id,book,alignments,ch_match
ALCorpus00028,0524IbnTumart.Caqida,1,155
AOCP2023090608,0636IbnCaskar.Takmila,1,125
AOCP2023090622,0694MuhibbDinTabari.SimtThamin,1,670
AOCP2023090635Vols,0410NasrIbnYacqub.QadiriFiTacbir,3,364
AOCP2023090638Vols,1100Izkawi.KashfGhumma,1,126
EScr20110913,0363QadiNucman.IkhtilafUsulMadhahib,1,506
EScr20112411,0709IbnCataAllahSikandari.TanwirFiIsqatTadbir,2,347
EShia0071536,0363QadiNucman.TawilDacaim,10,1801
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,5,763
EShia0086596,0363QadiNucman.ManaqibWaMathalib,1,227
Hindawi013082050,1383CabbasMahmudCaqqad.HaqaiqIslam,5,1173
Hindawi013538483,1375MuhammadHusaynHaykal.FaruqCumar,10,2463
Hindawi013719683,1443MuhammadCinani.Zaytun,2,612
Hindawi013961474,1443SayyidQimni.NabiIbrahim,2,369
Hindawi014685395,1383CabbasMahmudCaqqad.JuhaDahikMudhik,6,1043
Hindawi014964935,1361CabdAllahHusayn.MasalaYahudiyya,2,385
Hindawi015792571,1376IbrahimZaydan.NawadirUdaba,1,108
Hindawi015814636,1383CabbasMahmudCaqqad.CabqariyyatMuhammad,1,164
Hindawi016136305,1375MuhammadHusaynHaykal.ImbaraturiyyaIslamiyya,2,564
Hindawi016420804,1363CabdRahmanBarquqi.Firdaws,1,178
Hindawi017138379,1450CatiyatAbuSucud.AmalWaYutubiya,1,251
Hindawi017160604,1375AhmadFaridRifaci.CasrMamun,2,255
Hindawi017506357,1392TahaHusayn.MaratIslam,47,12210
Hindawi017580716,1438CafafCazizAbaza.ZawjiTharwatAbaza,1,282
Hindawi018175075,1375MuhammadHusaynHaykal.FiManzilWahy,5,1420
Hindawi018385936,1377MuhammadKhidrHusayn.HurriyyaFiIslam,2,260
Hindawi018502737,1383CabbasMahmudCaqqad.Iblis,7,2637
Hindawi018613191,1366MustafaCabdRazzaq.DinWaWahyWaIslam,6,1186
Hindawi019272704,1383CabbasMahmudCaqqad.FalsafaQuraniyya,10,2259
Hindawi019507951,1365AhmadCisa.TarikhNabatCindaCarab,1,96
Hindawi019640759,1423TharwatAbaza.SardQisasi,57,14158
Hindawi020414802,1434CabdGhaffarMakkawi.NurWaFarasha,1,346
Hindawi020604026,1375MuhammadHusaynHaykal.HayatMuhammad,44,12550
Hindawi020618509,1383CabbasMahmudCaqqad.InsanFiQuran,6,1417
Hindawi020938505Vols,1442NawalSacdawi.Awraqi,3,544
Hindawi025308516Vols,1385AsadRustam.KanisatAntakiya,3,682
Hindawi025362624,1363CumarTusun.MaliyatMisr,1,450
Hindawi027513138,1392TahaHusayn.WacdHaqq,2,709
Hindawi027908393,1386KaramBustani.AsatirSharqiyya,1,94
Hindawi028069053,1383MuhammadYusufMusa.FalsafatAkhlaq,1,134
Hindawi028173195,1443HasanHanafi.MinCaqidaIlaThawraTawhid,1,115
Hindawi028570502Vols,1381SalimHasan.MawsucatMisrQadima,4,837
Hindawi029620591,1379MuhammadAscadTalas.TarikhUmmaCasrRashidun,1,163
Hindawi030284964,1443HasanHanafi.CarabHadhaZaman,1,102
Hindawi030353837,1373MuhammadLutfiJumca.ThawratIslamWaBatalAnbiya,15,2613
Hindawi030536269,1373AhmadAmin.DuhaIslam,4,694
Hindawi030850472,1450FirasSawwah.LughzCishtar,1,130
Hindawi035028680,1376ZakiMuhammadHasan.TaswirWaAclamMusawwirinFiIslam,2,336
Hindawi035314719,1373AhmadAmin.MahdiWaMahdawiyyun,1,178
Hindawi036246035,1450FirasSawwah.RahmanWaShaytan,11,2249
Hindawi037420520,1392TahaHusayn.CalaHamishSira,3,531
Hindawi037926480,1377CadilZucaytar.HadaratCarab,8,1993
Hindawi038196806,1371ZakiMubarak.WahyBaghdad,1,88
Hindawi039418519,1383CabbasMahmudCaqqad.MatlacNur,5,1450
Hindawi040505807,1362CabdCazizBishri.Mukhtar,1,236
Hindawi040635716,1390AhmadFuadAhwani.TarbiyaFiIslam,8,1365
Hindawi040706146,1383CabbasMahmudCaqqad.HadhihiShajara,1,392
Hindawi040706149,1392TahaHusayn.JannatHayawan,1,222
Hindawi041507040,1450MahmudMuhammadCali.MantiqIshraqiCindaSuhrawardi,1,191
Hindawi041584975,1331RuhiKhalidi.TarikhCilmAdab,6,1427
Hindawi041639790,1383CabbasMahmudCaqqad.CalamSududWaQuyud,1,152
Hindawi046286097,1443HasanHanafi.WahyWaWaqic,5,654
Hindawi046307961,1392TahaHusayn.FitnaKubraCaliWaBanuhu,3,592
Hindawi046851305,1423TharwatAbaza.HaribMinAyyam,1,139
Hindawi047090584,0255Jahiz.Rasail,3,454
Hindawi047174958,1383CabbasMahmudCaqqad.MaraFiQuran,6,1119
Hindawi048607936,1300ButrusBustani.UdabaCarabFiJahiliyyaWaSadrIslam,1,167
Hindawi048683693,1375MuhammadMabrukNafic.MaQablIslam,1,169
Hindawi049069206,1372MuhammadLutfiJumca.HayatSharq,1,172
Hindawi049164181,1443SayyidQimni.UsturaWaTurath,5,1102
Hindawi049209759,1450JamalCumar.AnaNasrAbuZayd,1,136
Hindawi049250841,1377CadilZucaytar.IbnSina,1,128
Hindawi050597179,1450FirasSawwah.TariqIkhwanSafa,1,118
Hindawi051620274,1372KurdCali.GhabirAndalusWaHadiruha,2,316
Hindawi052082590,1383CabbasMahmudCaqqad.HayatMasih,4,950
Hindawi052718095,1366MustafaCabdRazzaq.TamhidTarikhFalsafaIslamiyya,1,167
Hindawi053957515,1442NawalSacdawi.JannatWaIblis,1,115
Hindawi057380918,1383CabbasMahmudCaqqad.AtharCarabFiHadaraUrubbiyya,3,1228
Hindawi057468526,1382TahaCabdBaqiSurur.TasawwufWaImamShacrani,1,136
Hindawi059162414,1392TahaHusayn.MacaAbiCalaFiSijnihi,1,165
Hindawi059616186Vols,1373AhmadAmin.FaydKhatir,8,1669
Hindawi060480728,1427NajibMahfuz.Qushtumur,1,161
Hindawi061483693,1385AsadRustam.MustalahTarikh,1,227
Hindawi061585791,1443SayyidQimni.IntikasatMuslimin,3,721
Hindawi061638096,1361CabdAllahHusayn.TasawwufWaMutasawwifa,2,641
Hindawi062413635,1381IsmacilMazhar.QissatTufan,6,2735
Hindawi063060951,1443HasanHanafi.JamalDinAfghani,1,157
Hindawi063827241,1372MuhammadLutfiJumca.BaynaAsadIfriqiWaNamirItali,2,897
Hindawi068096495,1314JamalDinAfghani.CurwaWuthqa,1,152
Hindawi068305130,1372KurdCali.IslamWaHadaraCarabiyya,6,1292
Hindawi068680686,1423TharwatAbaza.ShayMinKhawf,1,165
Hindawi069071351,1368ShakibArslan.LimadhaTaakhkharaMuslimun,2,316
Hindawi069179508,1383MuhammadYusufMusa.AbuHanifaWaQIyamInsaniyya,1,147
Hindawi069795368Vols,1443SayyidQimni.NabiMusaWaTallCamarna,5,1168
Hindawi070427368,1379MuhammadAscadTalas.TarikhUmmaCasrIntilaq,27,7630
Hindawi070638427,1383CabbasMahmudCaqqad.Allah,2,467
Hindawi071859316,1383CabbasMahmudCaqqad.DaciSama,1,321
Hindawi072603951,1383MuhammadYusufMusa.BaynaDinWaFalsafa,1,200
Hindawi072836250,1378CabdWahhabCazzam.MahdCarab,1,265
Hindawi073920283,1383MuhammadYusufMusa.IbnTaymiyya,2,354
Hindawi074291969Vols,1414ZakiNajibMahmud.QissatAdabFiCalam,3,371
Hindawi074603536Vols,1443SayyidQimni.HurubDawlatRasul,7,2078
Hindawi079072819,1339MuhammadDiyab.TarikhAdabLughaCarabiyya,7,2298
Hindawi079174709,1450SamirNurDinDardur.MalhamatJazair,2,325
Hindawi079291538,1378CabdWahhabCazzam.DarbKalim,1,119
Hindawi079538572,1383CabbasMahmudCaqqad.ShuyuciyyaWaInsaniyya,1,87
Hindawi080252614,1423TharwatAbaza.TariqMinSama,1,297
Hindawi080313908,1350MuhammadSibaci.AbtalMisr,1,237
Hindawi080746828,1443SayyidQimni.HizbHashimi,1,131
Hindawi080948138,1443SayyidQimni.NusakhFiWahy,1,207
Hindawi080968603,1368IbrahimRamzi.BabQamar,1,164
Hindawi081316951,1371ZakiMubarak.Tasawwuf,6,2052
Hindawi081859390,1450FirasSawwah.MughamaratCaqlUla,1,361
Hindawi083020303,1379MuhammadAscadTalas.TarikhUmmaCasrIzdihar,1,204
Hindawi083029750,1352AhmadZaki.RiqqFiIslam,1,251
Hindawi083096496,1396RaifKhuri.FikrCarabiHafith,1,204
Hindawi083828042,1392TahaHusayn.FitnaKubraCuthman,7,1628
Hindawi083863050,1379MuhammadAscadTalas.TarikhUmmaCasrInbithaq,3,790
Hindawi084602738,1450FirasSawwah.AllahKawnInsan,26,5979
