id,book,alignments,ch_match
AOCP2023090612,0670Sayyad.MacarifMuhammadiyya,2,512
AOCP20251117023,0748MuhammadIbnCuthman.MiftahHidaya,1,346
JK011730,1156IbnMuhammadAbuSacidKhadimi.BariqaMahmudiyya,2,216
Sham19Y0000259,1346LuisShikhuYasuci.MajaniAdab,3,627
ShamAY0033108,0360Tabarani.Tafsir,1,373
ShamAY0034059,1127IsmacilHaqqiBurusawi.RuhBayan,1,128
ShamAY0034797,0505Ghazali.MajmucatRasail,20,4984
Shia001432Vols,1111Majlisi.BiharAnwar,2,538
Tafsir01005,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,1,147
Tafsir02091,0360Tabarani.TafsirKabir,1,373
