id,book,alignments,ch_match
JK000170,1252IbnCabidinDimashqi.RaddMukhtar,1,103
Kraken210323052121,1420AbuHasanNadwi.QawacidFiqhiyya,5,542
Kraken210323052137,1420MustafaAhmadZarqa.MadkhalFiqhi,4,386
Kraken21040109,1450MahmudHarmush.MucjamQawacidFiqhiyya,1,74
Kraken210422114223,1406SubhiMahmasani.FalsafatTashric,15,2749
Masaha002999Vols,1373MuhammadHusaynKashifGhita.TahrirMajalla,735,188021
Sham19Y0014450,1306MuhammadQadriBasha.MurshidHayran,10,1969
Sham20Y0014596,1450Burnu.MawsucatQawacidFiqhiyya,1,221
Sham20Y0021786,1450Zuhayli.QawacidFiqhiyya,11,1585
Shamela0000894,1450MawqicIslam.Fatawa,1,138
Shamela0010517,1450HusamDinMusaCaffana.Fatawa,12,2103
Shia000996Vols,1306IbnMuhammadIbnCabidinDimashqi.TakmilatRaddMuhtar,1,103
