id,book,alignments,ch_match
JK006900,0542IbnBassamShantarini.Dhakhira,1,101
JK009211,0467IbnHasanBakharzi.DumyatQasr,1,75
Noorlib0007954Vols,0872IdrisCimadDin.CuyunAkhbar,2,276
Sham19Y0145334,0845Maqrizi.Muqaffa,2,505
Shamela0000176,0845Maqrizi.ItticazHunafa,42,13623
Shamela0006743,0429AbuMansurThacalibi.YatimatDahr,2,250
Shamela0009096,0515IbnHibatAllah.MajmucLatif,2,199
Shamela0009788,0626YaqutHamawi.MucjamUdaba,1,115
Shamela0011566,0845Maqrizi.Mawaciz,3,564
Shamela0012286,1396KhayrDinZirikli.Aclam,1,200
