id,book,alignments,ch_match
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,1,137
JK000127,0795IbnRajabHanbali.TakhwifMinNar,1,144
JK000330,0728IbnTaymiyya.JawabSahih,2,239
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,1,137
JK000378,0728IbnTaymiyya.DaqaiqTafsir,2,240
JK000379,0728IbnTaymiyya.QacidaFiMahabba,1,110
JK000381,0728IbnTaymiyya.MajmucFatawa,2,210
JK000791,0597IbnJawzi.ZadMasir,4,477
JK000916,0571IbnCasakir.TarikhDimashq,1,126
JK001420,0616MuhibbDinCukbari.TibyanFiIcrabQuran,3,319
JK001496,0538JarAllahZamakhshari.Kashshaf,2,197
JK006476,0489IbnMuhammadSamcani.TafsirQuran,4,411
JK006478,0606FakhrDinRazi.MafatihGhayb,3,319
JK006896,1206IbnCabdWahhab.KhutabMinbariyya,1,94
JK007018,0660SultanCulamaCizzDinDimashqi.TafsirQuran,4,464
JK009257,0465IbnHawazinQushayri.LataifIsharat,1,92
JK009266,0880IbnCadilHanbali.LubabFiCulumKitab,4,466
JK009268,0730NizamDinNaysaburi.GharaibQuran,6,626
JK009270,0885BurhanDinBiqaci.NazmDurar,5,560
JK009362,1393MuhammadTahirIbnCashurTunisi.TahrirWaTanwir,2,197
JK009396,0450AbuHasanMawardi.NukatWaCuyun,4,469
JK010001,1225IbnNasirNajdi.FawakihCidhab,1,126
Kraken210622021806,0548Shahrastani.MafatihAsrar,1,125
Kraken210622164501,1184IsmacilMajduc.Fahrasa,1,284
Kraken210904174302,0470MuayyadFiDinShirazi.Diwan,1,112
Kraken220413202144,0351AbuTayyibLughawi.Ibdal,1,130
Masaha000554Vols,1450NasirMakarimShirazi.AmthalFiTafsir,1,118
Masaha003709,0911Suyuti.AsmaBiqac,1,132
Meshkat00042488,0860AhmadSiwasi.CuyunTafasir,3,347
Meshkat00057178,0537AbuHafsNasafi.TaysirFiTafsir,2,237
Meshkat0014420,0494HakimJushami.TahdhibFiTafsir,5,571
Noorlib0015842,0145MufaddalIbnCumarJucfi.KitabHaftWaAzilla,1,114
Noorlib0038508,0363QadiNucman.AsasTawil,1,130
QuranAnalysis001,0001Quran.Mushaf,6,646
Rafed0001713Vols,0988FathAllahKashani.ZubdatTafasir,4,438
Rafed0003150Vols,1328MuhammadJawadBalaghi.AlaRahman,1,132
Rafed0003257Vols,1431MuhammadHusaynFadlAllah.TafsirMinWahyQuran,3,374
Rafed0003799Vols,1450NasirMakarimShirazi.NafahatQuran,1,92
Rafed0003943Vols,0606RuzbihanBaqli.CaraisBayan,4,466
Sham19Y0013550,0716NajmDinTufi.Isharat,1,88
Sham19Y0014404,0928MujirDinCulaymi.FathRahman,3,329
Sham19Y0014579,1377MuhammadKhidrHusayn.AcmalKamila,1,132
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,2,235
Sham19Y0020643,1346CabdQadirBadran.Jawahir,1,132
Sham19Y0020891,0743SharafDinTibi.FutuhGhayb,3,333
Sham19Y0023608,1371AhmadMustafaMaraghi.Tafsir,6,722
Sham19Y0023618,0873AbuZaydThacalibi.JawahirHisan,3,374
Sham19Y0095660,1450MultipleAuthors.MaqalatMawqicDorar,1,129
Sham19Y0145435,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari,1,105
Sham19Y0147312,0643MuntajibHamadhani.FaridFiIcrab,3,381
