id,book,alignments,ch_match
ALCorpus00001,0428IbnSina.ShifaAfcalWaInficalat,1,85
ALCorpus00004,0428IbnSina.ShifaNafs,5,1533
ALCorpus00007,0428IbnSina.ShifaKawnWaFasad,5,898
ALCorpus00012,0428IbnSina.ShifaMadkhal,1,141
ALCorpus00013,0428IbnSina.ShifaIlahiyyat,22,4938
AOCP2023090610Vols,0786Balansi.SilatJamc,3,726
AOCP2023090638Vols,1100Izkawi.KashfGhumma,2,248
ArabCommAph051688739,0750IbnQasimKilani.SharhFusulAbuqrat,1,102
ArabCommAph052131919Vols,0685IbnQuffKaraki.SharhFusulAbuqrat,1,124
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,13,2459
Hindawi018613191,1366MustafaCabdRazzaq.DinWaWahyWaIslam,3,448
Hindawi019272704,1383CabbasMahmudCaqqad.FalsafaQuraniyya,1,139
Hindawi030536269,1373AhmadAmin.DuhaIslam,8,1560
Hindawi036480695,1307KhayrDinTunisi.AqwamMasalik,1,113
Hindawi041507040,1450MahmudMuhammadCali.MantiqIshraqiCindaSuhrawardi,1,193
Hindawi046379685,1383CabbasMahmudCaqqad.CabqariIslahWaTaclimImamMuhammadCabduh,2,354
Hindawi049250841,1377CadilZucaytar.IbnSina,1,95
Hindawi051419736,1450SairBasmaji.ZahiratMaddWaJazrBihar,9,2717
Hindawi052718095,1366MustafaCabdRazzaq.TamhidTarikhFalsafaIslamiyya,6,1807
Hindawi061824292,1443HasanHanafi.MinCaqidaIlaThawraCadl,1,92
Hindawi061830848,1450SairBasmaji.Tabrid,4,974
Hindawi063908296,1378CabdWahhabCazzam.MajalisSultanGhuri,1,142
Hindawi069496185,1414ZakiNajibMahmud.TajdidFikrCarabi,1,209
Hindawi081461536,1450SairBasmaji.TarikhCilmHarara,14,3456
Hindawi084739682,1372KurdCali.QadimWaHadith,1,88
Hindawi096837903,1443HasanHanafi.MinCaqidaIlaThawraMuqaddimat,4,711
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,1,162
JK000036,0505Ghazali.MaqsadAsna,1,145
JK000061,0505Ghazali.MacarijQuds,1,234
JK000066,0885BurhanDinBiqaci.MasracTasawwuf,1,579
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,1,164
JK000097,0751IbnQayyimJawziyya.HashiyaCalaSunanAbiDawud,1,135
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,7,1748
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,1,124
JK000107,0666IbnAbiBakrZaynDinRazi.MukhtarSihah,2,258
JK000110,0256Bukhari.Sahih,3,367
JK000137,0676Nawawi.MinhajFiSharhMuslim,1,176
JK000140,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,2,265
JK000141,0273IbnMaja.Sunan,1,124
JK000146,0792SadrDinIbnAbiCizzAdhraci.SharhCaqidaTahawiyya,1,127
JK000152,1255Shawkani.IrshadFuhul,4,720
JK000153,0606FakhrDinRazi.Mahsul,1,108
JK000159,1044IbnBurhanDinHalabi.SiraHalabiyya,1,234
JK000169,1182IbnIsmacilSancani.UsulFiqh,2,273
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,1,145
JK000172,1004ShamsDinRamli.GhayatBayan,1,267
JK000179,1310BakriDimyati.HashiyaIcanaTalibin,1,278
JK000180,0756TaqiDinSubki.Ibhaj,1,91
