id,book,alignments,ch_match
AOCP20251104003,0259HunaynIbnIshaq.AyyamBuhran,2,175
AOCP20251104018,0395IbnJazzar.KitabFiMacida,1,89
AOCP20251104019,0395IbnJazzar.SiyasatSibyan,1,83
AOCP20251104126,0991SariDinIbnSaigh.KifayatArib,1,100
AOCP20251104158,1250IbnMuhammadCattarShafici.RahatAbdan,2,221
AOCP20251118103Vols,0816HajjiBasha.ShifaAqsam,4,367
ArabCommAph051688739,0750IbnQasimKilani.SharhFusulAbuqrat,136,23064
ArabCommAph051688866Vols,0629CabdLatifBaghdadi.SharhFusulAbuqrat,192,37689
ArabCommAph051689293Vols,0259HunaynIbnIshaq.TafsirJalinusLiFusulAbuqrat,237,44651
ArabCommAph052065149,0642IbnMinfakh.RaddIctiradat,34,5208
ArabCommAph052065228Vols,0687IbnNafis.SharhFusulAbuqrat,183,33824
ArabCommAph052065977,0453CaliIbnRidwan.TacaliqLiTafsirJalinus,4,440
ArabCommAph052066009Vols,0800CabdRahimTabib.SharhLiWasailWusul,11,2719
ArabCommAph052097758Vols,0893Manawi.TahqiqWusul,125,20653
ArabCommAph052131329Vols,0410AbuSahlNili.TalkhisTafsirJalinus,136,30428
ArabCommAph052131919Vols,0685IbnQuffKaraki.SharhFusulAbuqrat,229,38658
ArabCommAph052132317Vols,0500Sinjari.TaysirWusul,229,52192
ArabCommAph052132655Vols,0725CabdAllahSiwasi.CumdatFuhul,226,53286
ArabCommAph052844770,0687PseudoIbnNafis.SharhFusulAbuqrat,87,14135
ArabCommAph053356462,0601MusaIbnMaymun.SharhFusulAbuqrat,174,36172
GRAR000021,0275Ustath.TibacHayawanLiAristutalis,1,220
GRAR000052,0259HunaynIbnIshaq.FusulAbuqrat,131,22206
GRAR000078,0300IshaqRuhawi.AdabTabib,4,626
GRAR000086,0259HunaynIbnIshaq.SharhJalinusLiIfidhimiya,8,1050
GRAR000092,0300CisaIbnYahya.AbuqratFiAkhlat,3,477
JK000095,0751IbnQayyimJawziyya.TuhfatMawdud,1,132
Kraken22101805430001,0440AbuRayhanBiruni.AtharBaqiya,1,246
Noorlib0025675,0384IbnJuljul.TabaqatAtibbaWaHukama,1,150
Shamela0000240,0687IbnNafis.ShamilFiSinacaTibbiyya,1,172
Shamela0006687,0668IbnAbiUsaybica.CuyunAnba,1,199
Shamela0010704,0313IbnZakariyyaRazi.HawiFiTibb,24,3257
Shia002397Vols,1300MullaHadiSabzawari.SharhAsmaHusna,1,400
