id,book,alignments,ch_match
AOCP2023090608,0636IbnCaskar.Takmila,1,219
AOCP2023090610Vols,0786Balansi.SilatJamc,3,487
AOCP2023090616,0420IbnCabdAllahKhatibIskafi.LutfTadbir,3,1666
AOCP2023090619,0734IbnSayyidNas.Minah,2,706
AOCP2023090623,0893CamiriHaradi.RiyadMustataba,2,489
AOCP2023090638Vols,1100Izkawi.KashfGhumma,32,7810
AOCP2023092678,0633IbnDihyaJumayyilKalbi.NibrasFiTarikh,2,402
EScr20112614,0845AbuHafsSamarqandi.NaylHathith,6,2145
EScr20120309,0850ShihabDinIbshihi.TadhkiratCarifin,1,168
EScr202211221604,0334Azdi.TarikhMawsil,5,631
EShia0027411,0363QadiNucman.Idah,2,262
EShia0071536,0363QadiNucman.TawilDacaim,2,260
EShia0086596,0363QadiNucman.ManaqibWaMathalib,7,2076
Filaha003,1127KhayrDinIbnIlyas.FalahFallah,1,184
Hindawi0061961973Vols,1300Anonymous.AlfLaylaWaLayla,1,64
Hindawi013538483,1375MuhammadHusaynHaykal.FaruqCumar,6,832
Hindawi014602927,1352AhmadZaki.HadaraIslamiyya,1,151
Hindawi015792571,1376IbrahimZaydan.NawadirUdaba,1,389
Hindawi017160604,1375AhmadFaridRifaci.CasrMamun,11,3253
Hindawi017506357,1392TahaHusayn.MaratIslam,7,1734
Hindawi017979520,1368CaliJarim.HatifMinAndalus,2,197
Hindawi018175075,1375MuhammadHusaynHaykal.FiManzilWahy,2,326
Hindawi018197281,1365AhmadCisa.TarikhBimaristanatFiIslam,1,165
Hindawi020604026,1375MuhammadHusaynHaykal.HayatMuhammad,23,4230
Hindawi024069693,1377SalamaMusa.AshharKhutabWaMashahirKhutaba,2,445
Hindawi025308516Vols,1385AsadRustam.KanisatAntakiya,3,619
Hindawi026382506Vols,1331JurjiZaydan.TarikhTamaddunIslami,3,635
Hindawi026931350,1383CabbasMahmudCaqqad.CamrIbnCas,2,289
Hindawi027194802,1364AhmadMuharram.DiwanMajdIslam,4,618
Hindawi029535929,1331JurjiZaydan.TarikhMisrHadith,5,875
Hindawi029620591,1379MuhammadAscadTalas.TarikhUmmaCasrRashidun,5,1007
Hindawi030353837,1373MuhammadLutfiJumca.ThawratIslamWaBatalAnbiya,10,1793
Hindawi030536269,1373AhmadAmin.DuhaIslam,4,1100
Hindawi030807493,1450MuhammadCatif.AdabiyyatLughaCarabiyya,2,658
