id,book,alignments,ch_match
DARE00025,0595IbnRushdHafid.TahafudTahafud,1,127
JK000083,0751IbnQayyimJawziyya.HadiArwah,1,92
JK000532,0748Dhahabi.TadhkiratHuffaz,1,89
JK000595,0343IbnSulaymanAtrabulusi.Hadith,1,271
JK000916,0571IbnCasakir.TarikhDimashq,7,1507
JK001001,0739JalalDinQazwini.IdahFiCulumBalagha,1,106
JK001138,0711IbnManzurIfriqi.MulhaqAghani,1,168
JK001173,0748Dhahabi.MuntaqaMinMinhajIctidal,1,258
JK001297,0509IbnShahridarDaylami.Firdaws,1,104
JK001324,0974IbnHajarHaytami.SawaciqMuhriqa,1,134
JK001336,0850ShihabDinIbshihi.Mustatraf,1,109
JK007010,0843IbnIsmacilJadhbati.DurraGharra,1,86
JK009266,0800IbnCadilHanbali.LubabFiCulumKitab,1,127
JK009390,1423CabbasAhmadSaqr.JamicAhadith,6,1034
JK009396,0450AbuHasanMawardi.NukatWaCuyun,1,101
JK009408,0430AbuNucaymIsbahani.MacrifatSahaba,1,121
JK010552,0390IbnZakariyaNahrawani.JalisSalih,2,612
JK010733,0911Suyuti.Izdihar,1,202
Kraken2106220218081,0322AbuHatimRazi.Zina,1,450
Kraken211005012007,0775Anonymous.InsafFiIntisaf,1,410
Kraken22021802055201,0656AhmadRassas.KhulasaNafica,5,916
Kraken220410202739BK1,0319AbuQasimBalkhi.Maqalat,2,393
Kraken220413030759,0776MuhammadIbnHasanWasiti.MajmacAhbab,1,106
Kraken220413203004,0652Mahalli.HadaiqWardiyya,1,122
Kraken220727035853,1204SulaymanJamal.FutuhatIlahiyya,1,188
Masaha000001Vols,0329IbnYacqubKulayni.UsulMinKafi,1,539
Masaha000554Vols,1450NasirMakarimShirazi.AmthalFiTafsir,2,454
Masaha001954,0654SibtIbnJawzi.TadhkiratKhawass,3,540
Masaha001978Vols,0955MuhammadKarakiHairi.TasliyatMujalis,1,189
Masaha002064Vols,0450IbnMuhammadCasimi.CasalMusaffa,2,355
Masaha002301,0664IbnTawus.TarafMinAnbaWaManaqib,1,441
Masaha002310,0800IbnAbiHasanDaylami.GhurarAkhbar,1,214
Masaha002473,0336IbnHumamIskafi.KifayatTalib,2,392
Masaha002855,0750IbnYusufZarandi.MacarijWusul,1,391
Masaha002872,0905IbnCabdRahmanIjiShafici.FadailThaqalayn,4,708
Masaha002880Vols,0722IbrahimIbnSacdDin.FaraidSamtayn,2,571
Masaha002979Vols,0538JarAllahZamakhshari.RabicAbrar,1,123
Masaha003104,0750IbnYusufZarandi.NazmDurar,4,793
Masaha003294,0410IbnMardawayh.ManaqibCali,6,1733
Masaha003296Vols,0300IbnSulaymanKufi.ManaqibImam,1,178
Masaha003299,0657SharafDinMawsili.NacimMuqim,1,163
Masaha003390Vols,0436SharifMurtada.Amali,1,630
Masaha003682Vols,0573NashwanHimyari.ShamsCulum,1,172
Masaha004768Vols,0726CallamaHilli.NihayatWusul,3,352
Meshkat0014420,0494HakimJushami.TahdhibFiTafsir,1,311
Noorlib0005343,0612CaliIbnWalidYamani.DamighBatil,1,184
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,8,1621
Rafed0000066,1450MuhammadJawadFaqih.CammarIbnYasir,1,89
Rafed0000185Vols,1450JacfarSubhani.SayyidMursalin,1,184
Rafed0000609Vols,1433BaqirSharifQurashi.HayatImamHasan,1,179
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,3,1144
Rafed0000862,1373KashifGhita.JannatMawa,1,195
Rafed0001121,0560AbuMansurTabarsi.Ihtijaj,2,796
Rafed0001617Vols,1323MuhammadCabduh.NahjBalagha,2,400
Rafed0001826,1403HashimMacrufHasani.DirasatFiHadith,1,326
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,56,13684
Rafed0003228Vols,0568MuwaffaqKhwarazmi.MaqtalHusayn,1,165
Rafed0003314Vols,0606FakhrDinRazi.ArbacinFiUsulDin,4,517
Rafed0003376Vols,0631SayfDinAmidi.AbkarAfkar,1,125
Rafed0003424,0415QadiCabdJabbar.SharhUsulKhamsa,7,713
Rafed0003462,0606FakhrDinRazi.QadaWaQadar,1,522
Rafed0003495,0548Shahrastani.NihayatAqdam,1,153
Rafed0003537Vols,1450IbrahimMusawiZanjani.CaqaidImamiyya,5,1509
Rafed0003630Vols,0606FakhrDinRazi.MatalibCaliya,2,551
