id,book,alignments,ch_match
JK000075,0728IbnTaymiyya.TuhfaCiraqiyya,1,130
JK000079,0728IbnTaymiyya.AmradQulub,1,130
JK000761,0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic,1,150
JK000916,0571IbnCasakir.TarikhDimashq,1,144
JK001236,0745IbnMuhammadTaqiDinIbnImam.SilahMumin,1,145
JK001286,0809IbnQunfudh.WasilatIslam,1,177
JK009242,0597IbnJawzi.WafaBiAhwalMustafa,1,183
JK009365,1031BahaDinCamili.Kashkul,1,80
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,148
JK011068,0833IbnJazari.ManaqibAsadGhalib,1,178
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,1,127
Kraken220208041040,1031CabdRaufMunawi.KawakibDurriyya,2,325
Kraken22031816264700,0815MuhibbDinIbnShihna.RawdMunazir,1,139
Kraken220413030759,0776MuhammadIbnHasanWasiti.MajmacAhbab,1,169
Masaha001864Vols,0845Maqrizi.ImtacAsmac,1,175
Masaha001946Vols,0893IbnAbiBakrHadari.BahjatMahafil,1,148
Masaha002028Vols,0581AbuQasimSuhayli.RawdUnuf,1,178
Masaha003032,0911Samhudi.WasailWusul,1,85
Masaha003644,0502RaghibIsbahani.Mufradat,1,159
Masaha004387Vols,0885IbnFahd.IthafWura,1,179
Noorlib0007682,0837IbnNaji.MacalimIman,1,76
Rafed0000185Vols,1450JacfarSubhani.SayyidMursalin,1,178
Rafed0002385,1368ShakibArslan.RihlaHijaziyya,1,179
Sham19Y0009800,1394MuhammadAbuZuhra.KhatimNabiyyin,1,170
Sham19Y0013223,0656IbnCabdQawiMundhiri.TarghibWaTarhib,1,147
Sham19Y0014328,1348MuhammadSulaymanMansurpuri.RahmatCalamin,1,175
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,3,288
Sham19Y0016928,0761IbnKaykaldiCalai.MajmucRasail,1,158
Sham19Y0017878,0902Sakhawi.AjwibaMurdiyya,1,147
Sham19Y0018144,0316AbuCawana.Mustakhraj,1,126
Sham19Y0020638,0581IbnKharratIshbili.JamcBaynSahihayn,1,131
Sham19Y0023618,0873AbuZaydThacalibi.JawahirHisan,1,116
Sham19Y0023644,0654SibtIbnJawzi.MiratZaman,2,270
Sham19Y0122096,1182IbnIsmacilSancani.Tanwir,1,97
Sham19Y0127677,0911Suyuti.JamicKabir,1,143
Sham19Y0145212,1052CabdHaqqDihlawi.LumcatTanqih,1,103
Sham19Y0145435,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari,1,178
Sham19Y0147311,1083IbnBalbanDimashqi.MukhtasarIfadat,1,125
ShamAY0034002,0385IbnShahin.TarghibFiFadailAcmal,1,111
ShamAY0034066,0429AbuMansurThacalibi.Jawahir,1,116
ShamAY0034434,0535QawwamSunna.MabcathWaMaghazi,1,160
ShamAY0034441,1206IbnCabdWahhab.MukhtasarSira,1,167
ShamAY0034443,1345IbnCafifiKhudari.NurYaqin,1,182
ShamAY0034447,0842IbnNasirDinDimashqi.JamicAthar,1,178
ShamIbadiyya0000193,1332QutbAtfayyish.Tafsir,1,176
Shamela0000041,0510IbnMascudBaghawi.Tafsir,1,141
Shamela0000170,0728IbnTaymiyya.JawabSahih,1,106
Shamela0001347,0804IbnMulaqqin.TabaqatAwliya,1,81
Shamela0001438,1450DarIftaMisriyya.JamicAhadith,1,139
Shamela0001975,0911Suyuti.FathKabir,1,133
Shamela0002386,1285IbnHasanAlShaykh.FathMajid,1,158
Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,1,148
Shamela0004289,0581IbnKharratIshbili.AhkamSharciyya,1,140
Shamela0004445,0774IbnKathir.Bidaya,2,322
Shamela0004473,1450JamicaIslamiyya.MajallaJIMN,1,188
Shamela0006060,0507IbnQaysarani.DhakhiratHuffaz,1,143
Shamela0006617,1111CabdMalikCasimi.SamtNujum,1,89
Shamela0006686BK1,0412Sulami.TabaqatSufiyya,1,80
Shamela0006739,0771TajDinSubki.TabaqatShaficiyyaKubra,1,80
Shamela0006876,0481AnsariHarawi.ManazilSairin,1,122
Shamela0006947,1354RashidRida.Manar,1,181
Shamela0007597,1233SulaymanSibtIbnCabdWahhab.TawdihCanTawhid,1,170
Shamela0008176,1014MullaCaliQari.MirqatMafatih,1,152
Shamela0009627,0973CabdWahhabShacrani.LawaqihAnwar,69,19079
Shamela0009770,0634AbuRabicHimyari.Iktifa,1,181
Shamela0009783BK1,0310Tabari.Tarikh,1,178
Shamela0009795,0930IbnCumarBahraqHadrami.HadaiqAnwar,1,186
Shamela0009918,1014MullaCaliQari.SharhShifa,1,152
Shamela0010906,0748Dhahabi.SiyarAclamNubala,1,156
Shamela0011334,1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin,1,162
Shamela0011363,0795IbnRajabHanbali.LataifMacarif,1,84
Shamela0011755,1356MustafaSadiqRafici.WahyQalam,1,178
Shamela0012031,0597IbnJawzi.SifatSafwa,1,80
Shamela0012320,0808IbnKhaldun.Tarikh,1,179
Shamela0012406,0597IbnJawzi.Muntazam,1,173
Shamela0012884,0911Suyuti.DurrManthur,1,101
Shamela0021659,0911Suyuti.SahihWaDacif,1,137
Shamela0021713,0751IbnQayyimJawziyya.ZadMacad,1,161
Shamela0021766,1225ThanaAllahPanipati.TafsirMazhari,1,157
Shamela0021809,0774IbnKathir.JamicMasanid,1,146
Shamela0023578,0427AbuIshaqThaclabi.KashfWaBayan,1,181
Shamela0023628,0741KhazinBaghdadi.LubabTawil,1,182
Shamela0023685,0923AhmadQastallani.MawahibLaduniyya,1,156
Shamela0023833,0213IbnHisham.SiraNabawiyya,1,178
Shamela0025800,0606IbnAthirMajdDin.JamicUsul,1,146
Shamela0026568,1122MuhammadZurqani.SharhCalaMawahib,1,152
Shamela0026731,0816AbuBakrMaraghi.Mashyakha,1,91
Shamela0030623Vols,0576AbuTahirSilafi.MashyakhaBaghdadiyya,1,150
Shamela0035100,0748Dhahabi.TarikhIslam,1,110
Shamela0036446,1094IbnSulaymanRudani.JamcFawaid,1,135
Shamela0036578,1450Multiple.MawsucaMujazaFiTarikhIslami,1,179
Shia001421Vols,1107HashimBahrani.HilyatAbrar,1,112
Shia001432Vols,1111Majlisi.BiharAnwar,1,141
Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,1,173
Shia002261Vols,0911Suyuti.JamicSaghir,1,132
Shia002265Vols,0975MuttaqiHindi.KanzCummal,2,263
Shia002406Vols,1402SayyidTabatabai.TafsirMizan,1,128
Shia002616Vols,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,1,180
Shia003656Vols,1450MuhammadHadiYusufi.MawsucatTarikhIslam,1,178
Shia003732Vols,0942IbnYusufShami.SubulHuda,1,183
Tafsir06049,1332QutbAtfayyish.HamayanZad,1,174
Tafsir07076,1418MuhammadMutawalliShacrawi.Khawatir,2,235
Tafsir09050,1332QutbAtfayyish.TaysirTafsir,1,177
Zaydiyya0000067,1450QasimIbnAhmadHusayni.MansubatWaMandubat,1,163
Zaydiyya0000087,0353AbuCabbasHasani.Masabih,1,179
