id,book,alignments,ch_match
JK000001,0505Ghazali.IhyaCulumDin,2,381
Masaha004698,0966ShahidThani.MunyatMurid,1,87
Sham19Y0014313,0899Rajraji.RafcNiqab,1,156
Sham19Y0017437,1188ShamsDinSaffarini.KashfLitham,2,275
Sham19Y0018611,0852IbnHajarCasqalani.MuwafaqatKhubrKhabar,1,172
Sham19Y0038171,1205MurtadaZabidi.TakhrijAhadithIhyaCulumDin,2,301
Sham19Y0147597,1393MuhammadTahirIbnCashurTunisi.JamharatMaqalat,1,202
ShamAY0034797,0505Ghazali.MajmucatRasail,1,149
ShamAY0035035,1205MurtadaZabidi.IthafSada,2,310
ShamAY0038386,0751IbnQayyimJawziyya.ManarMunif,1,115
Shamela0006056,1014MullaCaliQari.AsrarMarfuca,1,103
Shamela0021550,0806IbnHusaynZaynDinCiraqi.Mughni,4,542
Shamela0021605,0879IbnMuhammadIbnAmirHajj.TaqrirWaTahbir,1,255
Shamela0023177,0902Sakhawi.MaqasidHasana,1,284
Shia002294Vols,1162IbnMuammadAbuFidaCajluni.KashfKhafa,1,199
Shia004456Vols,1450Milani.NafahatAzhar,4,879
Shia004525,1340CaliBahrani.ManarHuda,1,160
Tafsir04040,1050SadrDinShirazi.Tafsir,1,118
