id,book,alignments,ch_match
ALCorpus00021,0595IbnRushdHafid.KulliyyatFiTibb,14,5356
ALCorpus00034,0313IbnZakariyyaRazi.MansuriFiTibb,30,10121
AOCP20251104017,0395IbnJazzar.Ictimad,6,1315
AOCP20251104052,0597IbnJawzi.LuqatManafic,5,1280
AOCP20251104056Vols,0606FakhrDinRazi.MulakhkhasFiMantiqWaHikma,2,325
AOCP20251104060,0619NajibDinSamarqandi.UsulTarkibAdwiya,5,1232
AOCP20251104077,0685IbnQuffKaraki.Cumda,2,305
AOCP20251104086,0749IbnAkfaniSinjari.KashfRayn,1,155
AOCP20251104088,0753CizzDinJaldaki.DurratGhawwas,3,544
AOCP20251104121,0949MuhammadIbnYusufHarawi.BahrJawahir,11,1568
AOCP20251104126,0991SariDinIbnSaigh.KifayatArib,1,227
AOCP20251104128,1008DawudAntaki.BughyatMuhtaj,4,921
AOCP20251104136,1081SalihIbnNasrAllahIbnSallum.GhayatItqan,3,1756
AOCP20251104158,1250IbnMuhammadCattarShafici.RahatAbdan,82,22635
AOCP20251118059Vols,0610IbnHubal.MukhtaratFiTibb,4,498
ArabCommAph051688739,0750IbnQasimKilani.SharhFusulAbuqrat,10,1630
ArabCommAph051688866Vols,0629CabdLatifBaghdadi.SharhFusulAbuqrat,3,276
ArabCommAph051689293Vols,0259HunaynIbnIshaq.TafsirJalinusLiFusulAbuqrat,3,268
ArabCommAph051931955Vols,0470IbnAbiSadiqNisaburi.SharhFusulAbuqrat,4,367
ArabCommAph052065228Vols,0687IbnNafis.SharhFusulAbuqrat,4,376
ArabCommAph052066009Vols,0800CabdRahimTabib.SharhLiWasailWusul,1,203
ArabCommAph052097758Vols,0893Manawi.TahqiqWusul,2,302
ArabCommAph052131329Vols,0410AbuSahlNili.TalkhisTafsirJalinus,2,177
ArabCommAph052131919Vols,0685IbnQuffKaraki.SharhFusulAbuqrat,3,270
ArabCommAph052132317Vols,0500Sinjari.TaysirWusul,3,299
ArabCommAph052132655Vols,0725CabdAllahSiwasi.CumdatFuhul,3,269
ArabCommAph052844770,0687PseudoIbnNafis.SharhFusulAbuqrat,4,397
ArabCommAph053356462,0601MusaIbnMaymun.SharhFusulAbuqrat,3,275
GRAR000052,0259HunaynIbnIshaq.FusulAbuqrat,4,354
GRAR000053,0259HunaynIbnIshaq.TaqdimatMacrifaLiAbuqrat,3,581
JK000010,0751IbnQayyimJawziyya.TibbNabawi,2,301
JK000105,0751IbnQayyimJawziyya.ZadMacad,1,173
JK000849,0458IbnSidaMursi.Mukhassas,1,138
JK001157,0792IbnCumarTaftazani.SharhMaqasid,1,184
JK001335,0756CadudDinIji.Mawaqif,1,204
JK007054,0763IbnMuflihMaqdisi.AdabSharciyya,12,2012
JK007140,1205MurtadaZabidi.TajCarus,2,290
JK009184,0911Suyuti.MucjamMaqalid,4,1406
JK009229,0808MuhammadDamiri.HayatHayawanKubra,2,240
JK009278,0646IbnBaytarAndalusi.JamicLiMufradat,283,66737
JK009287,0687IbnNafis.SharhTashrihQanun,1,227
JK009313,0942IbnYusufShami.SubulHuda,2,521
JK009365,1031BahaDinCamili.Kashkul,1,215
JK011677,0729IbnUkhuwwa.MacalimQurba,2,402
Kraken21042912,0940IbnKamalBasha.RujucShaykh,1,186
Kraken22021606123102Vols,0816IbnMuhammadSharifJurjani.SharhMawaqif,2,314
Kraken220217010131,0740MirakBukhari.SharhHikmatCayn,1,341
