id,book,alignments,ch_match
JK000076,1307Qannawji.Yaqza,3,290
JK001036,1250Shawkani.IrshadThiqat,2,298
JK011032,0711IbnManzurIfriqi.SururNafs,1,190
Kraken2106220218081,0322AbuHatimRazi.Zina,5,688
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3,436
Kraken220413030855,0724IbnKabar.MisbahZulma,3,655
Kraken220413202142,0600CammarBidlisi.BahjatTaifa,1,70
Kraken220413202355,0601MusaIbnMaymun.DalalatHairin,1,117
MMS00013,0845Maqrizi.KhabarCanBashar,1,223
Masaha000554Vols,1450NasirMakarimShirazi.AmthalFiTafsir,22,3818
Masaha001864Vols,0845Maqrizi.ImtacAsmac,1,340
Masaha002028Vols,0581AbuQasimSuhayli.RawdUnuf,12,2552
Masaha004577,0569BinyaminTutili.Rihla,1,171
Noorlib0038508,0363QadiNucman.AsasTawil,15,4347
Rafed0000185Vols,1450JacfarSubhani.SayyidMursalin,6,1493
Rafed0002905Vols,1393MuhammadTahirIbnCashurTunisi.TahrirWaTanwir,46,8014
Rafed0003140,1050IbnQasimHajari.Rihla,3,403
Rafed0003257Vols,1431MuhammadHusaynFadlAllah.TafsirMinWahyQuran,8,1642
Rafed0003314Vols,0606FakhrDinRazi.ArbacinFiUsulDin,14,2764
Rafed0003376Vols,0631SayfDinAmidi.AbkarAfkar,3,499
Rafed0003462,0606FakhrDinRazi.QadaWaQadar,1,531
Rafed0003477Vols,0246QasimRassi.MajmucKutubWaRasail,43,12003
Rafed0003537Vols,1450IbrahimMusawiZanjani.CaqaidImamiyya,1,328
Rafed0003571Vols,0456IbnHazm.FisalFiMilal,6,1410
Rafed0003630Vols,0606FakhrDinRazi.MatalibCalamiyya,25,4477
Rafed0003799Vols,1450NasirMakarimShirazi.NafahatQuran,6,2301
Rafed0003902Vols,1332IbnMuhammadJamalDinQasimi.MahasinTawil,57,16154
Sham19Y0000259,1346LuisShikhuYasuci.MajaniAdab,1,90
Sham19Y0005414,1346LuisShikhuYasuci.Nasraniyya,2,229
Sham19Y0009800,1394MuhammadAbuZuhra.KhatimNabiyyin,7,1729
Sham19Y0014328,1348MuhammadSulaymanMansurpuri.RahmatCalamin,47,8282
Sham19Y0017798,0751IbnQayyimJawziyya.AclamMuwaqqicin,3,731
Sham19Y0023590,1431MuhammadSayyidTantawi.TafsirWasit,1,246
Sham19Y0023608,1371AhmadMustafaMaraghi.Tafsir,25,4288
Sham19Y0036540,1366AnastasKarmali.MajallatLughatCarab,4,751
Sham19Y0073348,1363CabdRahmanBarquqi.MajallatBayan,1,163
Sham19Y0096629,1349CabdHamidFarahi.MufradatQuran,12,1910
Sham19Y0147597,1393MuhammadTahirIbnCashurTunisi.JamharatMaqalat,2,254
ShamAY0000029,1405IbrahimQattan.TaysirTafsir,4,652
ShamAY0000055,1359CabdHamidIbnBadis.Tafsir,1,166
ShamAY0000443,1372KurdCali.MajallatMuqtabas,8,1697
ShamAY0001202,1354RashidRida.WahyMuhammadi,6,846
ShamAY0001760,1450MuhammadIsmacilMuqaddam.CuluwwHimma,5,619
ShamAY0007299,1408JawadCali.MufassalFiTarikhCarab,19,3377
ShamAY0033839,0443AbuSacidGardizi.ZaynAkhbar,1,181
ShamAY0033896,0505Ghazali.RaddJamil,3,334
ShamAY0034054,1281IbnMuhammadShawkani.TafsirFathQadir,2,281
ShamAY0034073,0885BurhanDinBiqaci.NazmDurar,142,47332
ShamAY0036031,0505Ghazali.JanibCatifi,1,127
ShamAY0036107,1450MuhammadMascadYaqut.AkhlaqNabawiyya,1,264
ShamIbadiyya0000730,0570AbuCammarCabdKafiIbadi.Mujaz,1,134
Shamela0000170,0728IbnTaymiyya.JawabSahih,1,238
Shamela0000894,1450MawqicIslam.Fatawa,5,852
Shamela0004445,0774IbnKathir.Bidaya,1,132
Shamela0004473,1450JamicaIslamiyya.MajallaJIMN,71,13728
Shamela0006517,0671AbuCabdAllahQurtubi.IclamBimaFiDinNasara,56,13047
Shamela0006546,1308IbnKhalilHindiCuthmani.MunazaraTaqririyya,11,1858
Shamela0006947,1354RashidRida.Manar,181,32878
Shamela0007565,1100ZiyadahIbnYahyaRasi.BahthSarih,2,421
Shamela0008476,1389MuhammadAlShaykh.FatawaWaRasail,2,206
Shamela0009229,1332ZaynabFawwaz.DurrManthur,17,5357
Shamela0010517,1450MusaCaffana.Fatawa,1,254
Shamela0010719,0570IbnYahyaSamawalMaghribi.BadhlMajhudFiIfhamYahud,1,177
Shamela0011812,0548Shahrastani.MilalWaNihal,1,145
Shamela0012002,0668IbnHusaynJacfariHashimi.Takhjil,8,1295
Shamela0012318,0400IbnTahirMaqdisi.BadWaTarikh,1,148
Shamela0012935,1369MuhammadRida.Muhammad,5,1078
Shamela0022721,1308IbnKhalilHindiCuthmani.IzharHaqq,148,26503
Shamela0023614,0150MuqatilIbnSulayman.TafsirMuqatil,1,212
Shamela0023623,1250Shawkani.FathQadir,2,282
Shamela0026802,0750AbuHafsQazwini.Mashyakha,1,133
Shamela0029976,0562IbnHasanIsbahaniThaqafi.Fawaid,1,176
Shamela0030945,1308IbnKhalilHindiCuthmani.MukhtasarIzharHaqq,54,8076
Shamela0036543,1250Shawkani.FathRabbaniMinFatawa,15,2834
Shamela0037458,1307Qannawji.FathBayan,4,624
Shamela0037713,0716NajmDinTufi.Intisarat,3,501
Shia000275Vols,1228JacfarKashifGhita.KhashfGhita,3,658
Shia000806Vols,1450WahidKhurasani.MinhajSalihin,21,4778
Shia000841Vols,0676Nawawi.Majmuc,2,424
Shia001174Vols,1081MuhammadSalihMazandarani.SharhUsulKafi,1,128
Shia001373,0664IbnTawus.SacdSucud,10,2582
