id,book,alignments,ch_match
Hindawi019640759,1423TharwatAbaza.SardQisasi,1,192
Hindawi062413635,1381IsmacilMazhar.QissatTufan,1,197
Hindawi085315384,1361CabdAllahHusayn.TarikhMinQablTarikh,1,197
JK000415,0789IbnMuhammadKhuzaci.TakhrijDalalat,1,60
JK000742,0369AbuShaykhIsbahani.Cuzma,1,419
JK005004,0911Suyuti.LaaliMasnuca,1,229
JK005005,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,1,202
JK005007,0597IbnJawzi.Mawducat,1,224
JK009229,0808MuhammadDamiri.HayatHayawanKubra,1,229
JK009268,0730NizamDinNaysaburi.GharaibQuran,1,197
JK009313,0942IbnYusufShami.SubulHuda,2,576
QuranAnalysis001,0001Quran.Mushaf,1,197
Rafed0003257Vols,1431MuhammadHusaynFadlAllah.TafsirMinWahyQuran,1,182
Sham19Y0013252,0804IbnMulaqqin.Tawdih,1,170
Sham19Y0127677,0911Suyuti.JamicKabir,1,214
ShamAY0037574,1225AnsariLaknawi.FawatihRahmut,1,171
Shamela0000788,0763IbnHudhaylAndalusi.HilyatFursan,4,837
Shamela0000790,0209AbuCubayda.Khayl,1,116
Shamela0001438,1450DarIftaMisriyya.JamicAhadith,1,210
Shamela0009752,1331IbnAmirCabdQadirJazairi.NukhbatCiqd,2,365
Shamela0010283,0733Nuwayri.NihayatArab,3,563
Shamela0012884,0911Suyuti.DurrManthur,3,605
Shamela0023578,0427AbuIshaqThaclabi.KashfWaBayan,1,197
Shamela0023591,0745AbuHayyanGharnati.TafsirBahrMuhit,1,197
Shamela0029743,0905IbnCabdRahmanIjiShafici.Tafsir,1,197
Shamela0037471,0395AbuHilalCaskari.Talkhis,1,430
Shia001237Vols,1320NuriTabarsi.MustadrakWasail,1,208
Shia001362Vols,0664IbnTawus.IqbalAcmal,1,231
Shia001432Vols,1111Majlisi.BiharAnwar,4,778
Shia003721Vols,0774IbnKathir.QisasAnbiya,1,197
