id,book,alignments,ch_match
AOCP2023090613,0630HashimIbnSacdAhmadi.GhanimatFariqayn,1,125
AOCP2023090623,0893CamiriHaradi.RiyadMustataba,1,295
AOCP2023090638Vols,1100Izkawi.KashfGhumma,9,3127
EScr20112614,0845AbuHafsSamarqandi.NaylHathith,3,525
EScr20120309,0850ShihabDinIbshihi.TadhkiratCarifin,2,336
EScr202211221604,0334Azdi.TarikhMawsil,1,178
EShia0071536,0363QadiNucman.TawilDacaim,1,113
EShia0086596,0363QadiNucman.ManaqibWaMathalib,2,506
Hindawi013538483,1375MuhammadHusaynHaykal.FaruqCumar,2,268
Hindawi020604026,1375MuhammadHusaynHaykal.HayatMuhammad,1,124
Hindawi024957531,1382TahaCabdBaqiSurur.IbnCarabi,1,148
Hindawi026964862,1375MuhammadHusaynHaykal.CuthmanIbnCaffan,1,140
Hindawi027194802,1364AhmadMuharram.DiwanMajdIslam,3,564
Hindawi030353837,1373MuhammadLutfiJumca.ThawratIslamWaBatalAnbiya,4,608
Hindawi036246035,1450FirasSawwah.RahmanWaShaytan,1,158
Hindawi039141640,1331IbnAminShinqiti.MucallaqatCashar,2,405
Hindawi042908302,1375MuhammadHusaynHaykal.SiddiqAbuBakr,2,264
Hindawi049164181,1443SayyidQimni.UsturaWaTurath,1,104
Hindawi053075185,1383CabbasMahmudCaqqad.CabqariyyatImamCali,1,144
Hindawi068305130,1372KurdCali.IslamWaHadaraCarabiyya,1,240
Hindawi074603536Vols,1443SayyidQimni.HurubDawlatRasul,4,856
Hindawi074640940,1379KamilKilani.MasaricKhulafa,2,408
Hindawi079072819,1339MuhammadDiyab.TarikhAdabLughaCarabiyya,1,92
Hindawi080948138,1443SayyidQimni.NusakhFiWahy,1,104
Hindawi082068526,1383CabbasMahmudCaqqad.CabqariyyatCumar,2,340
Hindawi091931968,1360AbuCabdAllahZanjani.TarikhQuran,1,442
Hindawi094061468,1342MustafaLutfiManfaluti.Nazarat,1,89
Hindawi096940275,1331JurjiZaydan.Ramadan,2,373
JK000001,0505Ghazali.IhyaCulumDin,19,3911
JK000002,0281IbnAbiDunya.TawaducWaKhumul,2,380
JK000005,0463IbnCabdBarr.JamicBayan,4,1107
JK000008,0728IbnTaymiyya.SiyasaSharciyya,2,292
JK000010,0751IbnQayyimJawziyya.TibbNabawi,2,788
JK000011,0256Bukhari.AdabMufrad,14,2959
JK000015,0281IbnAbiDunya.MakarimAkhlaq,4,949
JK000020,0444AbuCamrDani.SunanWarida,4,770
JK000021,0458Bayhaqi.ShucabIman,98,22120
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,60,12648
JK000024,0458Bayhaqi.FadailAwqat,4,693
JK000025,0228IbnHammadKhuzaci.Fitan,1,183
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,15,3884
JK000033,0246HusaynMarwazi.BirrWaSila,2,397
JK000038,0281IbnAbiDunya.Manamat,1,127
JK000040,0333IbnMarwanDinawari.Qinaca,4,795
JK000042,0281IbnAbiDunya.Awliya,1,171
JK000044,0301AbuBakrFaryabi.SifatNifaq,1,303
JK000046,0340IbnAcrabiBasri.ZuhdWaSifatZahidin,1,246
JK000048,0327AbuBakrKharaiti.FadilatShukr,1,136
JK000049,0281IbnAbiDunya.Hilm,1,201
JK000053,0285IbrahimHarbi.IkramDayf,1,220
JK000055,0181IbnMubarak.Zuhd,15,4080
JK000056,0751IbnQayyimJawziyya.RuhFiKalam,27,8409
JK000057,0751IbnQayyimJawziyya.CuddatSabirin,4,896
JK000060,0751IbnQayyimJawziyya.Fawaid,2,305
JK000062,0751IbnQayyimJawziyya.DaWaDawa,9,3125
JK000064,0751IbnQayyimJawziyya.BadaicFawaid,1,155
JK000069,0751IbnQayyimJawziyya.WabilSayyib,5,1051
JK000071,0795IbnRajabHanbali.JamicCulumWaHikam,4,1126
JK000077,0728IbnTaymiyya.ZuhdWaWarac,1,157
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,67,15272
JK000081,0751IbnQayyimJawziyya.MadarijSalikin,5,766
JK000082,0751IbnQayyimJawziyya.MiftahDarSacada,12,2806
JK000083,0751IbnQayyimJawziyya.HadiArwah,5,2397
JK000085,0243HannadIbnSari.Zuhd,25,6460
JK000087,0751IbnQayyimJawziyya.IghathatLahfan,1,362
JK000088,0751IbnQayyimJawziyya.JalaAfham,9,2343
JK000090,0751IbnQayyimJawziyya.IjtimacJuyush,4,1800
JK000094,0751IbnQayyimJawziyya.AclamMuwaqqicin,14,2707
JK000095,0751IbnQayyimJawziyya.TuhfatMawdud,5,988
JK000097,0751IbnQayyimJawziyya.HashiyaCalaSunanAbiDawud,14,3313
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,8,1774
JK000099,0751IbnQayyimJawziyya.Salat,1,145
JK000100,0751IbnQayyimJawziyya.ShifaCalil,1,96
JK000105,0751IbnQayyimJawziyya.ZadMacad,12,2460
JK000110,0256Bukhari.Sahih,98,26971
JK000116,1233SulaymanSibtIbnCabdWahhab.Taysir,1,169
JK000122,0456IbnHazm.IhkamFiUsulAhkam,3,569
JK000123,1182IbnIsmacilSancani.SubulSalam,9,1320
JK000127,0795IbnRajabHanbali.TakhwifMinNar,3,644
JK000130,0303Nasai.SunanSughra,105,24619
JK000132,0311IbnKhuzaymaNaysaburi.Sahih,70,14194
JK000134,0852IbnHajarCasqalani.TahdhibTahdhib,3,295
JK000135,0463KhatibBaghdadi.KifayaFiCilmRiwaya,1,346
JK000137,0676Nawawi.MinhajFiSharhMuslim,16,2124
JK000138,0911Suyuti.TadribRawi,1,113
JK000139,0279Tirmidhi.ShamailMuhammadiyya,11,2444
JK000140,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,61,13124
JK000141,0273IbnMaja.Sunan,75,16633
JK000142,0275AbuDawudSijistani.Sunan,65,14174
JK000146,0792SadrDinIbnAbiCizzAdhraci.SharhCaqidaTahawiyya,6,2171
JK000147,0204Shafici.Umm,21,3604
JK000148,1051IbnYunusBuhutiHanbali.KashshafQinac,6,1102
JK000154,0620IbnQudamaMaqdisi.Mughni,21,3920
JK000159,1044IbnBurhanDinHalabi.SiraHalabiyya,21,5699
JK000165,1255Shawkani.NaylAwtar,35,6701
JK000166,0852IbnHajarCasqalani.FathBari,47,7073
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,2,186
JK000172,1004ShamsDinRamli.GhayatBayan,1,478
JK000175,1255Shawkani.DarariMudiyya,1,165
