id,book,alignments,ch_match
AOCP2023090638Vols,1100Izkawi.KashfGhumma,1,265
AOCP2025021446,1013AhmadTadiliSawmaci.Mucza,1,126
AOCP20251104052,0597IbnJawzi.LuqatManafic,2,431
Hindawi019507951,1365AhmadCisa.TarikhNabatCindaCarab,1,222
JK000001,0505Ghazali.IhyaCulumDin,2,337
JK000003,0597IbnJawzi.DhammHawa,6,672
JK000021,0458Bayhaqi.ShucabIman,5,891
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,36,7591
JK000038,0281IbnAbiDunya.Manamat,2,465
JK000057,0751IbnQayyimJawziyya.CuddatSabirin,1,223
JK000071,0795IbnRajabHanbali.JamicCulumWaHikam,3,471
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,1,156
JK000127,0795IbnRajabHanbali.TakhwifMinNar,2,401
JK000179,1310BakriDimyati.HashiyaIcanaTalibin,1,96
JK000206,0665AbuShama.MukhtasarMuammal,1,109
JK000213,0526IbnAbiYacla.TabaqatHanabila,7,1677
JK000298,1031CabdRaufMunawi.FaydQadir,1,119
JK000326,0418HibatAllahLalikai.KaramatAwliya,1,230
JK000340,0795IbnRajabHanbali.KalimatIkhsas,1,146
JK000350,0728IbnTaymiyya.RaddCalaAkhnai,2,564
JK000430,0620IbnQudamaMaqdisi.Tawwabin,3,1375
JK000465,1255Shawkani.FathQadir,1,127
JK000467,0405HakimNaysaburi.Mustadrak,1,250
JK000511,0385IbnShahin.TarikhAsmaThiqat,1,206
JK000583,1162IbnMuammadAbuFidaCajluni.KashfKhafa,1,104
JK000607,0463KhatibBaghdadi.IqtidaCilmCamal,2,324
JK000629,0597IbnJawzi.CilalMutanahiyya,2,632
JK000841,0597IbnJawzi.ThibatCindaMamat,1,156
JK000916,0571IbnCasakir.TarikhDimashq,20,6651
JK000952,0562Samcani.Ansab,1,206
JK001160,0902Sakhawi.MaqasidHasana,1,100
JK001227,0911Suyuti.SharhSudur,11,3188
JK001288,0458Bayhaqi.ZuhdKabir,1,180
JK001293BK1,0748Dhahabi.MizanIctidal,2,369
JK001297,0509IbnShahridarDaylami.Firdaws,1,147
JK001332,0320HakimTirmidhi.NawadirUsul,2,301
JK001336,0850ShihabDinIbshihi.Mustatraf,2,349
JK006801,0852IbnHajarCasqalani.MatalibCaliya,14,4408
JK007006,1031CabdRaufMunawi.TaysirBiSharh,1,90
JK007054,0763IbnMuflihMaqdisi.AdabSharciyya,1,146
JK007063,0597IbnJawzi.Tabsira,3,679
JK007070,0974IbnHajarHaytami.Zawajir,2,328
JK008001,0975MuttaqiHindi.KanzCummal,4,594
JK009150,0643IbnNajjar.DhaylTarikhBaghdad,1,381
JK009174,0281IbnAbiDunya.QasrAmal,2,275
JK009186,0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq,5,951
JK009191,0597IbnJawzi.TanwirGhabash,2,392
JK009226,0499MurshidYahyaIbnShajari.Amali,13,4696
JK009236,0894CabdRahmanSaffuri.NuzhatMajalis,2,369
JK009245,1188ShamsDinSaffarini.GhidhaAlbab,1,255
JK009274,0911Suyuti.FathKabir,1,173
JK009298,0386AbuTalibMakki.QutQulub,1,273
JK009321,0465IbnHawazinQushayri.RisalaQushayriyya,7,1617
JK009390,1423CabbasAhmadSaqr.JamicAhadith,4,618
JK010552,0390IbnZakariyaNahrawani.JalisSalih,2,243
Kraken220208041038,0768Yafici.RawdRayahin,4,1140
Kraken220208041040,1031CabdRaufMunawi.KawakibDurriyya,1,115
Kraken22021606123201,0885BurhanDinBiqaci.NukatWaFawaid,1,124
Kraken220218125255,1283SafaDinBandaniji.JamicAnwar,10,2390
Kraken220413030759,0776MuhammadIbnHasanWasiti.MajmacAhbab,26,5905
Kraken220413202218,0597IbnJawzi.MinhajQasidin,5,731
Masaha001920,0658IbnYusufGanji.Bayan,1,134
Masaha001946Vols,0893CamiriHaradi.BahjatMahafil,1,168
Masaha002872,0905IbnCabdRahmanIjiShafici.FadailThaqalayn,1,104
Masaha004105Vols,0827IbnIshaqKhwarizmi.ItharatTarghib,1,173
Sham19Y0013250,0597IbnJawzi.ManaqibImamAhmad,19,4085
Sham19Y0014447,0665AbuShama.KhutbatMuammal,1,134
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,4,895
Sham19Y0017419,0883AbuBakrJuraci.TuhfatRakic,1,361
Sham19Y0017530,0909IbnMabrid.SabbKhumul,3,1386
Sham19Y0018272,1070MuhammadKibrit.SirajMunir,1,176
Sham19Y0020881,1450KhalidRibat.JamicIbnHanbalRijal,1,149
Sham19Y0023644,0654SibtIbnJawzi.MiratZaman,23,5456
Sham19Y0029560,0947BamakhramaHimyari.QiladatNahr,2,363
Sham19Y0038171,1205MurtadaZabidi.TakhrijAhadithIhyaCulumDin,11,3072
Sham19Y0122096,1182IbnIsmacilSancani.Tanwir,1,173
Sham19Y0127677,0911Suyuti.JamicKabir,3,524
Sham19Y0127698,0928MujirDinCulaymi.TarikhMuctabar,1,174
Sham19Y0131521,0844IbnHusaynIbnRaslanRamli.SharhSunanAbiDawud,1,449
Sham19Y0132973,1188ShamsDinSaffarini.BuhurZakhira,10,2653
Sham19Y0145334,0845Maqrizi.Muqaffa,3,747
Sham19Y0149213,0748Dhahabi.TadhhibTahdhib,2,695
ShamAY0032834,0596IbnKulaybHarrani.Mashyakha,1,134
ShamAY0032942,0400Anonymous.HadithAbiShaykhIsbahani,1,115
ShamAY0032946,0488AbuFadlIbnKhayrun.FawaidCawali,1,803
ShamAY0033729,0671AbuCabdAllahQurtubi.TadhkarFiAfdalAdhkar,2,281
ShamAY0034059,1127IsmacilHaqqiBurusawi.RuhBayan,1,100
ShamAY0034438,0432Mustaghfiri.DalailNubuwwa,2,603
ShamAY0034857,1450MuctazzAhmadCabdFattah.MukhtasarSifatSafwa,12,2334
ShamAY0035035,1205MurtadaZabidi.IthafSada,12,2973
ShamAY0035260,0795IbnRajabHanbali.Tawhid,1,156
ShamAY0035451,1233SulaymanSibtIbnCabdWahhab.AwthaqCuraIman,1,142
ShamAY0036795,0500AhmadAndarabi.IdahFiQiraat,2,477
ShamAY0038127,0428IbnAbiCaliIsfahani.Fawaid,1,146
ShamAY0038149,0281IbnAbiDunya.RasailFiTawakkul,1,194
ShamIbadiyya0000109,1332QutbAtfayyish.SharhNilWaShifaCalil,1,149
Shamela0000736,0463KhatibBaghdadi.TarikhBaghdad,62,16907
Shamela0000758,0684IbnShaddad.AclaqKhatira,1,115
Shamela0001000,0681IbnKhallikan.WafayatAcyan,4,669
Shamela0001093,0576AbuTahirSilafi.AhadithShaykhKhujani,3,687
Shamela0001347,0804IbnMulaqqin.TabaqatAwliya,4,701
Shamela0001438,1450DarIftaMisriyya.JamicAhadith,2,421
Shamela0002506,0597IbnJawzi.BahrDumuc,2,614
Shamela0003055,1450CulamaNajd.DurarSaniyya,1,169
Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,19,6538
Shamela0003722,0742Mizzi.TahdhibKamal,3,993
Shamela0005794,0507IbnQaysarani.AnsabMuttafiqa,1,219
Shamela0005890,0884AbuIshaqIbnMuflih.MaqsidArshad,2,321
Shamela0006686BK1,0412Sulami.TabaqatSufiyya,3,809
Shamela0008247,0412IbnMuhammadHarawi.ArbacunaFiShuyukhSufiyya,2,595
Shamela0008254,0281IbnAbiDunya.Tawakkul,1,200
Shamela0008473,0774IbnKathir.TafsirQuran,14,4341
Shamela0009091,0768Yafici.MiratJinan,4,647
Shamela0009631,0682ZakariyaQazwini.AtharBilad,3,584
Shamela0010437,0597IbnJawzi.MuthirGharam,4,1759
Shamela0010463,0795IbnRajabHanbali.RawaicTafsir,5,792
Shamela0010906,0748Dhahabi.SiyarAclamNubala,3,542
Shamela0011438,0597IbnJawzi.TalbisIblis,1,118
Shamela0011757,0348IbnSalmanNajjad.DhikrManLahuAyat,19,4965
Shamela0011789,0615MuwaffaqDinShafici.MurshidZuwwar,2,382
Shamela0011790,0749IbnFadlAllahCumari.MasalikAbsar,3,639
Shamela0012031,0597IbnJawzi.SifatSafwa,20,4546
Shamela0012062,0909IbnMabrid.MahdSawab,2,320
Shamela0012406,0597IbnJawzi.Muntazam,9,1650
Shamela0012738,0986IbnCaliFattani.TadhkiratMawducat,1,98
Shamela0012862,0807NurDinHaythami.KashfAstar,1,114
Shamela0012884,0911Suyuti.DurrManthur,9,2626
Shamela0013041,0322AbuJacfarCuqayli.DucafaKabir,1,241
Shamela0021650,0439IbnMuhammadKhallal.KaramatAwliya,3,1069
Shamela0021659,0911Suyuti.SahihWaDacif,1,173
Shamela0021765,0840ShihabDinBusiri.IthafKhayra,11,3675
Shamela0023578,0427AbuIshaqThaclabi.KashfWaBayan,1,182
Shamela0023735,0626YaqutHamawi.MucjamBuldan,1,131
Shamela0026505,0405IbnHusaynHamadhani.FawaidWaAkhbar,13,2927
Shamela0026662,0643IbnNajjar.DurraThamina,1,245
Shamela0026677,0597IbnJawzi.HifzCumr,1,80
Shamela0026884,0535QawwamSunna.TarghibWaTarhib,1,179
Shamela0026892,0597IbnJawzi.Muqliq,1,112
Shamela0030623Vols,0576AbuTahirSilafi.MashyakhaBaghdadiyya,6,1257
Shamela0035100,0748Dhahabi.TarikhIslam,5,905
Shamela0036357,0852IbnHajarCasqalani.LisanMizan,1,213
Shamela0037458,1307Qannawji.FathBayan,1,160
Shamela0037471,0395AbuHilalCaskari.Talkhis,1,259
Shamela0095735,0795IbnRajabHanbali.MajmucRasail,6,1026
Shamela0098087,0689AhmadIbnCabdRahmanIbnQudama.MukhtasarMinhajQasidin,2,245
Shia002261Vols,0911Suyuti.JamicSaghir,1,169
Shia003700,0573IbnHibatAllahQutbDinRawandi.QisasAnbiya,1,196
Shia003764Vols,1359CabbasQummi.Kuna,1,111
Shia004014Vols,1450Milani.SharhMinhajKaramaLiHilli,1,221
Shia004456Vols,1450Milani.NafahatAzhar,3,1008
Shia004526,1346HakimMicrajDin.UsulArbaca,9,2746
Tafsir02067,0150MuqatilIbnSulayman.TafsirMuqatil,1,112
Zaydiyya0000041,0304HasanUtrush.Bisat,1,194
Zaydiyya0000133,1269MansurAhmad.SafinaMunajjiya,2,556
Zaydiyya0000260,0749MuayyadYahya.JawahirDurriyya,4,951
Zaydiyya0000265,0900ImamHadiCizzDinIbnHasan.MicrajIlaKashfAsrar,3,697
