id,book,alignments,ch_match
JK000001,0505Ghazali.IhyaCulumDin,1,124
JK000021,0458Bayhaqi.ShucabIman,2,592
JK000130,0303Nasai.SunanSughra,1,327
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,1,186
JK000295,1176ShahWaliAllahDihlawi.InsafFiBayan,1,251
JK000475,0303Nasai.SunanKubra,2,494
JK000728,0458Bayhaqi.MadkhalIlaSunanKubra,4,854
JK000786,0235IbnAbiShayba.Musannaf,2,584
JK000916,0571IbnCasakir.TarikhDimashq,1,186
JK001259,0606FakhrDinRazi.AsasTaqdis,1,252
JK001493,0292Yacqubi.Tarikh,1,214
JK006874,1206IbnCabdWahhab.FadlIslam,1,388
JK007001,0306Wakic.AkhbarQudat,2,329
JK007018,0660SultanCulamaCizzDinDimashqi.TafsirQuran,1,232
JK009324,0449IbnBattalQurtubi.SharhSahihBukhari,1,138
JK009390,1423CabbasAhmadSaqr.JamicAhadith,3,976
JK009396,0450AbuHasanMawardi.NukatWaCuyun,1,235
JK010001,1225IbnNasirNajdi.FawakihCidhab,1,171
JK010344,0346Mascudi.MurujDhahab,1,382
JK010552,0390IbnZakariyaNahrawani.JalisSalih,2,276
Kraken210323052137,1420MustafaAhmadZarqa.MadkhalFiqhi,1,116
Kraken21033110,0761IbnKaykaldiAlaci.MajmucMudhhab,1,466
Kraken210622021806,0548IbnCabdKarimShahrastani.MafatihAsrar,1,248
Kraken2106220218081,0322AbuHatimRazi.Zina,3,629
Kraken210622021811,0322AbuHatimRazi.Islah,1,193
Masaha002999Vols,1373KashifGhita.TahrirMajalla,1,174
Noorlib0000587,0363QadiNucman.Majalis,2,438
Noorlib0005343,0612CaliIbnWalidYamani.DamighBatil,4,1232
SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1,117
Sham19Y0011194,0600CabdGhaniMuqaddasi.CumdatAhkam,1,131
Sham19Y0013223,0656IbnCabdQawiMundhiri.TarghibWaTarhib,1,131
Sham19Y0013231,0468IbnAhmadWahidiNaysaburi.TafsirBasit,2,194
Sham19Y0013252,0804IbnMulaqqin.Tawdih,1,202
Sham19Y0013614,0685NasirDinBaydawi.TuhfatAbrar,1,420
Sham19Y0014119,0510IbnMascudBaghawi.MasabihSunna,2,589
Sham19Y0014255,0328IbnQasimAnbari.IdahWaqfWaIbtida,1,497
Sham19Y0014280,0684ShihabDinQarafi.NafaisUsul,1,196
Sham19Y0014285,0189MuhammadShaybani.Asl,2,427
Sham19Y0014309,1182IbnIsmacilSancani.Tahbir,1,407
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,1,226
