id,book,alignments,ch_match
AOCP2023090619,0734IbnSayyidNas.Minah,4,1369
AOCP2023090622,0694MuhibbDinTabari.SimtThamin,6,990
AOCP2023090623,0893CamiriHaradi.RiyadMustataba,1,142
EScr20110913,0363QadiNucman.IkhtilafUsulMadhahib,1,240
EScr20120309,0850ShihabDinIbshihi.TadhkiratCarifin,1,197
EScr202211221604,0334Azdi.TarikhMawsil,1,178
EShia0086596,0363QadiNucman.ManaqibWaMathalib,1,236
Hindawi013538483,1375MuhammadHusaynHaykal.FaruqCumar,2,347
Hindawi020604026,1375MuhammadHusaynHaykal.HayatMuhammad,2,269
Hindawi025183963,1450QustandiRizq.MusiqaSharqiyya,1,181
Hindawi029620591,1379MuhammadAscadTalas.TarikhUmmaCasrRashidun,1,169
Hindawi030353837,1373MuhammadLutfiJumca.ThawratIslamWaBatalAnbiya,2,275
Hindawi051419736,1450SairBasmaji.ZahiratMaddWaJazrBihar,1,234
Hindawi052718095,1366MustafaCabdRazzaq.TamhidTarikhFalsafaIslamiyya,1,189
Hindawi059616186Vols,1373AhmadAmin.FaydKhatir,1,159
Hindawi080268240,1348AhmadTaymurBasha.HubbWaJamalCindaCarab,1,146
Hindawi080948138,1443SayyidQimni.NusakhFiWahy,1,194
Hindawi081859390,1450FirasSawwah.MughamaratCaqlUla,1,185
Hindawi084858130,1364ImamShaficiAbuShanab.BunatIslam,1,80
Hindawi085853519,1378MansurFahmi.KhataratNafs,1,114
Hindawi091929150,1383CabbasMahmudCaqqad.IbrahimAbuAnbiya,2,689
JK000001,0505Ghazali.IhyaCulumDin,11,2329
JK000003,0597IbnJawzi.DhammHawa,5,1014
JK000005,0463IbnCabdBarr.JamicBayan,9,1540
JK000011,0256Bukhari.AdabMufrad,9,1961
JK000013,0281IbnAbiDunya.Shukr,4,605
JK000014,0281IbnAbiDunya.MaradWaKaffarat,1,159
JK000015,0281IbnAbiDunya.MakarimAkhlaq,3,472
JK000018,0281IbnAbiDunya.HusnZannBiLlah,2,484
JK000019,0281IbnAbiDunya.Warac,1,144
JK000020,0444AbuCamrDani.SunanWarida,7,1417
JK000021,0458Bayhaqi.ShucabIman,92,19283
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,79,15099
JK000024,0458Bayhaqi.FadailAwqat,9,1758
JK000025,0228IbnHammadKhuzaci.Fitan,2,235
JK000027,0699IbnCabdRahmanQazwiniShafici.MukhtasarShucabIman,1,200
JK000028,0728IbnTaymiyya.Istiqama,2,347
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,10,2096
JK000033,0246HusaynMarwazi.BirrWaSila,4,880
JK000034,0795IbnRajabHanbali.SharhHadithLabbayka,1,216
JK000048,0327AbuBakrKharaiti.FadilatShukr,2,304
JK000053,0285IbrahimHarbi.IkramDayf,2,565
JK000055,0181IbnMubarak.Zuhd,8,1787
JK000056,0751IbnQayyimJawziyya.RuhFiKalam,1,219
JK000057,0751IbnQayyimJawziyya.CuddatSabirin,2,541
JK000059,0751IbnQayyimJawziyya.JawabFiSiyaghHamd,1,227
JK000062,0751IbnQayyimJawziyya.DaWaDawa,1,179
JK000063,0751IbnQayyimJawziyya.RawdatMuhibbin,2,412
JK000065,0751IbnQayyimJawziyya.TariqHijratayn,3,521
JK000069,0751IbnQayyimJawziyya.WabilSayyib,7,1201
JK000071,0795IbnRajabHanbali.JamicCulumWaHikam,8,1278
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,78,12849
JK000081,0751IbnQayyimJawziyya.MadarijSalikin,3,388
JK000083,0751IbnQayyimJawziyya.HadiArwah,10,2404
JK000085,0243HannadIbnSari.Zuhd,8,1561
JK000086,0911Suyuti.FaddWica,1,192
JK000088,0751IbnQayyimJawziyya.JalaAfham,3,708
JK000094,0751IbnQayyimJawziyya.AclamMuwaqqicin,7,1247
JK000095,0751IbnQayyimJawziyya.TuhfatMawdud,1,251
JK000097,0751IbnQayyimJawziyya.HashiyaCalaSunanAbiDawud,9,1498
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,6,1252
JK000099,0751IbnQayyimJawziyya.Salat,3,360
JK000100,0751IbnQayyimJawziyya.ShifaCalil,2,565
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,2,422
JK000104,0751IbnQayyimJawziyya.TuruqHukmiyya,2,566
JK000105,0751IbnQayyimJawziyya.ZadMacad,18,3302
JK000106,0751IbnQayyimJawziyya.Furusiyya,1,119
JK000110,0256Bukhari.Sahih,86,17996
JK000116,1233SulaymanSibtIbnCabdWahhab.Taysir,3,872
JK000122,0456IbnHazm.IhkamFiUsulAhkam,3,551
JK000123,1182IbnIsmacilSancani.SubulSalam,5,912
JK000124,0606IbnAthirMajdDin.NihayaFiGharib,2,207
JK000127,0795IbnRajabHanbali.TakhwifMinNar,2,286
JK000130,0303Nasai.SunanSughra,84,18394
JK000132,0311IbnKhuzaymaNaysaburi.Sahih,63,12164
JK000134,0852IbnHajarCasqalani.TahdhibTahdhib,2,259
JK000135,0463KhatibBaghdadi.KifayaFiCilmRiwaya,4,756
JK000137,0676Nawawi.MinhajFiSharhMuslim,12,1673
JK000138,0911Suyuti.TadribRawi,1,167
JK000139,0279Tirmidhi.ShamailMuhammadiyya,4,648
JK000140,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,70,13979
JK000141,0273IbnMaja.Sunan,83,17429
JK000142,0275AbuDawudSijistani.Sunan,58,12237
JK000146,0792SadrDinIbnAbiCizzAdhraci.SharhCaqidaTahawiyya,3,610
JK000147,0204Shafici.Umm,6,1146
JK000148,1051IbnYunusBuhutiHanbali.KashshafQinac,12,1784
JK000154,0620IbnQudamaMaqdisi.Mughni,11,1787
JK000159,1044IbnBurhanDinHalabi.SiraHalabiyya,10,1943
JK000162,0794BadrDinZarkashi.BurhanFiCulumQuran,2,263
JK000165,1255Shawkani.NaylAwtar,46,7748
JK000166,0852IbnHajarCasqalani.FathBari,36,4901
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,1,184
JK000175,1255Shawkani.DarariMudiyya,3,523
JK000178,0287IbnAbiCasim.Diyat,3,563
JK000179,1310BakriDimyati.HashiyaIcanaTalibin,3,331
JK000189BK1,0970IbnIbrahimIbnNujaymMisri.BahrRaiq,2,294
JK000190,1051IbnYunusBuhutiHanbali.RawdMurbic,1,118
JK000194,0344NizamDinShashi.Usul,1,75
JK000198,1189CaliCadawi.HashiyatCadawi,2,350
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,16,2146
JK000206,0665AbuShama.MukhtasarMuammal,1,160
JK000213,0526IbnAbiYacla.TabaqatHanabila,3,547
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,20,3761
JK000219,1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi,2,219
JK000221,0597IbnJawzi.TahqiqFiAhadithKhilaf,29,5811
JK000222,0595IbnRushdHafid.BidayatMujtahid,2,356
JK000225,1051IbnYunusBuhutiHanbali.SharhMuntahaIradat,3,353
JK000227,0240SahnunIbnSacid.MudawwanaKubra,6,1467
JK000232,0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar,14,2454
JK000239,0388AbuSulaymanKhattabi.GharibHadith,3,377
JK000240,0773IbnIshaqSirajDinGhaznawi.GhurraMunifa,1,118
JK000248,0395IbnMandaMuhammad.RaddCalaJahmiyya,1,176
JK000250,0911Suyuti.MiftahJanna,2,318
JK000251,1255Shawkani.SaylJarrar,5,753
JK000252,0880IbnAhmadShamsDinAsyuti.JawahirCuqud,1,99
JK000253,0741IbnAhmadGharnatiKalbi.QawaninFiqhiyya,1,88
JK000254,0620IbnQudamaMaqdisi.KafiFiFiqh,5,846
JK000258,0203YahyaIbnAdam.Kharaj,1,326
JK000263,0911Suyuti.LumcaFiKhasaisJumca,1,138
JK000264,1329MuhammadAshrafCazimabadi.CawnMacbud,8,1162
JK000271,0804IbnMulaqqin.TuhfatMuhtaj,11,1828
JK000272,0476AbuIshaqShirazi.MuhadhdhabFiFiqh,8,1272
JK000279,0790IbnMusaGharnatiShatibi.Muwafaqat,1,142
JK000281,0954HattabRucayniMaghribi.MawahibJalil,1,111
JK000298,1031CabdRaufMunawi.FaydQadir,16,1911
JK000299,0861IbnHumam.SharhFathQadir,15,2829
JK000302,0763IbnMuflihMaqdisi.FurucWaTashihFuruc,4,618
JK000312,0840ShihabDinBusiri.MisbahZujaja,26,5456
JK000313,0348IbnSalmanNajjad.RaddCalaManYaqulQuranMakhluq,1,202
JK000314,0458Bayhaqi.IthbatCadhabQabr,6,1060
JK000317,0481AnsariHarawi.ArbacunaFiDalailTawhid,2,396
JK000326,0418HibatAllahLalikai.KaramatAwliya,1,682
JK000329,0385Daraqutni.Sifat,1,237
JK000330,0728IbnTaymiyya.JawabSahih,2,495
JK000331,1033MarciKarmi.AqawilThiqat,1,148
JK000333,0671AbuCabdAllahQurtubi.IclamBimaFiDinNasara,1,159
