id,book,alignments,ch_match
JK000303,0476AbuIshaqShirazi.TanbihFiFiqhShafici,2,191
JK000676,1307Qannawji.AbjadCulum,1,417
JK000787BK1,0620IbnQudamaMaqdisi.MuqnicFiFiqh,5,558
JK001030,0276IbnQutaybaDinawari.ImamaWaSiyasa,1,123
JK001084,0575IbnKhayrIshbili.Fahrasa,1,111
JK009261,1258IbnCabdSalamTusuli.Bahja,1,71
JK010478,0767Balawi.TajMafriq,1,169
Kraken210422114223,1406SubhiMahmasani.FalsafatTashric,1,195
Kraken210714194926,0725IbnMucallim.NajmMuhtahdi,1,79
Kraken220218125253,0814IbnNahhas.MasharicAshwaq,1,146
Kraken220311165336,0695IbnHamdanHarraniNumayri.RicayaFiFiqh,2,232
Masaha000001Vols,0329IbnYacqubKulayni.UsulMinKafi,1,148
Masaha0003164Vols,1389AghaBuzurgTihrani.TabaqatAclamShica,1,343
Masaha000616Vols,0600IbnHasabAbuMajdHalabi.IsharatSabq,2,360
Masaha001043,0672NasirDinTusi.JawahirFaraid,4,1608
Masaha001044Vols,0690IbnAbiTalibFadilYusufi.KashfRumuz,12,2056
Masaha001077,0786ShahidAwwal.Nafaliyya,4,563
Masaha001078Vols,0786ShahidAwwal.QawacidWaFawaid,1,105
Masaha001084Vols,0755NajmDinZahdari.IdahTaraddudat,11,1394
Masaha001086Vols,0900MuflihSaymari.TalkhisKhilaf,13,1935
Masaha001120,0900MuflihSaymari.KashfIltibas,2,217
Masaha001126,0855IbnTayyFaqacani.Masail,9,1236
Masaha001127Vols,0840QattanHilli.MacalimDin,115,21379
Masaha001152,0966ShahidThani.HashiyatIrshad,1,121
Masaha001157,0965ShahidThani.HashiyatMukhtasarNafic,4,377
Masaha001170,0966ShahidThani.FawaidQawacid,636,257876
Masaha001171Vols,0993MuhaqqiqArdabili.MajmacFaida,32,4627
Masaha003034,0400IbnJarirTabariSaghir.NawadirMucjizat,1,123
Masaha004231Vols,0885IbnFahd.DurrKamin,1,169
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,2,298
Rafed0000789,1450MuhammadZaynDin.Tashayyuc,2,397
Rafed0001121,0560AbuMansurTabarsi.Ihtijaj,1,145
Rafed0001252,0460ShaykhTusi.RasailCashar,1,123
Rafed0001325,1023MuhammadAminAstarabadi.FawaidMadaniyya,2,293
Rafed0001792Vols,0730NizamDinNaysaburi.GharaibQuran,1,123
Rafed0003599Vols,1415MuhammadCaliAraki.UsulFiqh,1,163
Rafed001344,0966ShahidThani.TamhidQawacid,5,611
Sham19Y0007233,0783IbnHadida.MisbahMudi,1,237
Sham19Y0013577,0623AbuQasimRafici.SharhKabir,57,8305
Sham19Y0013783,0808MuhammadDamiri.NajmWahhaj,1,105
Sham19Y0014197,1036AhmadBaba.NaylIbtihaj,1,159
Sham19Y0014325,0710IbnRifca.Kifaya,2,192
Sham19Y0014580,0772IbnHasanJamalDinIsnawi.MuhimmatFiSharhRawda,1,115
Sham19Y0014594,0616IbnShash.CiqdJawahir,7,919
Sham19Y0014827,0825IbnNurDin.TaysirBayan,1,95
Sham19Y0016772,1088IbnAhmadKhalwati.HashiyaCalaMuntahaIradat,1,71
Sham19Y0016934,0502CabdWahidRuyani.BahrMadhhab,4,338
Sham19Y0017437,1188ShamsDinSaffarini.KashfLitham,1,195
