id,book,alignments,ch_match
AOCP2023090623,0893CamiriHaradi.RiyadMustataba,1,333
AOCP2023090638Vols,1100Izkawi.KashfGhumma,3,555
EScr20112614,0845AbuHafsSamarqandi.NaylHathith,1,264
EScr20120309,0850ShihabDinIbshihi.TadhkiratCarifin,1,86
EScr202211221604,0334Azdi.TarikhMawsil,1,133
EShia0027411,0363QadiNucman.Idah,1,192
EShia0071536,0363QadiNucman.TawilDacaim,1,191
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,1,191
EShia0086596,0363QadiNucman.ManaqibWaMathalib,1,321
Hindawi013538483,1375MuhammadHusaynHaykal.FaruqCumar,2,243
Hindawi017160604,1375AhmadFaridRifaci.CasrMamun,1,279
Hindawi017506357,1392TahaHusayn.MaratIslam,5,1255
Hindawi019640759,1423TharwatAbaza.SardQisasi,6,977
Hindawi020604026,1375MuhammadHusaynHaykal.HayatMuhammad,4,921
Hindawi024957531,1382TahaCabdBaqiSurur.IbnCarabi,2,197
Hindawi025273163,1377MuhammadKhidrHusayn.NaqdKitabIslamWaUsulHukm,1,301
Hindawi027194802,1364AhmadMuharram.DiwanMajdIslam,1,204
Hindawi030353837,1373MuhammadLutfiJumca.ThawratIslamWaBatalAnbiya,2,513
Hindawi036246035,1450FirasSawwah.RahmanWaShaytan,3,441
Hindawi037926480,1377CadilZucaytar.HadaratCarab,2,302
Hindawi040635716,1390AhmadFuadAhwani.TarbiyaFiIslam,2,352
Hindawi046286097,1443HasanHanafi.WahyWaWaqic,1,74
Hindawi051620274,1372KurdCali.GhabirAndalusWaHadiruha,1,162
Hindawi051637207,1414ZakiNajibMahmud.SharqFannan,1,77
Hindawi052718095,1366MustafaCabdRazzaq.TamhidTarikhFalsafaIslamiyya,1,122
Hindawi057468526,1382TahaCabdBaqiSurur.TasawwufWaImamShacrani,1,197
Hindawi059290385,1374AhmadZakiAbuShadi.CaqidatCuluha,1,95
Hindawi059616186Vols,1373AhmadAmin.FaydKhatir,3,534
Hindawi061492425,1423TharwatAbaza.MinAqasisCarab,1,152
Hindawi061585791,1443SayyidQimni.IntikasatMuslimin,1,200
Hindawi062413635,1381IsmacilMazhar.QissatTufan,1,188
Hindawi068305130,1372KurdCali.IslamWaHadaraCarabiyya,1,158
Hindawi069179508,1383MuhammadYusufMusa.AbuHanifaWaQIyamInsaniyya,1,147
Hindawi070427368,1379MuhammadAscadTalas.TarikhUmmaCasrIntilaq,5,1337
Hindawi072828093,1450FirasSawwah.DinInsan,1,88
Hindawi073920283,1383MuhammadYusufMusa.IbnTaymiyya,6,957
Hindawi074603536Vols,1443SayyidQimni.HurubDawlatRasul,2,578
Hindawi079174709,1450SamirNurDinDardur.MalhamatJazair,1,281
Hindawi079291538,1378CabdWahhabCazzam.DarbKalim,1,119
Hindawi080268240,1348AhmadTaymurBasha.HubbWaJamalCindaCarab,1,286
Hindawi081316951,1371ZakiMubarak.Tasawwuf,2,917
Hindawi083828042,1392TahaHusayn.FitnaKubraCuthman,2,669
Hindawi084602738,1450FirasSawwah.AllahKawnInsan,2,280
Hindawi084739682,1372KurdCali.QadimWaHadith,1,102
Hindawi085315384,1361CabdAllahHusayn.TarikhMinQablTarikh,1,188
Hindawi086148607,1377MuhammadCabdAllahDarraz.Din,1,138
Hindawi086253537,1385AbuCalaCafifi.TasawwufThawraRuhiyya,2,186
Hindawi091929150,1383CabbasMahmudCaqqad.IbrahimAbuAnbiya,5,1017
Hindawi092024806,1373AhmadAmin.FajrIslam,1,153
Hindawi092028080,1362CabdCazizBishri.Qutuf,1,267
Hindawi092731807,1382TahaCabdBaqiSurur.Hallaj,1,109
Hindawi092963020,1373AhmadAmin.ZuhrIslam,1,94
Hindawi095926405Vols,0375IkhwanSafa.Rasail,2,230
Hindawi096279749,1352TadrusWahbi.CunwanTawfiq,1,146
Hindawi096809026,1368ShakibArslan.ShawqiSadaqatArbacinSana,1,167
JK000001,0505Ghazali.IhyaCulumDin,12,2140
JK000003,0597IbnJawzi.DhammHawa,2,424
JK000005,0463IbnCabdBarr.JamicBayan,2,221
JK000008,0728IbnTaymiyya.SiyasaSharciyya,21,3678
JK000010,0751IbnQayyimJawziyya.TibbNabawi,2,354
JK000011,0256Bukhari.AdabMufrad,3,486
JK000018,0281IbnAbiDunya.HusnZannBiLlah,1,285
JK000021,0458Bayhaqi.ShucabIman,31,6376
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,26,4742
JK000025,0228IbnHammadKhuzaci.Fitan,2,184
JK000028,0728IbnTaymiyya.Istiqama,70,11935
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,1,303
JK000041,1218SalihFulani.IqazHimam,1,180
JK000042,0281IbnAbiDunya.Awliya,1,166
JK000046,0340IbnAcrabiBasri.ZuhdWaSifatZahidin,1,102
JK000055,0181IbnMubarak.Zuhd,4,811
JK000056,0751IbnQayyimJawziyya.RuhFiKalam,10,1457
JK000057,0751IbnQayyimJawziyya.CuddatSabirin,11,2457
JK000060,0751IbnQayyimJawziyya.Fawaid,13,7040
JK000062,0751IbnQayyimJawziyya.DaWaDawa,12,1999
JK000063,0751IbnQayyimJawziyya.RawdatMuhibbin,34,7169
JK000064,0751IbnQayyimJawziyya.BadaicFawaid,18,3893
JK000065,0751IbnQayyimJawziyya.TariqHijratayn,21,4172
JK000066,0885BurhanDinBiqaci.MasracTasawwuf,10,1954
JK000069,0751IbnQayyimJawziyya.WabilSayyib,5,1225
JK000071,0795IbnRajabHanbali.JamicCulumWaHikam,28,4768
JK000074,0597IbnJawzi.TadhkiraFiWacz,1,230
JK000075,0728IbnTaymiyya.TuhfaCiraqiyya,43,9288
JK000077,0728IbnTaymiyya.ZuhdWaWarac,26,4984
