id,book,alignments,ch_match
EScr20110913,0363QadiNucman.IkhtilafUsulMadhahib,1,506
EScr20112411,0709IbnCataAllahSikandari.TanwirFiIsqatTadbir,2,365
EShia0071536,0363QadiNucman.TawilDacaim,5,1002
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,3,547
EShia0086596,0363QadiNucman.ManaqibWaMathalib,1,158
Hindawi95926405Vols,0375IkhwanSafa.Rasail,6,1131
JK000001,0505Ghazali.IhyaCulumDin,6,914
JK000021,0458Bayhaqi.ShucabIman,4,887
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,1,199
JK000024,0458Bayhaqi.FadailAwqat,1,134
JK000028,0728IbnTaymiyya.Istiqama,14,2952
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,11,1891
JK000055,0181IbnMubarak.Zuhd,1,197
JK000060,0751IbnQayyimJawziyya.Fawaid,3,850
JK000074,0597IbnJawzi.TadhkiraFiWacz,1,216
JK000076,1307Qannawji.Yaqza,12,2114
JK000077,0728IbnTaymiyya.ZuhdWaWarac,7,1255
JK000079,0728IbnTaymiyya.AmradQulub,3,478
JK000083,0751IbnQayyimJawziyya.HadiArwah,7,1137
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,1,156
JK000099,0751IbnQayyimJawziyya.Salat,2,513
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,24,5540
JK000110,0256Bukhari.Sahih,38,9587
JK000181,0387IbnBattaCukbari.IbtalHiyal,3,583
JK000196,1118CabdHamidShirwani.Hawashi,2,448
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,1,174
JK000293,0660SultanCulamaCizzDinDimashqi.ImamFiBayan,1,139
JK000348,1206IbnCabdWahhab.MuallafatIbnCabdWahhab,1,68
JK000360,1246IbnCabdGhaniDihlawi.RisalatTawhid,4,720
JK000362,0728IbnTaymiyya.DarTacarud,41,9246
JK000368,0728IbnTaymiyya.Safadiyya,12,2993
JK000370,0728IbnTaymiyya.SarimMaslul,7,1440
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,19,4404
JK000374,0728IbnTaymiyya.BughyatMurtad,8,2155
JK000379,0728IbnTaymiyya.QacidaFiMahabba,14,3359
JK000381,0728IbnTaymiyya.MajmucFatawa,361,79983
JK000386,0728IbnTaymiyya.SharhCumdatFiqh,3,342
JK000394,1237Jabarti.CajaibAthar,1,293
JK000435,0211CabdRazzaqSancani.Tafsir,2,422
