id,book,alignments,ch_match
EShia0086596,0363QadiNucman.ManaqibWaMathalib,24,4637
Filaha003,1127KhayrDinIbnIlyas.FalahFallah,1,324
GRAR000032,0595IbnRushdHafid.TalkhisShicrLiAristutalis,5,623
GVDB20200120,0692IbnCabdZahir.RawdZahir,1,157
GVDB20201027,0725BaybarsMansuri.ZubdatFikra,13,2737
Hindawi95926405Vols,0375IkhwanSafa.Rasail,3,369
JK000001,0505Ghazali.IhyaCulumDin,125,27460
JK000002,0281IbnAbiDunya.TawaducWaKhumul,5,818
JK000014,0281IbnAbiDunya.MaradWaKaffarat,5,701
JK000015,0281IbnAbiDunya.MakarimAkhlaq,8,1846
JK000018,0281IbnAbiDunya.HusnZannBiLlah,2,559
JK000019,0281IbnAbiDunya.Warac,4,627
JK000021,0458Bayhaqi.ShucabIman,175,39016
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,595,124129
JK000024,0458Bayhaqi.FadailAwqat,3,850
JK000026,0381IbnMuqriIsbahani.Rukhsa,1,140
JK000028,0728IbnTaymiyya.Istiqama,11,1836
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,42,8840
JK000034,0795IbnRajabHanbali.SharhHadithLabbayka,3,427
JK000035,0463IbnCabdBarr.AdabMujalasa,2,215
JK000038,0281IbnAbiDunya.Manamat,13,3411
JK000040,0333IbnMarwanDinawari.Qinaca,1,131
JK000042,0281IbnAbiDunya.Awliya,6,2045
JK000045,0281IbnAbiDunya.CumrWaShayb,2,366
JK000049,0281IbnAbiDunya.Hilm,6,834
JK000050,0281IbnAbiDunya.Hawatif,7,1220
JK000055,0181IbnMubarak.Zuhd,26,5142
JK000060,0751IbnQayyimJawziyya.Fawaid,7,2873
JK000074,0597IbnJawzi.TadhkiraFiWacz,2,157
JK000075,0728IbnTaymiyya.TuhfaCiraqiyya,2,567
JK000076,1307Qannawji.Yaqza,5,650
JK000077,0728IbnTaymiyya.ZuhdWaWarac,6,1006
JK000079,0728IbnTaymiyya.AmradQulub,1,415
JK000083,0751IbnQayyimJawziyya.HadiArwah,15,3201
