id,book,alignments,ch_match
JK000110,0256Bukhari.Sahih,1,124
JK000208,1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid,2,361
JK000291,0977KhatibShirbini.Iqnac,1,117
JK000916,0571IbnCasakir.TarikhDimashq,4,1329
JK001189,0590IbnNasrJalalDinShayzari.ManhajMasluk,1,113
JK001297,0509IbnShahridarDaylami.Firdaws,1,137
JK001330,0874IbnTaghribirdi.NujumZahira,2,313
JK001336,0850ShihabDinIbshihi.Mustatraf,1,178
JK003502,1111MuhammadAminMuhibbi.KhulasatAthar,1,231
JK003609,0764Safadi.WafiBiWafayat,2,475
JK005004,0911Suyuti.LaaliMasnuca,1,95
JK005005,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,1,106
JK007006,1031CabdRaufMunawi.TaysirBiSharh,1,114
JK007054,0763IbnMuflihHanbaliMuqaddasi.AdabSharciyya,1,157
JK007074,0974IbnHajarHaytami.FatawaKubra,1,118
JK007099,1233SulaymanSibtIbnCabdWahhab.Taysir,1,152
JK009237,0638IbnCarabi.FutuhatMakkiyya,1,293
JK009251,1316IbnCumarBantaniJawi.TanqihQawl,1,173
JK009252,0911Suyuti.MufhimatAqran,1,228
JK009365,1031BahaDinCamili.Kashkul,4,871
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,165
JK010276,1195CabdRahmanAnsari.Tuhfa,1,247
JK010478,0767Balawi.TajMafriq,1,77
JK011032,0711IbnManzurIfriqi.SururNafs,1,221
Masaha0003164Vols,1389AghaBuzurgTihrani.TabaqatAclamShica,1,120
Noorlib018390,0353MaslamaQurtubi.GhayatHakim,2,211
SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1,324
Sham19Y0011151,0773BahaDinSubki.CarusAfrah,1,165
Sham19Y0013226,1184CisamDinCumari.RawdNadir,1,131
Sham19Y0013252,0804IbnMulaqqin.Tawdih,2,270
Sham19Y0013550,0716NajmDinTufi.Isharat,3,714
Sham19Y0013605,0786ShamsDinKirmani.Kawakib,1,124
Sham19Y0013783,0808MuhammadDamiri.NajmWahhaj,1,111
Sham19Y0016584,0893IbnIsmacilShihabDinKurani.KawtharJari,1,124
Sham19Y0016684,0827BadrDinDamaminiMakhzumi.MasabihJamic,3,658
Sham19Y0016728,0771Subki.MucidNicam,1,294
Sham19Y0017531,0909IbnCabdHadi.TakhrijSaghirWaTahbirKabir,1,98
Sham19Y0017719,0807Makkudi.SharhCalaAlfiyya,1,73
Sham19Y0018103,0831ShamsDinBirmawi.Lamic,1,124
Sham19Y0018106,0926ZakariyyaAnsari.MinhatBari,1,124
Sham19Y0018176,0911Suyuti.Tawshih,1,124
Sham19Y0018272,1070MuhammadKibrit.SirajMunir,1,168
Sham19Y0018567,0403AbuCabdAllahHalimi.MinhajFiShucabIman,1,269
Sham19Y0020638,0581IbnKharratIshbili.JamcBaynSahihayn,1,122
Sham19Y0020937,0436SharifMurtada.Amali,1,278
Sham19Y0032195,1232MuhammadSanbawiAmir.DawShumuc,2,541
Sham19Y0122096,1182IbnIsmacilSancani.Tanwir,1,133
Sham19Y0127677,0911Suyuti.JamicKabir,1,172
Sham19Y0132965,1025IbnQadiMaknasi.DurratHijal,1,189
Sham19Y0143167,0308AbuSacidJanadi.FadailMakka,1,118
Sham19Y0145166,1337CabdQadirMajlisi.NuzhatAfkar,1,235
Sham19Y0149697,1302IbnSalimMajlisi.LawamicDurar,1,89
ShamAY0032443,0803IbnCarafaWarghami.MukhtasarFiqhi,1,400
ShamAY0032826,0852IbnHajarCasqalani.GharaibMinMusannadFirdaws,1,148
ShamAY0033108,0360Tabarani.Tafsir,1,225
ShamAY0033531,1329MuhammadAshrafCazimabadi.CawmMacbud,1,169
ShamAY0034059,1127IsmacilHaqqiBurusawi.RuhBayan,1,268
ShamAY0034068,0977KhatibShirbini.SirajMunir,1,102
ShamAY0034073,0885BurhanDinBiqaci.NazmDurar,2,482
ShamAY0034138,0597IbnJawzi.Mawducat,1,99
ShamAY0034200,0792IbnCumarTaftazani.SharhTalwih,1,329
ShamAY0034230,0914IbnYahyaWansharisi.Micyar,1,388
ShamAY0034792,0646IbnBaytarAndalusi.JamicLiMufradat,1,115
ShamAY0035035,1205MurtadaZabidi.IthafSada,2,224
ShamAY0035929,0696AshrafIbnYusufTurkumani.Muctamid,1,118
ShamAY0035937,0852SirajDinIbnWardi.CajaibNabatat,2,354
ShamAY0036019,1304CabdHayyLaknawi.TarwijJinan,1,323
ShamAY0036161,1263IbnRamadanBurullusi.SayfYamani,1,279
ShamAY0037065,1156MuhammadIfraniSaghir.MaslakSahl,1,127
ShamAY0038440,1070MuhammadKibrit.JawahirThamina,3,475
ShamAY0038638,0311IbnBajirBajiri.JamicMusnad,1,124
ShamIbadiyya0000229,1332NurDinSalimi.MacarijAmal,1,169
ShamIbadiyya0000279,1361SacidIbnNasirGhaythi.IdahTawhid,1,167
ShamIbadiyya0000433,1332NurDinSalimi.SharhJamicSahih,1,212
Shamela0000140,1057IbnCallan.DalilFalihin,1,140
Shamela0000209,0911Suyuti.AsrarKawn,2,734
Shamela0000595,0429AbuMansurThacalibi.Lutf,1,79
Shamela0000736,0463KhatibBaghdadi.TarikhBaghdad,3,683
Shamela0000963,1310BakriDimyati.HashiyaIcanaTalibin,2,332
Shamela0001349,0718AbuIshaqWatwat.GhurarKhasais,1,134
Shamela0001438,1450DarIftaMisriyya.JamicAhadith,1,170
Shamela0001598,0882IbnAhmadShadhiliTunisi.FarahAsma,1,247
Shamela0002386,1285IbnHasanAlShaykh.FathMajid,1,148
Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,2,539
Shamela0003283,0911Suyuti.HusnMuhadara,1,94
Shamela0003298,0852SirajDinIbnWardi.KharidatCajaib,2,389
Shamela0003565,1004ShamsDinRamli.NihayatMuhtaj,2,276
Shamela0005390,0815IbnCabdAllahGhazuli.MatalicBudur,2,315
Shamela0005756,0855BadrDinCayni.CumdatQari,1,124
Shamela0006277,0507IbnQaysarani.Samac,2,583
Shamela0006667,0845Maqrizi.Suluk,1,167
Shamela0006947,1354RashidRida.Manar,1,238
Shamela0007038,1200CabdNabiAhmadnakari.DusturCulama,1,112
Shamela0007434,0902Sakhawi.TuhfaLatifa,2,988
Shamela0008648,1147IbnSharafDinKhalili.FatawaKhalili,1,166
Shamela0008658,0327IbnAbiHatimRazi.Tafsir,1,230
Shamela0009061,0911Suyuti.NazmCiqyan,1,158
Shamela0009429,0821Qalqashandi.SubhAcsha,1,136
Shamela0009508,0792IbnCumarTaftazani.TalwihCalaTawdih,1,383
Shamela0009784,0966HusaynDiyarbakri.TarikhKhamis,3,750
Shamela0009873,1044IbnBurhanDinHalabi.SiraHalabiyya,1,290
Shamela0009988,0749BadrDinMisriMuradi.TawdihMaqasid,1,81
Shamela0010283,0733Nuwayri.NihayatArab,2,645
Shamela0010469,0909IbnCabdHadi.ArbacunaMusalsala,1,101
Shamela0010509,0500AbuNasrMaqdisi.LataifWaZaraif,1,128
Shamela0010646,0562IbnHamdun.TadhkiraHamduniyya,1,445
Shamela0010664,0808MuhammadDamiri.HayatHayawanKubra,2,391
Shamela0010668,0538JarAllahZamakhshari.RabicAbrar,1,499
Shamela0010798,0660IbnCadim.BughyatTalab,1,187
Shamela0011056,0837IbnHijjaHamawi.ThamaratAwraq,1,154
Shamela0011334,1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin,1,159
Shamela0011444BK2,0977KhatibShirbini.MughniMuhtaj,1,113
Shamela0011468BK1,0926ZakariyyaAnsari.AsnaMatalib,1,120
Shamela0011566,0845Maqrizi.Mawaciz,3,732
Shamela0011786,0884AbuDharrSibtIbnCajami.KunuzDhahab,1,181
Shamela0012131,0597IbnJawzi.Musalsalat,1,101
Shamela0012398,1089IbnCimad.Shadharat,1,520
Shamela0012402,1408CumarKahhala.MucjamQabail,1,106
Shamela0012884,0911Suyuti.DurrManthur,3,846
Shamela0013043,0369AbuShaykhIsbahani.Cuzma,3,597
