id,book,alignments,ch_match
EScr20112411,0709IbnCataAllahSikandari.TanwirFiIsqatTadbir,1,161
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,2,342
EShia0086596,0363QadiNucman.ManaqibWaMathalib,4,1162
GVDB20220427,0725BaybarsMansuri.MawacizAbrar,1,214
JK000001,0505Ghazali.IhyaCulumDin,16,3299
JK000002,0281IbnAbiDunya.TawaducWaKhumul,1,266
JK000021,0458Bayhaqi.ShucabIman,33,9574
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,23,6130
JK000028,0728IbnTaymiyya.Istiqama,4,579
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,8,1457
JK000034,0795IbnRajabHanbali.SharhHadithLabbayka,2,516
JK000042,0281IbnAbiDunya.Awliya,1,81
JK000055,0181IbnMubarak.Zuhd,19,3698
JK000060,0751IbnQayyimJawziyya.Fawaid,2,346
JK000076,1307Qannawji.Yaqza,15,2143
JK000077,0728IbnTaymiyya.ZuhdWaWarac,2,185
JK000079,0728IbnTaymiyya.AmradQulub,2,230
JK000083,0751IbnQayyimJawziyya.HadiArwah,8,1209
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,4,644
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,6,864
JK000110,0256Bukhari.Sahih,88,32098
JK000130,0303Nasai.SunanSughra,14,2873
JK000134,0852IbnHajarCasqalani.TahdhibTahdhib,1,109
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,3,420
JK000181,0387IbnBattaCukbari.IbtalHiyal,1,141
JK000196,1118CabdHamidShirwani.Hawashi,4,793
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,13,2641
JK000208,1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid,1,214
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,2,397
JK000258,0203YahyaIbnAdam.Kharaj,1,168
JK000271,0804IbnMulaqqin.TuhfatMuhtaj,1,175
JK000272,0476AbuIshaqShirazi.MuhadhdhabFiFiqh,2,372
JK000291,0977KhatibShirbini.Iqnac,1,260
JK000294,0521IbnMuhammadBatalyawsi.InsafFiTanbih,1,113
JK000299,0861IbnHumam.SharhFathQadir,5,1291
JK000328,0620IbnQudamaMaqdisi.HikayatMunazara,1,194
JK000347,0380AbuBakrKalabadhi.TacarrufLiMadhhabAhlTasawwuf,1,215
JK000360,1246IbnCabdGhaniDihlawi.RisalatTawhid,1,119
JK000362,0728IbnTaymiyya.DarTacarud,11,1715
JK000368,0728IbnTaymiyya.Safadiyya,6,757
JK000370,0728IbnTaymiyya.SarimMaslul,12,2807
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,9,1849
JK000374,0728IbnTaymiyya.BughyatMurtad,4,577
JK000379,0728IbnTaymiyya.QacidaFiMahabba,2,221
JK000381,0728IbnTaymiyya.MajmucFatawa,95,14638
JK000384,0395IbnMandaMuhammad.Iman,11,4022
JK000386,0728IbnTaymiyya.SharhCumdatFiqh,2,271
JK000435,0211CabdRazzaqSancani.Tafsir,44,8887
JK000451,1033MarciKarmi.QalaidMarjan,4,546
JK000458,0982IbnMuhammadAbuSucud.IrshadCaqlSalim,125,22409
JK000462,0468IbnAhmadWahidiNaysaburi.WajizFiTafsir,33,4855
JK000463,0505IbnHamzaTajQurraKirmani.AsrarTikrar,1,108
JK000475,0303Nasai.SunanKubra,58,18749
JK000477,0385Daraqutni.Sunan,2,412
JK000481,0287IbnAbiCasim.AhadWaMathani,5,1811
JK000482,0241IbnHanbal.FadailSahaba,5,1121
JK000499,0474IbnKhalafBaji.TacdilWaTajrih,1,144
JK000533,0852IbnHajarCasqalani.IsabaFiTamyiz,9,2019
JK000562,0287IbnAbiCasim.Jihad,3,587
JK000595,0343IbnSulaymanAtrabulusi.Hadith,1,152
JK000598,0360AbuBakrAjurri.TasdiqBiNazar,1,249
JK000620,0301AbuBakrFaryabi.DalailNubuwwa,1,332
JK000621,0310IbnAhmadDulabi.Dhariyya,3,1630
JK000631,0458Bayhaqi.QiraaKhalfaImam,4,789
JK000653,0307IbnHarunRuyani.Musnad,3,604
JK000657,0535QawwamSunna.DalailNubuwwa,7,2541
JK000669,0303Nasai.KhasaisAmirMumininCali,1,180
JK000676,1307Qannawji.AbjadCulum,1,176
JK000693,0292IbnCaliMarwazi.MusnadAbiBakr,2,950
JK000698,0458Bayhaqi.Ictiqad,3,1060
JK000704,0597IbnJawzi.TadhkiratArib,1,167
JK000728,0458Bayhaqi.MadkhalIlaSunanKubra,2,466
JK000735,0303Nasai.CamalYawmWaLayla,1,180
JK000763,0748Dhahabi.MucjamMuhaddithin,1,139
JK000778,0463IbnCabdBarr.IsticabFiMacrifatAshab,12,1952
JK000785,0211CabdRazzaqSancani.Musannaf,25,7685
JK000786,0235IbnAbiShayba.Musannaf,25,6454
JK000791,0597IbnJawzi.ZadMasir,682,125532
JK000849,0458IbnSidaMursi.Mukhassas,1,70
JK000850,0243HarithMuhasibi.AdabNufus,1,130
JK000865,0817MajdDinFiruzabadi.TanwirMiqbas,10,1662
JK000875,0403IbnZanjala.HujjatQiraat,15,1856
JK000902,0728IbnTaymiyya.RisalaFiRaddCalaIbnCarabi,1,195
JK000903,0728IbnTaymiyya.Tawba,1,187
JK000911,0630IbnAthirCizzDin.Kamil,32,6294
JK000912,0324IbnMujahid.SabcaFiQiraat,4,372
JK000916,0571IbnCasakir.TarikhDimashq,159,50127
JK000917,0543IbnCarabiIshbili.AhkamQuran,85,22546
JK000919,0356AbuCaliQali.AmaliFiLugha,1,82
JK000926,1014MullaCaliQari.Adilla,1,241
JK000927,0362AbuFarajIsbahani.Aghani,13,3548
JK000940,0769IbnCabdAllahTaqiDinShibli.AkamMarjan,1,85
JK000952,0562Samcani.Ansab,1,100
JK000966,0840IbnWazirYamani.ItharHaqq,1,120
JK000977,0430AbuNucaymIsbahani.MusnadMustakhrajCalaSahihMuslim,17,5613
JK000998,1255Shawkani.BadrTalic,1,245
JK000999,0597IbnJawzi.BustanWacizin,2,374
JK001012,1255Shawkani.TuhfatDhakirin,2,364
JK001016,0516IbnCaliHariri.DurratGhawwas,1,114
JK001017,0956IbnMuhammadHalabiHanafi.NicmatDharica,2,277
JK001021,0786IbnCabdRahmanJamalDinHubayshi.NashrTayy,2,538
JK001036,1255Shawkani.IrshadThiqat,1,335
JK001046,0911Suyuti.ItmamDiraya,1,149
JK001117,0694MuhibbDinTabari.KhulasatSiyar,2,760
JK001164,0779IbnHabibHalabi.MuqtafaMinSiratMustafa,1,171
JK001171,0327AbuBakrKharaiti.MuntaqaMinMakarim,1,176
JK001173,0748Dhahabi.MuntaqaMinMinhajIctidal,5,1059
JK001211,0488IbnFutuhHumaydi.TafsirGharib,1,141
JK001219,0243HarithMuhasibi.RisalatMustarshidin,1,98
JK001226,0744IbnCabdHadi.SarimMunki,2,269
JK001227,0911Suyuti.SharhSudur,2,330
JK001236,0745IbnMuhammadTaqiDinIbnImam.SilahMumin,4,939
JK001248,0471IbnMuhammadIsfaraini.TabsirFiDin,2,452
JK001263,0377IbnAhmadCasqalani.TanbihWaRadd,2,454
JK001296,0231IbnSallamJumahi.TabaqatFuhulShucara,1,201
JK001297,0509IbnShahridarDaylami.Firdaws,4,673
JK001310,0630IbnCaliShaficiQalci.TahdhibRiyasa,1,164
JK001324,0974IbnHajarHaytami.SawaciqMuhriqa,1,266
JK001325,1315Salawi.IstiqsaLiAhkbar,2,993
JK001336,0850ShihabDinIbshihi.Mustatraf,8,2482
JK001429,0643DiyaDinMaqdisi.FadailAcmal,1,270
JK001435,0280CuthmanIbnSacidDarimi.RaddCalaJahmiyya,1,290
JK001480,0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil,8,1114
JK001487,0387IbnBattaCukbari.IbanaCanSharica,5,813
JK003501,0927Culaymi.UnsJalil,8,1873
JK003504,0249Azraqi.AkhbarMakka,4,1158
JK003609,0764Safadi.WafiBiWafayat,7,1075
JK005001,1304CabdHayyLaknawi.AtharMarfuca,1,151
JK005004,0911Suyuti.LaaliMasnuca,8,2202
JK005005,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,3,534
JK005200,0743FakhrDinZaylaci.TabyinHaqaiq,4,496
JK006476,0489IbnMuhammadSamcani.TafsirQuran,572,100097
JK006800,0224QasimIbnSallam.Amwal,2,350
JK006801,0852IbnHajarCasqalani.MatalibCaliya,11,1780
JK006833,0290IbnAhmadIbnHanbal.Sunna,1,118
JK006838,0458Bayhaqi.DalailNubuwwa,69,23667
JK006870,1206IbnCabdWahhab.Tawhid,2,359
JK006875,1206IbnCabdWahhab.MufidMustafid,1,270
JK006884,1206IbnCabdWahhab.AhkamTamanniMawt,1,99
JK006907,0659SadrDinBasri.Hamasa,2,207
JK006919,0502RaghibIsbahani.MuhadaratUdaba,5,642
JK006922,0328AbuBakrIbnAnbari.ZahirFiMacani,7,718
JK006950,0728IbnTaymiyya.RasailWaFatawa,18,3050
JK006957,0677SahibiTaji.HalbaFiAsmaKhayl,1,96
JK006983,0728IbnTaymiyya.KhilafaWaMulk,1,217
JK007006,1031CabdRaufMunawi.TaysirBiSharh,1,93
JK007010,0843IbnIsmacilJadhbati.DurraGharra,1,84
JK007016,0310IbnAhmadDulabi.KunaWaAsma,1,125
JK007018,0660SultanCulamaCizzDinDimashqi.TafsirQuran,298,50306
JK007040,0370AbuMansurAzhari.TahdhibLugha,13,1854
JK007049,0235IbnAbiShayba.Musnad,5,1445
JK007054,0763IbnMuflihMaqdisi.AdabSharciyya,8,2160
JK007063,0597IbnJawzi.Tabsira,25,8615
JK007064,1307Qannawji.RawdaNadiyya,3,575
JK007065,0488IbnFutuhHumaydi.JamcBaynaSahihayn,54,19906
JK007074,0974IbnHajarHaytami.FatawaKubra,1,222
JK007081,1094IbnMusaKaffawi.Kulliyat,4,629
JK007082,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,1,253
JK007094,0412Sulami.Tafsir,8,1902
JK007095,0399IbnAbiZamanaynIlbiri.Tafsir,50,9769
JK007099,1233SulaymanSibtIbnCabdWahhab.Taysir,6,1110
JK007114,1004ShamsDinRamli.HashiyatRamli,1,128
JK007116,0806IbnHusaynZaynDinCiraqi.TaqribAsanid,10,5675
JK007128,0597IbnJawzi.KashfMushkil,8,1785
JK007626,0360KushajimShacir.Diwan,1,105
JK008250Vols,0310Tabari.TahdhibAthar,3,490
JK009150,0643IbnNajjar.DhaylTarikhBaghdad,1,168
JK009154,0696IbnZahiri.Mashyakha,4,816
JK009172,0281IbnAbiDunya.SifatNar,6,1087
JK009179,0458Bayhaqi.QadaWaQadar,2,626
JK009180,0316IbnAbiDawudSijistani.Masahif,2,693
JK009214,0685IbnYahyaSulami.CiqdDurar,5,1816
JK009218,0483IbnAhmadSarakhsi.SharhSiyarKabir,1,146
JK009225,0487AbuCubaydBakri.SimtLaaliFiSharhAmali,2,224
JK009237,0638IbnCarabi.FutuhatMakkiyya,6,769
JK009242,0597IbnJawzi.WafaBiAhwalMustafa,23,6111
JK009251,1316IbnCumarBantaniJawi.TanqihQawl,2,447
JK009266,0800IbnCadilHanbali.LubabFiCulumKitab,665,124329
JK009324,0449IbnBattalQurtubi.SharhSahihBukhari,19,4268
JK009332,1031CabdRaufMunawi.SayyidatNisa,2,871
JK009353,0456IbnHazm.RisalaFiRaddCalaIbnNaghrila,1,172
JK009364,0255Jahiz.MahasinWaAddad,1,102
JK009365,1031BahaDinCamili.Kashkul,1,104
JK009379,0911Suyuti.Habaik,2,522
JK009390,1423CabbasAhmadSaqr.JamicAhadith,79,21634
JK009391,0576AbuTahirSilafi.Tuyurat,1,174
JK009396,0450AbuHasanMawardi.NukatWaCuyun,425,73568
