id,book,alignments,ch_match
GVDB20200607,0717CalaDinIbnCabdZahir.RawdZahir,2,180
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,3,559
JK000103,0751IbnQayyimJawziyya.AhkamAhlDhimma,3,426
JK000123,1182IbnIsmacilSancani.SubulSalam,1,216
JK000137,0676Nawawi.MinhajFiSharhMuslim,1,137
JK000165,1255Shawkani.NaylAwtar,5,1002
JK000169,1182IbnIsmacilSancani.UsulFiqh,1,386
JK000192,0676Nawawi.RawdatTalibin,3,1055
JK000381,0728IbnTaymiyya.MajmucFatawa,1,186
JK000467,0405HakimNaysaburi.Mustadrak,2,223
JK000479,0238IbnRahawayh.Musnad,1,117
JK000637,0807NurDinHaythami.MajmacZawaid,1,127
JK000676,1307Qannawji.AbjadCulum,1,290
JK000796,0774IbnKathir.FusulMinSira,1,181
JK000860,0430AbuNucaymIsbahani.FadilatCadilin,1,116
JK000912,0324IbnMujahid.SabcaFiQiraat,1,740
JK000917,0543IbnCarabiIshbili.AhkamQuran,1,181
JK001080,1117IbnMuhammadSharafDinDimyatti.IthafFudalaBashar,1,125
JK001103,0774IbnMuhammadShamsDinIbnMawsili.HusnSuluk,3,436
JK001295,0911Suyuti.Itqan,2,807
JK001305,0837IbnHijjaHamawi.KhizanatAdab,1,152
JK001330,0874IbnTaghribirdi.NujumZahira,1,106
JK001420,0616MuhibbDinCukbari.TibyanFiIcrabQuran,1,177
JK006877,1206IbnCabdWahhab.Kabair,1,93
JK006950,0728IbnTaymiyya.RasailWaFatawa,1,186
JK006983,0728IbnTaymiyya.KhilafaWaMulk,1,186
JK007064,1307Qannawji.RawdaNadiyya,1,189
JK007065,0488IbnFutuhHumaydi.JamcBaynaSahihayn,1,190
JK007070,0974IbnHajarHaytami.Zawajir,2,278
JK007081,1094IbnMusaKaffawi.Kulliyat,1,211
JK008001,0975MuttaqiHindi.KanzCummal,1,161
JK009143,0885CalaDinMardawi.TahbirSharhTahrir,1,332
JK009241,0911Suyuti.HawiLiFatawi,1,67
JK009273,0974IbnHajarHaytami.FatawaHadithiyya,1,95
JK009286,0972IbnAhmadIbnNajjarHanbali.SharhKawkabMunir,2,311
JK009336,0606IbnAthirMajdDin.JamicUsul,1,213
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,102
JK010001,1225IbnNasirNajdi.FawakihCidhab,1,200
JK010665,0685IbnSacidMaghribi.MurqisatWaMutribat,1,148
JK011730,1156IbnMuhammadAbuSacidKhadimi.BariqaMahmudiyya,1,143
Kraken210323052137,1420MustafaAhmadZarqa.MadkhalFiqhi,1,220
Kraken220413194118,0902Sakhawi.Istijlab,1,360
Kraken230110004547,0622IbnBadrDiyaDinMawsili.JamcBaynSahihayn,1,114
MMS00006,0837IbnHijjaHamawi.QahwatInsha,1,150
MMS00029,0885BurhanDinBiqaci.CunwanCunwan,3,458
MMS00030,0885BurhanDinBiqaci.CunwanZaman,1,222
MMS00033,0885IbnFahd.MucjamShuyukh,1,86
Masaha000147,0413ShaykhMufid.Ifsah,1,177
Masaha001946Vols,0893CamiriHaradi.BahjatMahafil,1,194
Masaha001978Vols,0955MuhammadKarakiHairi.TasliyatMujalis,1,83
Meshkat0014420,0494HakimJushami.TahdhibFiTafsir,1,181
Rafed0003799Vols,1450NasirMakarimShirazi.NafahatQuran,1,177
Sham19Y0014579,1377MuhammadKhidrHusayn.AcmalKamila,2,340
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,1,197
Sham19Y0016772,1088IbnAhmadKhalwati.HashiyaCalaMuntahaIradat,1,105
Sham19Y0017048,1228MahmudMaqdishSafaqsi.NuzhatAnzar,3,1280
Sham19Y0020638,0581IbnKharratIshbili.JamcBaynSahihayn,1,205
Sham19Y0020642,1377AhmadMuhammadShakir.JamharatMaqalat,3,987
Sham19Y0029676,1362CabdQadirIskandarani.MajallatHaqaiq,1,106
Sham19Y0035453,0814IbnNahhas.TanbihGhafilin,2,206
Sham19Y0127671,0826IbnCiraqi.TahrirFatawa,1,77
Sham19Y0150960,1150IbnCaqila.Ziyada,1,157
Sham20Y0014596,1450Burnu.MawsucatQawacidFiqhiyya,1,157
Sham20Y0021786,1450Zuhayli.QawacidFiqhiyya,1,254
ShamAY0032251,1420CaliTantawi.FikarWaMabahith,2,275
ShamAY0034808,0852IbnHajarCasqalani.ArbacunaFiRadacMujrim,2,385
Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,1,86
Shamela0004445,0774IbnKathir.Bidaya,1,177
Shamela0004473,1450JamicaIslamiyya.MajallaJIMN,3,374
Shamela0006610,1276IbnAhmadRibaciSancani.FathGhaffar,1,181
Shamela0007795,0833IbnJazari.MatnTayyibatNashr,6,679
Shamela0008473,0774IbnKathir.TafsirQuran,1,189
Shamela0008506,1356MustafaSadiqRafici.IcjazQuran,1,94
Shamela0008677,0833IbnJazari.MunjidMuqriyyin,1,145
Shamela0010283,0733Nuwayri.NihayatArab,1,97
Shamela0010706,0428IbnSina.QanunFiTibb,2,606
Shamela0011682,0776LisanDinIbnKhatib.Ihata,1,130
Shamela0012014,0676Nawawi.RiyadSalihin,1,245
Shamela0021848BK3,1326CabdRahmanShirbini.HashiyaCalaGhurarBahiyya,1,202
Shamela0022642,0833IbnJazari.Nashr,3,976
Shamela0022676,0665AbuShama.MurshidWajiz,3,1171
Shamela0022869,1409IbnSayyidCajamiMisri.HidayatQari,1,165
Shamela0025794,0241IbnHanbal.Musnad,1,105
Shamela0027083,1118IbnMuhammadNuriSafaqsi.GhaythNafc,1,105
Shamela0029596,0835ShihabDinIbnJazari.SharhTayyibatNashr,1,104
Shamela0036543,1255Shawkani.FathRabbaniMinFatawa,1,271
Shamela0036578,1450Multiple.MawsucaMujazaFiTarikhIslami,1,177
Shamela0037325,1450Maghrawi.MawsucatMawaqifSalaf,1,177
Shamela0038011,1450SalahMuhammadKhiyami.FihrisZahiriyyaCulumQuran,2,298
Shamela0038740,0857MuhibbDinNuwayri.SharhTayyibatNashr,5,939
Shia000234Vols,1186YusufBahraniMuhaqqiq.HadaiqNadira,3,986
Shia000263Vols,1226MuhammadJawadCamili.MiftahKarama,1,255
Shia000370,1281MurtadaAnsari.Salat,1,155
Tafsir07055,1393MuhammadAminShanqiti.AdwaBayan,1,188
Zaydiyya0000015,1407CaliIbnMuhammadCujri.MiftahSacada,4,900
