id,book,alignments,ch_match
AOCP2023090613,0630HashimIbnSacdAhmadi.GhanimatFariqayn,1,84
AOCP2023090638Vols,1100Izkawi.KashfGhumma,20,4922
EScr20120309,0850ShihabDinIbshihi.TadhkiratCarifin,1,158
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,1,140
EShia0086596,0363QadiNucman.ManaqibWaMathalib,1,104
Hindawi024069693,1377SalamaMusa.AshharKhutabWaMashahirKhutaba,1,244
Hindawi040635716,1390AhmadFuadAhwani.TarbiyaFiIslam,1,151
Hindawi070427368,1379MuhammadAscadTalas.TarikhUmmaCasrIntilaq,1,182
Hindawi079072819,1339MuhammadDiyab.TarikhAdabLughaCarabiyya,1,176
Hindawi092024806,1373AhmadAmin.FajrIslam,1,77
Hindawi092963020,1373AhmadAmin.ZuhrIslam,1,162
Hindawi095926405Vols,0375IkhwanSafa.Rasail,2,286
JK000001,0505Ghazali.IhyaCulumDin,4,1007
JK000003,0597IbnJawzi.DhammHawa,3,548
JK000008,0728IbnTaymiyya.SiyasaSharciyya,1,174
JK000021,0458Bayhaqi.ShucabIman,9,1509
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,5,802
JK000028,0728IbnTaymiyya.Istiqama,1,180
JK000055,0181IbnMubarak.Zuhd,3,618
JK000063,0751IbnQayyimJawziyya.RawdatMuhibbin,3,765
JK000064,0751IbnQayyimJawziyya.BadaicFawaid,1,152
JK000065,0751IbnQayyimJawziyya.TariqHijratayn,3,512
JK000071,0795IbnRajabHanbali.JamicCulumWaHikam,2,353
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,10,2176
JK000081,0751IbnQayyimJawziyya.MadarijSalikin,1,210
JK000082,0751IbnQayyimJawziyya.MiftahDarSacada,1,142
JK000090,0751IbnQayyimJawziyya.IjtimacJuyush,1,228
JK000094,0751IbnQayyimJawziyya.AclamMuwaqqicin,2,330
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,2,459
JK000099,0751IbnQayyimJawziyya.Salat,2,243
JK000105,0751IbnQayyimJawziyya.ZadMacad,3,513
JK000110,0256Bukhari.Sahih,3,466
JK000123,1182IbnIsmacilSancani.SubulSalam,3,373
JK000124,0606IbnAthirMajdDin.NihayaFiGharib,1,120
JK000130,0303Nasai.SunanSughra,5,937
JK000132,0311IbnKhuzaymaNaysaburi.Sahih,2,356
JK000137,0676Nawawi.MinhajFiSharhMuslim,2,240
JK000140,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,4,710
JK000141,0273IbnMaja.Sunan,3,493
JK000142,0275AbuDawudSijistani.Sunan,8,1380
JK000146,0792SadrDinIbnAbiCizzAdhraci.SharhCaqidaTahawiyya,1,152
JK000147,0204Shafici.Umm,13,1683
JK000154,0620IbnQudamaMaqdisi.Mughni,30,4696
JK000159,1044IbnBurhanDinHalabi.SiraHalabiyya,1,122
JK000162,0794BadrDinZarkashi.BurhanFiCulumQuran,1,270
JK000165,1255Shawkani.NaylAwtar,5,769
JK000166,0852IbnHajarCasqalani.FathBari,1,106
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,1,102
JK000179,1310BakriDimyati.HashiyaIcanaTalibin,1,139
JK000181,0387IbnBattaCukbari.IbtalHiyal,1,146
JK000187,1255Shawkani.QawlMufid,1,162
JK000189BK1,0970IbnIbrahimIbnNujaymMisri.BahrRaiq,1,111
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,6,957
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,2,345
JK000221,0597IbnJawzi.TahqiqFiAhadithKhilaf,2,370
JK000222,0595IbnRushdHafid.BidayatMujtahid,3,440
JK000227,0240SahnunIbnSacid.MudawwanaKubra,1,127
JK000232,0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar,1,80
JK000240,0773IbnIshaqSirajDinGhaznawi.GhurraMunifa,1,162
JK000260,0660SultanCulamaCizzDinDimashqi.FawaidFiIkhtisarMaqasid,1,142
JK000264,1329MuhammadAshrafCazimabadi.CawnMacbud,4,534
JK000266,0483IbnAhmadSarakhsi.Mabsut,1,99
JK000291,0977KhatibShirbini.Iqnac,1,152
JK000299,0861IbnHumam.SharhFathQadir,2,300
JK000312,0840ShihabDinBusiri.MisbahZujaja,1,145
JK000330,0728IbnTaymiyya.JawabSahih,1,143
JK000333,0671AbuCabdAllahQurtubi.IclamBimaFiDinNasara,1,198
JK000362,0728IbnTaymiyya.DarTacarud,3,528
JK000365,0728IbnTaymiyya.MinhajSunna,2,538
JK000370,0728IbnTaymiyya.SarimMaslul,1,210
JK000373,0728IbnTaymiyya.Nubuwwat,1,84
JK000376,0728IbnTaymiyya.QacidaJalila,1,283
JK000378,0728IbnTaymiyya.DaqaiqTafsir,2,309
JK000381,0728IbnTaymiyya.MajmucFatawa,25,5326
JK000382,0728IbnTaymiyya.BayanTalbisJahmiyya,5,1285
JK000386,0728IbnTaymiyya.SharhCumdatFiqh,5,886
JK000423,0911Suyuti.LumacFiAsbabHadith,2,340
JK000429,0748Dhahabi.Kabair,1,135
JK000430,0620IbnQudamaMaqdisi.Tawwabin,1,304
JK000435,0211CabdRazzaqSancani.Tafsir,2,388
JK000439,0204Shafici.AhkamQuran,1,121
JK000460,0338AbuJacfarNahhas.NasikhWaMansukh,1,198
JK000465,1255Shawkani.FathQadir,5,734
JK000467,0405HakimNaysaburi.Mustadrak,3,549
JK000469,0321Tahawi.SharhMacaniAthar,1,227
JK000471,0762IbnYusufZaylaci.NasbRaya,3,491
JK000473,0219IbnZubayrHumaydi.Musnad,2,329
JK000474,0360Tabarani.MucjamKabir,5,815
JK000475,0303Nasai.SunanKubra,5,970
JK000477,0385Daraqutni.Sunan,1,141
JK000479,0238IbnRahawayh.Musnad,1,101
JK000481,0287IbnAbiCasim.AhadWaMathani,2,524
JK000483,0282IbnAbiUsamaTamimi.BughyaBahith,5,960
JK000484,0458Bayhaqi.SunanKubra,13,1775
JK000485,0307AbuYaclaMawsili.Musnad,5,912
JK000486,0249CabdIbnHamid.MuntakhabMinMusnad,2,361
JK000494,0204Shafici.Musnad,1,96
