id,book,alignments,ch_match
JK000065,0751IbnQayyimJawziyya.TariqHijratayn,7,2326
JK000081,0751IbnQayyimJawziyya.MadarijSalikin,2,233
JK000083,0751IbnQayyimJawziyya.HadiArwah,2,421
JK000090,0751IbnQayyimJawziyya.IjtimacJuyush,7,2998
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,7,2101
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,7,1052
JK000110,0256Bukhari.Sahih,1,117
JK000113,1307Qannawji.QatfThamar,2,172
JK000166,0852IbnHajarCasqalani.FathBari,1,90
JK000213,0526IbnAbiYacla.TabaqatHanabila,2,316
JK000268,1346CabdQadirBadran.MadkhalIlaMadhhabAhmad,2,316
JK000348,1206IbnCabdWahhab.MuallafatIbnCabdWahhab,2,1243
JK000362,0728IbnTaymiyya.DarTacarud,4,901
JK000367,0728IbnTaymiyya.IqtidaSirat,1,346
JK000375,0728IbnTaymiyya.SharhCaqidaIsfahaniyya,1,382
JK000381,0728IbnTaymiyya.MajmucFatawa,9,1711
JK000382,0728IbnTaymiyya.BayanTalbisJahmiyya,1,309
JK000385,0728IbnTaymiyya.Istighatha,2,380
JK000465,1255Shawkani.FathQadir,1,192
JK000467,0405HakimNaysaburi.Mustadrak,2,386
JK000484,0458Bayhaqi.SunanKubra,4,637
JK000916,0571IbnCasakir.TarikhDimashq,3,585
JK000967,0790IbnMusaGharnatiShatibi.Ictisam,1,373
JK001303,0911Suyuti.KhasaisKubra,1,143
JK001492,0762IbnYusufZaylaci.TakhrijAhadith,1,276
JK006833,0290IbnAhmadIbnHanbal.Sunna,2,277
JK006834,1349IbnSahmanKhathcami.TamayyuzSidq,28,7068
JK006838,0458Bayhaqi.DalailNubuwwa,2,612
JK006875,1206IbnCabdWahhab.MufidMustafid,1,380
JK006887,1206IbnCabdWahhab.Fatawa,2,1116
JK006891,1206IbnCabdWahhab.RasailShakhsiyya,2,1163
JK006892,1206IbnCabdWahhab.MasailLakhkhasahaIbnCabdWahhab,2,346
JK006950,0728IbnTaymiyya.RasailWaFatawa,1,183
JK007054,0763IbnMuflihMaqdisi.AdabSharciyya,1,234
JK009136,1349IbnSahmanKhathcami.Futyayan,5,1500
JK009313,0942IbnYusufShami.SubulHuda,2,415
JK010502,1033MarciKarmi.MasbukDhahab,2,308
Kraken220413030759,0776MuhammadIbnHasanWasiti.MajmacAhbab,2,536
Kraken220413194022,1359FarajAllahZakiKurdi.MajmucatFatawaIbnTaymiyya,1,378
PV2024060602,1450MultipleAuthors.KutubSitta,1,117
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,8,1041
Sham19Y0013252,0804IbnMulaqqin.Tawdih,1,123
Sham19Y0013605,0786ShamsDinKirmani.Kawakib,1,118
Sham19Y0016584,0893IbnIsmacilShihabDinKurani.KawtharJari,1,118
Sham19Y0016618,1188ShamsDinSaffarini.LawaihAnwar,1,311
Sham19Y0017437,1188ShamsDinSaffarini.KashfLitham,1,90
Sham19Y0018103,0831ShamsDinBirmawi.Lamic,1,112
Sham19Y0018106,0926ZakariyyaAnsari.MinhatBari,1,112
Sham19Y0018176,0911Suyuti.Tawshih,1,112
Sham19Y0020879,1450KhalidRibat.JamicIbnHanbalCaqida,3,632
Sham19Y0036110,0856IbnDawudHanbali.KanzAkbar,1,151
Sham19Y0132403,0789IbnMuhibbSamit.SifatRabbCalamin,1,172
Sham19Y0146127,0748Dhahabi.Muhadhdhab,1,183
ShamAY0033875,1282Ababutayn.Kufr,2,358
ShamAY0033877,0369AbuShaykhIsbahani.Tafkir,10,3132
ShamAY0034419,0751IbnQayyimJawziyya.KafiyaShafiya,4,1136
ShamAY0036572,1349IbnSahmanKhathcami.IrshadTalib,2,452
ShamAY0038083,0430AbuNucaymIsbahani.MustakhrajCalaSahihBukhari,1,105
ShamIbadiyya0000438,1088AbuSitta.HashiyatTartib,1,90
Shamela0002386,1285IbnHasanAlShaykh.FathMajid,1,182
Shamela0003055,1450CulamaNajd.DurarSaniyya,50,17111
Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,2,517
Shamela0004473,1450JamicaIslamiyya.MajallaJIMN,1,166
Shamela0005756,0855BadrDinCayni.CumdatQari,4,700
Shamela0005890,0884AbuIshaqIbnMuflih.MaqsidArshad,1,165
Shamela0006947,1354RashidRida.Manar,6,2056
Shamela0007516,1349IbnSahmanKhathcami.IqamatHujja,2,289
Shamela0007520,1293CabdLatifAlShaykh.Ithaf,3,1158
Shamela0007568,1349IbnSahmanKhathcami.BayanMubdi,1,94
Shamela0007664,1349IbnSahmanKhathcami.DiyaShariq,10,2970
Shamela0008206,0387IbnBattaCukbari.IbanaKubra,1,121
Shamela0008208,0286IbnWaddahQurtubi.Bidac,1,378
Shamela0008353,1188ShamsDinSaffarini.LawamicAnwar,1,336
Shamela0008363,0774IbnMuhammadShamsDinIbnMawsili.MukhtasarSawaciqMursala,2,631
Shamela0008473,0774IbnKathir.TafsirQuran,2,748
Shamela0008532,1242IbnMuhammadIbnCabdWahhabNajdi.KalimatNafica,1,261
Shamela0010284,0728IbnTaymiyya.MustadrakCalaMajmucFatawa,1,108
Shamela0010463,0795IbnRajabHanbali.RawaicTafsir,2,417
Shamela0010900,0795IbnRajabHanbali.AhwalQubur,2,418
Shamela0011123,1349IbnSahmanKhathcami.TanbihDhawiAlbab,5,1608
Shamela0011146,1242IbnMuhammadIbnCabdWahhabNajdi.JawabAhlSunna,1,486
Shamela0011352,1349IbnSahmanKhathcami.KashfShubhatayn,33,10266
Shamela0011353,1349IbnSahmanKhathcami.KashfGhayahib,4,808
Shamela0011354,1285IbnHasanAlShaykh.KashfMaAlqahuIblis,1,205
Shamela0011379,1293CabdLatifAlShaykh.CuyunRasailwaAjwiba,8,3191
Shamela0011380,1225IbnNasirNajdi.MajmucatRasail,5,2340
Shamela0011575,1405CabdRahmanAlShaykh.Mashahir,4,1560
Shamela0011730,0728IbnTaymiyya.MajmucatRasailWaMasail,2,311
