id,book,alignments,ch_match
Masaha000001Vols,0329IbnYacqubKulayni.UsulMinKafi,6,1931
Masaha000554Vols,1450NasirMakarimShirazi.AmthalFiTafsir,3,373
Masaha000582,0447AbuSalahHalabi.Kafi,2,386
Masaha000722Vols,0481IbnBarrajTarabulusi.Muhadhdhib,2,286
Masaha001007BK2,1450MutamarImamRida.MustadrakMasail,1,89
Masaha001075,0905IbnCaliTaqiDinKafcami.Misbah,1,146
Masaha001108Vols,0910IbnAbiJumhurAhsai.CawaliLaali,7,2419
Masaha001130Vols,0965ShahidThani.Istiqsa,17,3101
Masaha004768Vols,0726CallamaHilli.NihayatWusul,3,796
PV2024060601,1450MultipleAuthors.KutubArbaca,57,13095
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,2,309
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,2,339
Rafed0001121,0560AbuMansurTabarsi.Ihtijaj,9,2153
Rafed0002565Vols,1333CaliHairiYazdi.IlzamNasib,1,88
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,3,355
Rafed0002679Vols,1407MuhammadCaliMudarrisAfghani.MudarrisAfdal,2,384
Rafed0003257Vols,1431MuhammadHusaynFadlAllah.TafsirMinWahyQuran,1,154
Rafed0003830Vols,1416HasanSafiIsfahani.HidayaFiUsul,14,1592
Rafed002622,1231MirzaAbuQasimQummi.QawaninUsul,22,5292
Shia000004,0381IbnBabawayhSaduq.Hidaya,1,125
Shia000042,0460ShaykhTusi.MisbahMutahajjad,1,143
Shia000049Vols,0598IbnIdrisHilli.Sarair,2,405
Shia000055Vols,0676IbnHasanMuhaqqiqHilli.MuctabarFiSharhMukhtasar,4,561
Shia000061,0689IbnSacidYahyaHilli.JamicLiSharaic,1,122
Shia000070Vols,0726CallamaHilli.TahrirAhkam,8,2681
Shia000075Vols,0726CallamaHilli.TadhkiratFuqaha,2,383
Shia000094Vols,0726CallamaHilli.MukhtalafShica,8,1292
Shia000107Vols,0726CallamaHilli.MuntahaMatlab,19,2673
Shia000111Vols,0770IbnCallamaHilli.IdahFawaid,2,388
Shia000121Vols,0786ShahidAwwal.Dhikra,8,937
Shia000126Vols,0841JamalDinIbnFahdHilli.MuhadhdhabBaric,2,413
Shia000134VolsBK2,0940IbnHusaynMuhaqqiqThaniKaraki.JamicMaqasid,1,285
Shia000147Vols,0940IbnHusaynMuhaqqiqThaniKaraki.Rasail,1,232
Shia000152,0965ShahidThani.RawdJinan,5,693
