id,book,alignments,ch_match
EShia0027411,0363QadiNucman.Idah,2,526
EShia0071536,0363QadiNucman.TawilDacaim,1,249
JK000001,0505Ghazali.IhyaCulumDin,1,247
JK000013,0281IbnAbiDunya.Shukr,1,168
JK000015,0281IbnAbiDunya.MakarimAkhlaq,1,308
JK000021,0458Bayhaqi.ShucabIman,2,398
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,1,247
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,1,239
JK000272,0476AbuIshaqShirazi.MuhadhdhabFiFiqh,2,306
JK000370,0728IbnTaymiyya.SarimMaslul,4,727
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,1,145
JK000412,0240KhalifaIbnKhayyat.Tarikh,1,197
JK000458,0982IbnMuhammadAbuSucud.IrshadCaqlSalim,1,179
JK000482,0241IbnHanbal.FadailSahaba,3,842
JK000533,0852IbnHajarCasqalani.IsabaFiTamyiz,7,1332
JK000657,0535QawwamSunna.DalailNubuwwa,1,127
JK000668,0256ZubayrIbnBakkar.Muntakhab,1,134
JK000698,0458Bayhaqi.Ictiqad,1,418
JK000778,0463IbnCabdBarr.IsticabFiMacrifatAshab,5,607
JK000786,0235IbnAbiShayba.Musannaf,2,211
JK000791,0597IbnJawzi.ZadMasir,2,325
JK000911,0630IbnAthirCizzDin.Kamil,35,7265
JK000914,0771Subki.TabaqatShaficiyyaKubra,1,174
JK000916,0571IbnCasakir.TarikhDimashq,63,14430
JK000917,0543IbnCarabiIshbili.AhkamQuran,1,108
JK000919,0356AbuCaliQali.AmaliFiLugha,2,484
JK000927,0362AbuFarajIsbahani.Aghani,35,6504
JK000940,0769IbnCabdAllahTaqiDinShibli.AkamMarjan,1,247
JK001099,0502IbnCaliTabriziShaybani.DiwanHamasa,1,115
JK001138,0711IbnManzurIfriqi.MulhaqAghani,1,77
JK001164,0779IbnHabibHalabi.MuqtafaMinSiratMustafa,6,1138
JK001173,0748Dhahabi.MuntaqaMinMinhajIctidal,1,72
JK001280,0222IbnBakkarDabi.AkhbarWafidat,1,266
JK001296,0231IbnSallamJumahi.TabaqatFuhulShucara,1,112
JK001297,0509IbnShahridarDaylami.Firdaws,3,327
JK001324,0974IbnHajarHaytami.SawaciqMuhriqa,2,232
JK001325,1315Salawi.IstiqsaLiAhkbar,1,282
JK001336,0850ShihabDinIbshihi.Mustatraf,2,279
JK001477,0963CabdRahmanAbuFathCabbasi.MacahidTansis,1,263
JK001493,0292Yacqubi.Tarikh,6,932
JK003501,0927Culaymi.UnsJalil,1,259
JK003504,0249Azraqi.AkhbarMakka,9,2132
JK003609,0764Safadi.WafiBiWafayat,8,1489
JK006476,0489IbnMuhammadSamcani.TafsirQuran,1,197
JK006801,0852IbnHajarCasqalani.MatalibCaliya,3,980
JK006833,0290IbnAhmadIbnHanbal.Sunna,1,243
JK006838,0458Bayhaqi.DalailNubuwwa,23,5470
JK006856,0110IbnSirin.MuntakhabKalamFiTafsirAhlam,1,153
JK006907,0659SadrDinBasri.Hamasa,1,99
JK006908,0609AbuCabbasJarrawi.HamasaMaghribiyya,5,790
JK007018,0660SultanCulamaCizzDinDimashqi.TafsirQuran,2,381
JK007040,0370AbuMansurAzhari.TahdhibLugha,2,482
JK007501,0001AbuTalibCabdManaf.Diwan,30,10320
JK007532,0024TumadirBinCamrKhansa.Diwan,1,164
JK007540,0040CaliIbnAbiTalib.Diwan,2,749
JK007543,0105AhwasAnsari.Diwan,2,289
JK008250Vols,0310Tabari.TahdhibAthar,2,474
JK009207,0327AbuBakrKharaiti.HawatifJinan,1,431
JK009208,0487AbuCubaydBakri.TanbihCalaAwham,2,225
JK009223,0236AbuCabdAllahZubayri.NasabQuraysh,9,1876
JK009225,0487AbuCubaydBakri.SimtLaaliFiSharhAmali,2,272
JK009228,0600AbuBaqaHilli.ManaqibMazidiya,2,203
JK009242,0597IbnJawzi.WafaBiAhwalMustafa,8,2046
JK009266,0800IbnCadilHanbali.LubabFiCulumKitab,4,808
JK009291,0320IbnMuhammadBayhaqi.Mahasin,1,144
JK009306,1100MuhammadItlidi.IclamNas,1,138
JK009307,0750PseudoIbnFuwati.Hawadith,1,140
JK009332,1031CabdRaufMunawi.SayyidatNisa,1,117
JK009334,0974IbnHajarHaytami.MablaghArab,1,167
JK009390,1423CabbasAhmadSaqr.JamicAhadith,24,5494
JK009396,0450AbuHasanMawardi.NukatWaCuyun,2,400
JK009408,0430AbuNucaymIsbahani.MacrifatSahaba,7,1664
JK010001,1225IbnNasirNajdi.FawakihCidhab,3,317
JK010075,0543IbnHusaynBaquliIsbahani.IcrabQuran,1,122
JK010344,0346Mascudi.MurujDhahab,3,309
JK010552,0390IbnZakariyaNahrawani.JalisSalih,4,624
JK010605,0291IbnYahyaThaclab.MajalisThaclab,2,415
JK010621,0453AbuIshaqHusri.JamcJawahir,1,133
JK010629,0656IbnFadlMuzaffarCiraqi.NagratIghrid,2,391
JK010637,0463IbnRashiqQayrawani.CumdaFiMahasinShicr,1,208
JK010665,0685IbnSacidMaghribi.MurqisatWaMutribat,3,437
JK010724,0692IbnCisaBahaDinIrbili.TadhkiraFakhriyya,1,77
JK010732,0597IbnMubarakBaghdadi.MuntahaTalab,1,407
JK010743,0702IbnCabdRahmanCubaydi.TadhkiraSacdiyya,1,172
JK010766,1102NurDinYusi.ZahrAkam,3,331
JK010768,0384IbnCaliTanukhi.Mustajad,1,169
JK011068,0833IbnJazari.ManaqibAsadGhalib,25,5408
JK011273,0327AbuBakrKharaiti.IctilalQulub,2,357
JK011302,0251IbnZanjawayh.Amwal,1,91
JK011498,0430AbuNucaymIsbahani.JuzAhadithCanAbiCaliSawwaf,1,364
Kraken210528100217,0334Azdi.TarikhMawsil,1,230
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,31,9301
Noorlib0000587,0363QadiNucman.Majalis,2,330
Noorlib0006300,0331Jahshiyari.Wuzara,1,73
Noorlib0007954Vols,0872IdrisCimadDin.CuyunAkhbar,3,498
Noorlib0010712,0612CaliIbnWalidYamani.TajCaqaid,2,397
Noorlib0023588,0872IdrisCimadDin.ZahrMacani,1,124
Noorlib0031306,0322AbuHatimRazi.AclamNubuwwa,2,335
SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,24,4637
Sham19Y0000259,1346LuisShikhuYasuci.MajaniAdab,1,144
Sham19Y0000760,0619AbuCabbasSharishi.SharhMaqamatHariri,2,204
Sham19Y0007233,0783IbnHadida.MisbahMudi,14,2976
Sham19Y0013223,0656IbnCabdQawiMundhiri.TarghibWaTarhib,2,296
Sham19Y0013252,0804IbnMulaqqin.Tawdih,1,161
Sham19Y0013572,0560WazirIbnHubayraShaybani.Ifsah,3,667
Sham19Y0013666,0651Bunasi.KanzKuttab,1,233
Sham19Y0013769,0804IbnMulaqqin.IclamBiFawaid,1,158
Sham19Y0014080,0471CabdQahirJurjani.RisalaShafiya,3,1053
Sham19Y0014103,0510AbuKhattabKalwadhani.TamhidhFiUsulFiqh,1,72
Sham19Y0014328,1348MuhammadSulaymanMansurpuri.RahmatCalamin,2,244
Sham19Y0014404,0928MujirDinCulaymi.FathRahman,2,470
Sham19Y0014538,0319AbuQasimKacbi.QubulAkhbar,1,95
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,2,353
Sham19Y0014601,1346KhalilAhmadSaharanpuri.BadhlMajhud,1,126
Sham19Y0014786,0405CabdKarimNahshaliQayrawani.Mumtic,3,367
Sham19Y0016435,0467AbuQasimFarisi.SharhHamasa,1,117
Sham19Y0016714,0855BadrDinCayni.MaqasidNahwiyya,5,764
Sham19Y0016928,0761IbnKaykaldiCalai.MajmucRasail,1,176
