id,book,alignments,ch_match
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,1,204
JK000076,1307Qannawji.Yaqza,1,127
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,1,108
JK000676,1307Qannawji.AbjadCulum,51,14323
JK000916,0571IbnCasakir.TarikhDimashq,5,1055
JK000990,1338TahirJazairiDimashqi.TawjihNazar,9,5612
JK001021,0786IbnCabdRahmanJamalDinHubayshi.NashrTayy,1,219
JK001412,0896IbnCaliIbnAzraqGharnati.BadaicSilk,10,3722
JK009365,1031BahaDinCamili.Kashkul,7,3463
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,236
JK010552,0390IbnZakariyaNahrawani.JalisSalih,2,421
JK010639,1300IbnMuhyiDinJazairi.DhikraCaqil,2,281
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,2,240
Kraken220208041040,1031CabdRaufMunawi.KawakibDurriyya,1,204
Kraken22021606123201,0885BurhanDinBiqaci.NukatWaFawaid,4,652
Kraken220413202218,0597IbnJawzi.MinhajQasidin,1,220
Kraken220809002354,1102NurDinYusi.Qanun,4,1062
Masaha001864Vols,0845Maqrizi.ImtacAsmac,1,125
Masaha001954,0654SibtIbnJawzi.TadhkiratKhawass,1,218
Masaha003296Vols,0300IbnSulaymanKufi.ManaqibImam,1,224
Masaha004129,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr,1,116
Masaha004559,0500CabdWahidTamimiAmidi.GhurarHikam,1,128
Masaha004583,0726CallamaHilli.KashfYaqin,1,165
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,1,123
Rafed0001617Vols,1323MuhammadCabduh.NahjBalagha,1,223
Rafed0002341Vols,1370MuhammadRaghibTabbakh.IclamNubala,1,194
Rafed0002452,0700MuhammadCibdariHahi.Rihla,1,145
Rafed0003376Vols,0631SayfDinAmidi.AbkarAfkar,3,441
Rafed0003583,0726CallamaHilli.ManahijYaqin,1,167
Rafed0003902Vols,1332IbnMuhammadJamalDinQasimi.MahasinTawil,2,256
Sham19Y0013223,0656IbnCabdQawiMundhiri.TarghibWaTarhib,1,126
Sham19Y0014579,1377MuhammadKhidrHusayn.AcmalKamila,1,105
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,3,543
Sham19Y0017581,0728IbnTaymiyya.Tisciniyya,1,177
Sham19Y0017729,0581IbnKharratIshbili.AhkamSughra,1,129
Sham19Y0017878,0902Sakhawi.AjwibaMurdiyya,1,127
