id,book,alignments,ch_match
JK000159,1044IbnBurhanDinHalabi.SiraHalabiyya,1,128
JK000447,0338AbuJacfarNahhas.MacaniQuran,1,86
JK000450,0590IbnFirruhShatibi.HirzAmani,2,245
JK000468,1067HajjiKhalifa.KashfZunun,1,100
JK001090,0466IbnSinanKhafaji.SirrFasaha,1,338
JK001128,0337IbnIshaqZajjaji.Lamat,1,204
JK001174,0610Mutarrizi.MughribFiTartibMucrib,1,341
JK001292,0665AbuShama.IbrazMacani,7,1143
JK001295,0911Suyuti.Itqan,5,1085
JK001326,0392IbnJinniMawsili.SirrSinacatIcrab,1,401
JK001327,0316IbnSarrajNahwi.UsulFiNahw,5,881
JK001328,0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,1,156
JK001423,0616MuhibbDinCukbari.Lubab,1,421
JK006478,0606FakhrDinRazi.MafatihGhayb,1,141
JK009168,0833IbnJazari.TahbirTaysir,43,4842
JK009268,0730NizamDinNaysaburi.GharaibQuran,1,143
JK010075,0543IbnHusaynBaquliIsbahani.IcrabQuran,1,126
JK010081,0626IbnMuhammadKhwarazmiSakkaki.MiftahCulum,1,360
JK010654,1118IbnMuhammadNuriSafaqsi.TanbihGhafilin,1,73
Kraken210622021806,0548Shahrastani.MafatihAsrar,1,125
MMS00013,0845Maqrizi.KhabarCanBashar,1,335
Meshkat00042485,0950MuhyiDinShaykhZada.HashiyaCalaTafsirBaydawi,1,86
Sham19Y0001484,1349IbrahimMarighani.DalilHayran,1,112
Sham19Y0013301,0643IbnYacish.SharhMufassal,2,326
Sham19Y0014255,0328AbuBakrIbnAnbari.IdahWaqfWaIbtida,4,581
Sham19Y0014323,0309KuracNaml.Muntakhab,1,447
Sham19Y0014404,0928MujirDinCulaymi.FathRahman,1,78
Sham19Y0016595,0745AbuHayyanGharnati.Irtishaf,1,263
Sham19Y0017687,0732AbuFida.KunnashFiNahwWaSarf,1,281
Sham19Y0017726,0368AbuSacidSirafi.SharhKitabSibawayhi,2,646
Sham19Y0017905,0606IbnAthirMajdDin.Badic,1,303
Sham19Y0120922,0542IbnCaliDiyaDinIbnShajari.Amali,1,90
Sham19Y0147312,0643MuntajibHamadhani.FaridFiIcrab,1,62
Sham19Y0147812,0444AbuCamrDani.TaysirFiQiraatSabc,53,6122
Sham19Y0150960,1150IbnCaqila.Ziyada,7,1182
Sham19Y0150966,1093CabdQadirBaghdadi.SharhAbyatMughni,1,93
ShamAY0036795,0500AhmadAndarabi.IdahFiQiraat,4,691
ShamAY0037209,1004IbnQasimMaqdisi.BughyatMurtad,1,409
ShamIbadiyya0000050,1332QutbAtfayyish.HamayanZad,5,509
Shamela0000427BK2,0855BadrDinCayni.BinayaSharhHidaya,1,122
Shamela0001402,0597IbnJawzi.FununAfnan,2,448
Shamela0001404,0885BurhanDinBiqaci.MasacidNazar,1,175
Shamela0002573,1158IbnCaliFaruqiTahanawi.KashshafIstalahat,1,128
Shamela0006744,0911Suyuti.BughyatWucat,1,273
Shamela0007798,0310Tabari.JamicBayan,2,218
Shamela0008473,0774IbnKathir.TafsirQuran,1,126
Shamela0008667,0669IbnCusfurHadramiIshbili.MumticKabirFiTasrif,2,463
Shamela0010017,0540IbnBadhish.IqnacFiQiraat,16,3079
Shamela0010460,0643CaliSakhawi.JamalQurra,1,181
Shamela0010918,0444AbuCamrDani.MuqnicFiRasmMasahif,4,802
Shamela0011682,0776LisanDinIbnKhatib.Ihata,3,631
Shamela0012040,0833IbnJazari.GhayatNihaya,13,2347
Shamela0012286,1396KhayrDinZirikli.Aclam,2,465
Shamela0021751,0520IbnRushdJadd.BayanWaTahsil,1,137
Shamela0021766,1225ThanaAllahPanipati.TafsirMazhari,2,166
Shamela0022642,0833IbnJazari.Nashr,88,20752
Shamela0022869,1409IbnSayyidCajamiMisri.HidayatQari,1,109
Shamela0023018,0180Sibawayhi.KitabSibawayhi,8,1378
Shamela0023632,0541IbnCatiyyaAndalusi.MuharrarWajiz,1,191
Shamela0023685,0923AhmadQastallani.MawahibLaduniyya,1,109
Shamela0026458,0444AbuCamrDani.TahdidFiItqan,1,157
Shamela0027083,1118IbnMuhammadNuriSafaqsi.GhaythNafc,4,619
Shamela0029864,0741CabdAllahWasiti.KanzFiQiraatCashr,11,2215
Shamela0029988,0496IbnNajahAndalusi.MukhtasarTabyin,3,416
Shamela0036957,0465IbnCaliMaghribi.KamilFiQiraat,1,179
Shamela0037475,0637IbnAthirDiyaDin.JamicKabir,1,392
Shamela0037649,0444AbuCamrDani.JamicBayanFiQiraatSabc,9,2471
Shamela0038067,1422MuhammadSalimMuhaysin.MucjamHuffazQuran,6,1413
Shamela0038740,0857MuhibbDinNuwayri.SharhTayyibatNashr,15,3929
Shia003408Vols,1408CumarKahhala.MucjamMuallifin,1,174
Shia003932Vols,0686RadiDinAstarabadhi.SharhShafiyaIbnHajib,1,138
Zaydiyya0000015,1407CaliIbnMuhammadCujri.MiftahSacada,2,312
