id,book,alignments,ch_match
Hindawi059507481,1371ZakiMubarak.AkhlaqCindaGhazali,1,209
Hindawi081802595,1372KurdCali.DimashqMadinatSihrWaShicr,1,206
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,1,182
JK000080,0656IbnCabdQawiMundhiri.TarghibWaTarhib,2,208
JK000381,0728IbnTaymiyya.MajmucFatawa,1,154
JK000448,0562Samcani.AdabImla,1,117
JK000467,0405HakimNaysaburi.Mustadrak,1,168
JK000470,0204AbuDawudTayalisi.Musnad,1,128
JK000474,0360Tabarani.MucjamKabir,2,311
JK000476,0360Tabarani.MucjamSaghir,1,229
JK000482,0241IbnHanbal.FadailSahaba,1,182
JK000483,0282IbnAbiUsamaTamimi.BughyaBahith,1,206
JK000549,0181IbnMubarak.Jihad,2,295
JK000601,0218CabdAclaGhassani.Nuskha,2,354
JK000624,0414AbuQasimRazi.Fawaid,2,330
JK000637,0807NurDinHaythami.MajmacZawaid,2,284
JK000643,0477BibiHarawiyya.Juz,1,253
JK000742,0369AbuShaykhIsbahani.Cuzma,2,204
JK000760,0371AhmadJurjani.Mucjam,1,76
JK000776,0463KhatibBaghdadi.MuwaddihAwham,1,211
JK000800,0487AbuCubaydBakri.MucjamMaIstacjama,1,206
JK000883,0360Tabarani.MucjamAwsat,2,376
JK000916,0571IbnCasakir.TarikhDimashq,35,8724
JK000927,0362AbuFarajIsbahani.Aghani,1,114
JK001006,0481AnsariHarawi.DhammKalam,1,247
JK001091,1255Shawkani.FawaidMajmuca,1,188
JK001297,0509IbnShahridarDaylami.Firdaws,1,106
JK005004,0911Suyuti.LaaliMasnuca,1,298
JK005005,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,1,182
JK005007,0597IbnJawzi.Mawducat,2,433
JK006833,0290IbnAhmadIbnHanbal.Sunna,1,137
JK006838,0458Bayhaqi.DalailNubuwwa,1,156
JK007062,0902Sakhawi.Buldaniyyat,1,333
JK007601,0284Buhturi.Diwan,2,468
JK008001,0975MuttaqiHindi.KanzCummal,3,598
JK009141,0581IbnKharratIshbili.AhkamSharciyya,2,316
JK009154,0696IbnZahiri.Mashyakha,4,816
JK009169,0732IbnCumarBurhanDinJacbari.RusumTahdith,1,263
JK009193,0215IbnCabdAllahAnsari.HadithAnsari,1,358
JK009241,0911Suyuti.HawiLiFatawi,1,105
JK009296,1111MuhammadAminMuhibbi.NafahatRayhana,1,111
JK009390,1423CabbasAhmadSaqr.JamicAhadith,2,368
JK009408,0430AbuNucaymIsbahani.MacrifatSahaba,1,181
MMS00028,0875Husayni.RawdMugharras,1,273
Masaha004227,0900CabdAllahBadri.NuzhatAnam,2,477
Masaha004845BK4,0795IbnRajabHanbali.FadailSham,3,480
