id,book,alignments,ch_match
EScr202211221604,0334Azdi.TarikhMawsil,2,505
Hindawi027508303,1377NiqulaFayad.Khitaba,2,875
Hindawi030536269,1373AhmadAmin.DuhaIslam,1,159
Hindawi047090584,0255Jahiz.Rasail,1,209
Hindawi060208373,1357AnisZakariyaNusuli.DawlaUmawiyyaFiSham,2,794
Hindawi061827135,1379MuhammadAscadTalas.TarikhUmmaCasrIttisaq,2,286
Hindawi068305130,1372KurdCali.IslamWaHadaraCarabiyya,2,396
Hindawi069496185,1414ZakiNajibMahmud.TajdidFikrCarabi,1,145
Hindawi072836250,1378CabdWahhabCazzam.MahdCarab,1,115
Hindawi092963020,1373AhmadAmin.ZuhrIslam,1,106
JK000334,0429IbnTahirBaghdadi.FarqBaynaFiraq,7,1578
JK000343,0456IbnHazm.FisalFiMilal,2,316
JK000365,0728IbnTaymiyya.MinhajSunna,10,2233
JK000381,0728IbnTaymiyya.MajmucFatawa,3,682
JK000382,0728IbnTaymiyya.BayanTalbisJahmiyya,3,454
JK000412,0240IbnKhayyatCusfuri.Tarikh,1,310
JK000676,1307Qannawji.AbjadCulum,1,98
JK000911,0630IbnAthirCizzDin.Kamil,2,605
JK000916,0571IbnCasakir.TarikhDimashq,1,172
JK000927,0362AbuFarajIsbahani.Aghani,2,328
JK001148,0387KatibKhwarizmi.MafatihCulum,1,166
JK001174,0610Mutarrizi.MughribFiTartibMucrib,1,173
JK001248,0471IbnMuhammadIsfaraini.TabsirFiDin,1,94
JK001310,0630IbnCaliShaficiQalci.TahdhibRiyasa,2,774
JK001414,0728IbnTaymiyya.FatawaKubra,1,188
JK003609,0764Safadi.WafiBiWafayat,3,400
JK006478,0606FakhrDinRazi.MafatihGhayb,1,129
JK007126,0730IbnAhmadCalaDinBukhari.KashfAsrar,1,127
JK007613,0167BashsharIbnBurdShacir.Diwan,1,123
JK009223,0236AbuCabdAllahZubayri.NasabQuraysh,1,170
JK009288,0414AbuHayyanTawhidi.Basair,6,1400
JK009325,0562IbnHamdun.TadhkiraHamduniyya,1,490
JK010344,0346Mascudi.MurujDhahab,7,1384
JK010372,0709IbnTiqtaqa.FakhriFiAdab,1,323
JK010552,0390IbnZakariyaNahrawani.JalisSalih,3,817
JK010635,0573NashwanHimyari.HurCin,49,13501
Kraken2106220218081,0322AbuHatimRazi.Zina,1,135
Kraken210622021812,0361AbuYacqubSijistani.Maqalid,1,152
Kraken22021606123002,0660SultanCulamaCizzDinDimashqi.RasailFiTawhid,1,191
Kraken22021802055100,0745MuayyadYahyaIbnHamzaCalawi.TamhidFiSharh,1,154
Kraken220410202739BK2,0319AbuQasimBalkhi.CuyunMasail,50,34502
Kraken220413194022,1359FarajAllahZakiKurdi.MajmucatFatawaIbnTaymiyya,1,185
Kraken220603212428,0500Anonymous.CuyunWaHadaiq,2,511
Masaha000989,0413ShaykhMufid.Muqnica,1,81
Masaha000998Vols,0436SharifMurtada.Rasail,1,82
Masaha003390Vols,0436SharifMurtada.Amali,4,610
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,28,5894
Rafed0000212,1396CaliHashimiKhatib.WaqcatNahrawan,1,208
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,1,158
Rafed0003228Vols,0568MuwaffaqKhwarazmi.MaqtalHusayn,1,141
Rafed0003462,0606FakhrDinRazi.QadaWaQadar,1,112
Sham19Y0014538,0319AbuQasimKacbi.QubulAkhbar,8,1246
Sham19Y0016526,0711HussamDinSighnaqi.Kafi,1,137
Sham19Y0017581,0728IbnTaymiyya.Tisciniyya,2,262
Sham19Y0019199,1067HajjiKhalifa.SullamWusul,1,96
Sham19Y0020587,0728IbnTaymiyya.Iman,3,702
Sham19Y0023644,0654SibtIbnJawzi.MiratZaman,1,155
Sham19Y0026523,1372KurdCali.MajallatMuqtabas,1,161
Sham19Y0029676,1362CabdQadirIskandarani.MajallatHaqaiq,2,856
Sham19Y0123665,0543IbnCarabiIshbili.MasalikFiSharhMuwatta,1,94
Sham19Y0145334,0845Maqrizi.Muqaffa,1,172
Sham19Y0145435,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari,3,1187
Sham19Y0149213,0748Dhahabi.TadhhibTahdhib,1,134
