id,book,alignments,ch_match
Hindawi072836250,1378CabdWahhabCazzam.MahdCarab,1,198
JK010491,0510CawtabiSuhari.Ansab,1,195
Rafed0002485,0334IbnHaikHamdani.SifatJaziratCarab,1,200
Sham19Y0124335,0328AbuBakrIbnAnbari.SharhQasaidSabc,1,202
Sham19Y0127698,0928MujirDinCulaymi.TarikhMuctabar,1,93
Shamela0001043,0900IbnCabdMuncimHimyari.RawdMictar,1,188
Shamela0009631,0682ZakariyaQazwini.AtharBilad,1,216
Shamela0011269,0330AbuZaydSirafi.Rihla,1,138
Shamela0011685,0365IbnFaqihHamadhani.Buldan,2,578
Shamela0011767,0337QudamaIbnJacfar.Kharaj,2,334
Shamela0011780,0367IbnHawqal.SuratArd,1,231
Shamela0011787,0560SharifIdrisi.NuzhatMushtaq,1,211
Shamela0011800BK1,0300IbnKhurdadhbih.MasalikWaMamalik,1,233
Shamela0023735,0626YaqutHamawi.MucjamBuldan,4,1075
Shamela0035100,0748Dhahabi.TarikhIslam,1,245
