id,book,alignments,ch_match
ALCorpus00004,0428IbnSina.ShifaNafs,3,982
Hindawi013939717,1340FarahAntun.FalsafatIbnRushd,8,4438
Hindawi013950949,1443HasanHanafi.MinNaqlIlaIbdacTanzir,1,225
Hindawi019272704,1383CabbasMahmudCaqqad.FalsafaQuraniyya,1,232
Hindawi031861395,1414ZakiNajibMahmud.MacqulWaLaMacqul,4,1063
Hindawi040948193,1372MuhammadLutfiJumca.TarikhFalasifatIslam,60,15155
Hindawi041624957,1414ZakiNajibMahmud.QiyamMinTurath,1,297
Hindawi046379685,1383CabbasMahmudCaqqad.CabqariIslahWaTaclimImamMuhammadCabduh,1,106
Hindawi047297974,1385AminKhuli.RayFiAbiCala,4,863
Hindawi047470505,1383CabbasMahmudCaqqad.FalsafatGhazali,4,818
Hindawi049250841,1377CadilZucaytar.IbnSina,1,125
Hindawi052636268,1450YumnaTarifKhuli.ZamanFiFalsafaWaCilm,2,1096
Hindawi057380918,1383CabbasMahmudCaqqad.AtharCarabFiHadaraUrubbiyya,4,1181
Hindawi061830848,1450SairBasmaji.Tabrid,1,129
Hindawi063814928,1378YusufKaram.CaqlWaWujud,7,879
Hindawi068259064,1414GeorgeShahataQanawati.MuallafatIbnRushd,9,1165
Hindawi072603951,1383MuhammadYusufMusa.BaynaDinWaFalsafa,16,2260
Hindawi073941747,1383CabbasMahmudCaqqad.IbnRushd,30,10174
Hindawi097046206,1383MuhammadYusufMusa.IbnRushdFaylasuf,13,2855
JK000061,0505Ghazali.MacarijQuds,2,465
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,5,1972
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,6,1520
JK000362,0728IbnTaymiyya.DarTacarud,115,44925
JK000468,1067HajjiKhalifa.KashfZunun,1,75
Kraken22060217014102,0256IbnIshaqKindi.RasailFalsafiyya,1,207
MP002,0428IbnSina.Najat,2,702
Noorlib0024469,0361AbuYacqubSijistani.Iftikhar,1,135
PV20230224,0428IbnSina.ShifaTabiciyyat,3,999
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,16,7054
Rafed0003669Vols,1160MullaNacimaTaliqani.ManhajRashad,2,707
Sham19Y0122142,0794BadrDinZarkashi.TashnifMasamic,1,340
Sham19Y0147670,0728IbnTaymiyya.MasalaFiTawhidFalasifa,32,10247
ShamAY0034397,0728IbnTaymiyya.MasalatHuduthCalam,12,3528
ShamAY0034797,0505Ghazali.MajmucatRasail,3,663
Shamela0001242,1351YusufIlyanSarkis.MucjamMatbucat,1,75
Shamela0006947,1354RashidRida.Manar,8,2778
Shamela0008363,0774IbnMuhammadShamsDinIbnMawsili.MukhtasarSawaciqMursala,5,1321
Shamela0009943,1317KhayrDinAlusi.JalaCaynayn,3,450
Shamela0011055,0505Ghazali.Tahafut,345,143087
Shamela0011812,0548Shahrastani.MilalWaNihal,2,408
Shamela0037713,0716NajmDinTufi.Intisarat,1,94
Shia004695Vols,1050SadrDinShirazi.HikmaMutacaliya,1,406
Zaydiyya0000263,0780IbnHasanQurashi.MinhajMuttaqin,1,181
