id,book,alignments,ch_match
ALCorpus00004,0428IbnSina.ShifaNafs,58,32140
ALCorpus00013,0428IbnSina.ShifaIlahiyyat,141,84115
ALCorpus00027,0505Ghazali.MaqasidFalasifa,1,123
AOCP20251104023Vols,0428IbnSina.HidayaFiMantiq,2,229
AOCP20251104026,0428IbnSina.MukhtasarAwsat,13,3700
AOCP20251104056Vols,0606FakhrDinRazi.MulakhkhasFiMantiqWaHikma,7,1395
AOCP20251104078,0686MuhammadIbnMuhammadNasafi.SharhAsasKiyasa,4,1218
AOCP20251104091Vols,0764BahaDinIkhmimi.MunqidhMinZalal,3,278
AOCP20251104109,0879CalaDinQushji.SharhTajridCaqaid,2,940
AOCP20251104114Vols,0910IbnAbiJumhurAhsai.MudihDiraya,1,104
AOCP20251104135,1064ShamsaJilani.MasalikYaqin,3,1026
AOCP20251104141,1121MuhammadCalawi.CarshIqan,12,4424
AOCP20251104154,1181Jawhari.JawahirSaniyya,1,97
DARE00025,0595IbnRushdHafid.TahafudTahafud,2,702
EShia0071807,1107QadiSacidQummi.SharhTawhidSaduq,2,697
Hindawi013572791,1378YusufKaram.TabicaWaMaBacdaTabica,1,162
Hindawi019204286,1378YusufKaram.TarikhFalsafaYunaniyya,1,169
Hindawi019272704,1383CabbasMahmudCaqqad.FalsafaQuraniyya,1,127
Hindawi041507040,1450MahmudMuhammadCali.MantiqIshraqiCindaSuhrawardi,2,757
Hindawi049250841,1377CadilZucaytar.IbnSina,80,22721
Hindawi057193724,1443HasanHanafi.NaqlIlaIbdacCard,1,303
Hindawi063814928,1378YusufKaram.CaqlWaWujud,5,847
Hindawi070638427,1383CabbasMahmudCaqqad.Allah,1,147
Hindawi070640725,1383MuhammadYusufMusa.FalsafatIbnSina,11,6036
Hindawi072573693,1383CabbasMahmudCaqqad.IbnSina,4,841
Hindawi081461536,1450SairBasmaji.TarikhCilmHarara,11,4799
Hindawi086205862,1307BulusButrusMascad.IbnSinaFaylusuf,55,13109
JK000061,0505Ghazali.MacarijQuds,45,22822
JK000149,0631SayfDinAmidi.IhkamFiUsulAhkam,1,140
JK000276,0505Ghazali.Mustasfa,1,119
JK000362,0728IbnTaymiyya.DarTacarud,11,2754
JK000368,0728IbnTaymiyya.Safadiyya,22,5880
JK000676,1307Qannawji.AbjadCulum,2,190
JK000768,0816IbnMuhammadSharifJurjani.Tacrifat,1,103
JK000906,1270ShihabDinAlusi.RuhMacani,1,135
JK000983,0879IbnMuhammadIbnAmirHajj.TaqrirWaTahbir,1,118
JK001157,0792IbnCumarTaftazani.SharhMaqasid,3,540
JK007008,0683IbnMansurIbnKammuna.JadidFiHikma,25,5511
JK009149,1200CabdNabiAhmadNagari.DusturCulama,2,313
JK009268,0730NizamDinNaysaburi.GharaibQuran,5,1342
JK009289,0505Ghazali.MizanCamal,1,203
JK009331,0548Shahrastani.NihayatAqdam,6,1747
JK009362,1393MuhammadTahirIbnCashurTunisi.TahrirWaTanwir,3,1041
JK009365,1031BahaDinCamili.Kashkul,3,1094
JK010081,0626IbnMuhammadKhwarazmiSakkaki.MiftahCulum,3,458
JK010704,0428IbnSina.ShifaMantiq,3,370
JK010716,0505Ghazali.MicyarCilm,13,2639
JK010771,0718AbuIshaqWatwat.MabahijFikar,2,372
Kraken210622021812,0361AbuYacqubSijistani.Maqalid,2,265
Kraken22021606123102Vols,0816IbnMuhammadSharifJurjani.SharhMawaqif,2,424
Kraken220217010131,0740MirakBukhari.SharhHikmatCayn,1,271
Kraken220413202355,0601MusaIbnMaymun.DalalatHairin,1,122
Masaha002326,0540IbnSahlan.BasairNusayriyya,30,6974
Noorlib0005343,0612CaliIbnWalidYamani.DamighBatil,1,262
Noorlib0011643,0548Shahrastani.MusaracatFalasifa,13,2871
Noorlib0011644,0672NasirDinTusi.MasaricMusaric,11,2799
PV20230224,0428IbnSina.ShifaTabiciyyat,59,32164
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,1,163
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,14,4372
Rafed0000862,1373MuhammadHusaynKashifGhita.JannatMawa,2,293
Rafed0001723,0428IbnSina.Tacliqat,2,699
Rafed0003369Vols,0726CallamaHilli.NihayatMaram,12,2249
Rafed0003376Vols,0631SayfDinAmidi.AbkarAfkar,1,122
Rafed0003591Vols,1091MuhammadMuhsinFaydKashani.CaynYaqin,1,143
Rafed0003630Vols,0606FakhrDinRazi.MatalibCaliya,2,491
Rafed0003669Vols,1160MullaNacimaTaliqani.ManhajRashad,87,35146
Rafed0003799Vols,1450NasirMakarimShirazi.NafahatQuran,1,121
Sham19Y0036540,1366AnastasKarmali.MajallatLughatCarab,2,1139
Sham19Y0073350,1379KhalilMardamBak.MajallatThaqafa,1,156
Sham19Y0133368,1393MuhammadTahirIbnCashurTunisi.Tahqiqat,2,783
Sham19Y0133411,0756CadudDinIji.SharhCadud,2,181
Sham19Y0147597,1393MuhammadTahirIbnCashurTunisi.JamharatMaqalat,3,1089
ShamAY0037109,1209SulaymanBakShawi.SakabAdab,1,160
ShamAY0037540,0954HattabRucayniMaghribi.QurratCayn,1,118
ShamIbadiyya0000730,0570AbuCammarCabdKafiIbadi.Mujaz,1,130
Shamela0002573,1158IbnCaliFaruqiTahanawi.KashshafIstalahat,2,250
Shamela0004473,1450JamicaIslamiyya.MajallaJIMN,1,145
Shamela0005388,0684IbnHazimQartajanni.MinhajBulagha,1,153
Shamela0006534BK1,0428IbnSina.IsharatWaTanbihat,2,244
Shamela0011055,0505Ghazali.Tahafut,2,707
Shamela0011812,0548Shahrastani.MilalWaNihal,150,45537
