id,book,alignments,ch_match
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,2,430
JK000272,0476AbuIshaqShirazi.MuhadhdhabFiFiqh,1,225
JK000303,0476AbuIshaqShirazi.TanbihFiFiqhShafici,1,429
JK000370,0728IbnTaymiyya.SarimMaslul,2,273
JK000477,0385Daraqutni.Sunan,2,1096
JK000916,0571IbnCasakir.TarikhDimashq,19,7976
JK001336,0850ShihabDinIbshihi.Mustatraf,8,2808
JK001412,0896IbnCaliIbnAzraqGharnati.BadaicSilk,7,2862
JK003501,0927Culaymi.UnsJalil,6,2060
JK007001,0306Wakic.AkhbarQudat,1,150
JK007114,1004ShamsDinRamli.HashiyatRamli,3,1544
JK009261,1258IbnCabdSalamTusuli.Bahja,1,429
JK009390,1423CabbasAhmadSaqr.JamicAhadith,7,2415
JK011633,0340IbnAcrabiBasri.Mucjam,6,2261
Kraken2102182324111,0762IbnDurayhim.ManhajSawab,40,13304
Kraken210323052137,1420MustafaAhmadZarqa.MadkhalFiqhi,1,243
Kraken22032302241800,0700GhaziIbnWasiti.RaddCalaAhlDhimma,5,1242
Kraken230106005528,0944IbnCaliIbnDaybacShaybani.TaysirWusul,1,253
MMS00001,0821Qalqashandi.Maathir,1,569
Masaha001864Vols,0845Maqrizi.ImtacAsmac,1,232
Masaha001946Vols,0893IbnAbiBakrHadari.BahjatMahafil,1,191
Masaha004092,0596IbnWasifShah.MukhtasarCajaibDunya,2,644
Rafed0003902Vols,1332IbnMuhammadJamalDinQasimi.MahasinTawil,1,245
Sham19Y0005414,1346LuisShikhuYasuci.Nasraniyya,1,115
Sham19Y0013241,0606IbnAthirMajdDin.Shafi,2,448
Sham19Y0013783,0808MuhammadDamiri.NajmWahhaj,2,679
Sham19Y0014045,0880IbnAhmadShamsDinAsyuti.IthafAkhissa,5,2008
Sham19Y0014309,1182IbnIsmacilSancani.Tahbir,1,237
Sham19Y0014325,0710IbnRifca.Kifaya,1,316
Sham19Y0014442,0767KhalilIbnIshaq.Tawdih,1,370
