id,book,alignments,ch_match
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,2,652
JK001451,0770IbnMuhammadFayyumiHamawi.MisbahMunir,1,144
JK003502,1111MuhammadAminMuhibbi.KhulasatAthar,2,311
JK006973,1031CabdRaufMunawi.YawaqitWaDurar,1,166
JK007062,0902Sakhawi.Buldaniyyat,1,135
JK007097,0842IbnNasirDinDimashqi.TawdihMushtabih,1,241
JK009266,0800IbnCadilHanbali.LubabFiCulumKitab,1,132
JK009370Vols,0597CimadDinKatibIsfahani.KharidatQasr,1,82
JK010475,1270ShihabDinAlusi.GharaibIghtirab,1,172
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,7,1335
SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,2,201
Sham19Y0000259,1346LuisShikhuYasuci.MajaniAdab,79,16649
Sham19Y0013231,0468IbnAhmadWahidiNaysaburi.TafsirBasit,1,94
Sham19Y0013667,0855BadrDinCayni.NukhabAfkar,3,432
Sham19Y0014601,1346KhalilAhmadSaharanpuri.BadhlMajhud,1,227
Sham19Y0016714,0855BadrDinCayni.MaqasidNahwiyya,1,229
Sham19Y0017048,1228MahmudMaqdishSafaqsi.NuzhatAnzar,1,131
Sham19Y0017097,0920IbnKhalilZaynDinMalati.NaylAmal,1,251
Sham19Y0017349,1307Qannawji.TajMukallal,1,89
Sham19Y0017419,0883AbuBakrJuraci.TuhfatRakic,1,216
Sham19Y0017724,0911Suyuti.SharhShawahidMughni,1,227
Sham19Y0020990,0654IbnShaccarMawsili.Qalaid,1,78
Sham19Y0127698,0928MujirDinCulaymi.TarikhMuctabar,1,119
Sham19Y0131521,0844IbnHusaynIbnRaslanRamli.SharhSunanAbiDawud,1,108
ShamAY0033182,1304CabdHayyLaknawi.CumdatRicaya,2,529
ShamAY0034055,1342MahmudShukriAlusi.RawhMacani,1,163
ShamAY0034059,1127IsmacilHaqqiBurusawi.RuhBayan,1,113
ShamAY0034478,1031CabdRaufMunawi.CimadBalagha,1,82
ShamAY0034694,1119IbnMacsum.TirazAwwal,1,639
ShamAY0036062,0764Safadi.KashfHal,1,140
ShamAY0037021,0947BamakhramaHimyari.Nisba,1,145
Shamela0000427BK2,0855BadrDinCayni.BinayaSharhHidaya,1,89
Shamela0000463,0685IbnSacidMaghribi.Jughrafiya,55,14036
Shamela0000471,0690IbnMujawirDimashqi.TarikhMustabsir,1,264
Shamela0000736,0463KhatibBaghdadi.TarikhBaghdad,1,171
Shamela0001000,0681IbnKhallikan.WafayatAcyan,4,493
Shamela0001002,1041Maqqari.NafhTib,2,176
Shamela0001043,0900AbuCabdAllahHimyari.RawdMictar,2,340
Shamela0001515,1290RifacaTahtawi.NihayatIjaz,1,92
Shamela0003283,0911Suyuti.HusnMuhadara,1,253
Shamela0004445,0774IbnKathir.Bidaya,2,455
Shamela0005756,0855BadrDinCayni.CumdatQari,14,2650
Shamela0005793,0630IbnAthirCizzDin.LubabFiTahdhibAnsab,22,3863
Shamela0006633,0685IbnSacidMaghribi.Mughrib,4,583
Shamela0006896,0429AbuMansurThacalibi.ThimarQulub,1,78
Shamela0008540,0855BadrDinCayni.SharhSunanAbiDawud,8,1313
Shamela0009225,0584IbnMunqidhShayzari.BadicFiNaqdShicr,1,81
Shamela0009429,0821Qalqashandi.SubhAcsha,247,54202
Shamela0009702,0676Nawawi.TahdhibAsma,2,415
Shamela0010739,1307Qannawji.LuqtatCajlan,1,118
Shamela0010798,0660IbnCadim.BughyatTalab,2,331
Shamela0010808,0292Yacqubi.Buldan,1,102
Shamela0011484,0739SafiDinHanbali.Marasid,1,74
Shamela0011680,0346Istakhri.MasalikWaMamalik,38,6751
Shamela0011780,0367IbnHawqal.SuratArd,25,4766
Shamela0011785,0380Muhallabi.MasalikWaMamalik,88,16148
Shamela0011787,0560SharifIdrisi.NuzhatMushtaq,15,2695
Shamela0011788,1351IbnHusaynGhazzi.NahrDhahab,1,119
Shamela0012317,0562Samcani.Ansab,12,1793
Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,1,115
Shamela0023635,0606FakhrDinRazi.MafatihGhayb,1,155
Shamela0023735,0626YaqutHamawi.MucjamBuldan,10,1884
Shamela0023849,0487AbuCubaydBakri.MasalikWaMamalik,2,269
Shamela0031382,0821Qalqashandi.NihayatArab,3,482
Shamela0037063,1372KurdCali.KhitatSham,1,216
Shia000132,0900IbnAbiJumhurAhsai.AqtabFiqhiyya,1,310
Shia000234Vols,1186YusufBahraniMuhaqqiq.HadaiqNadira,1,141
Shia000263Vols,1226MuhammadJawadCamili.MiftahKarama,1,176
Shia000317Vols,1266MuhammadHasanNajafiJawhari.JawahirKalam,1,168
Shia001337Vols,0548IbnHasanTabarsi.Ihtijaj,1,135
Shia001432Vols,1111Majlisi.BiharAnwar,2,648
Shia002369Vols,0573IbnHibatAllahQutbDinRawandi.FiqhQuran,1,125
Shia003356Vols,1067HajjiKhalifa.KashfZunun,2,1002
Shia003364Vols,1351YusufIlyanSarkis.MucjamMatbucat,1,326
Shia003636Vols,1371MuhsinAminCamili.AcyanShica,2,190
Shia003961Vols,1085FakhrDinTurayhi.MajmacBahrayn,1,195
Shia003965Vols,1205MurtadaZabidi.TajCarus,1,181
Shia004501Vols,0792IbnCumarTaftazani.SharhMaqasid,1,99
Zaydiyya0000232,0424AbuTalibYahyaHaruni.Tahrir,1,201
Zaydiyya0000379,1317KhayrDinAlusi.JalaCaynayn,1,75
