id,book,alignments,ch_match
EShia0027411,0363QadiNucman.Idah,3,645
EShia0086596,0363QadiNucman.ManaqibWaMathalib,3,498
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,1,115
JK000401,0821Qalqashandi.Maathir,2,269
JK000405,0628IbnCaliSanhaji.AkhbarMuluk,4,2104
JK000462,0468IbnAhmadWahidiNaysaburi.WajizFiTafsir,1,291
JK000532,0748Dhahabi.TadhkiratHuffaz,1,146
JK000791,0597IbnJawzi.ZadMasir,3,659
JK000865,0817MajdDinFiruzabadi.TanwirMiqbas,1,312
JK000911,0630IbnAthirCizzDin.Kamil,6,977
JK000914,0771Subki.TabaqatShaficiyyaKubra,1,205
JK000916,0571IbnCasakir.TarikhDimashq,3,1321
JK001325,1315Salawi.IstiqsaLiAhkbar,2,365
JK001330,0874IbnTaghribirdi.NujumZahira,5,708
JK003609,0764Safadi.WafiBiWafayat,2,569
JK006476,0489IbnMuhammadSamcani.TafsirQuran,5,854
JK006919,0502RaghibIsbahani.MuhadaratUdaba,1,92
JK007018,0660SultanCulamaCizzDinDimashqi.TafsirQuran,2,730
JK007572,0362IbnHaniAndalusi.Diwan,36,12501
JK007608,0406SharifRadi.Diwan,1,140
JK009214,0685IbnYahyaSulami.CiqdDurar,3,395
JK009266,0800IbnCadilHanbali.LubabFiCulumKitab,2,614
JK009288,0414AbuHayyanTawhidi.Basair,1,178
JK009334,0974IbnHajarHaytami.MablaghArab,1,115
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,146
JK009396,0450AbuHasanMawardi.NukatWaCuyun,4,648
JK010001,1225IbnNasirNajdi.FawakihCidhab,1,138
JK010344,0346Mascudi.MurujDhahab,3,965
JK010427,0634IbnNajmIbnHanbaliJazari.IstikhrajJidal,2,224
JK010478,0767Balawi.TajMafriq,1,86
JK010552,0390IbnZakariyaNahrawani.JalisSalih,3,1288
JK010621,0453AbuIshaqHusri.JamcJawahir,1,167
JK010635,0573NashwanHimyari.HurCin,1,126
JK011032,0711IbnManzurIfriqi.SururNafs,2,279
Kraken210223142003,0542IbnMunjibTajRiyasaIbnSayrafi.Ishara,3,475
Kraken210223142004,0420Musabbihi.AkhbarMisr,1,122
Kraken210223142009,0550AnonymousCompiler.SijillatMustansiriyya,67,11684
Kraken210528115855,0677IbnMuyassar.AkhbarMisr,1,165
Kraken210615213257,0470MuayyadFiDinShirazi.Sira,38,15242
Kraken210622021802,0375IkhwanSafa.RisalatJamica,4,732
Kraken210622164501,1184IsmacilMajduc.Fahrasa,5,2074
Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,10,1872
