id,book,alignments,ch_match
ALCorpus00034,0313IbnZakariyyaRazi.MansuriFiTibb,2,390
Hindawi016479464,1443HasanHanafi.MinNaqlIlaIbdacTadwin,2,258
Hindawi095926405Vols,0375IkhwanSafa.Rasail,1,416
JK001412,0896IbnCaliIbnAzraqGharnati.BadaicSilk,6,1179
JK009237,0638IbnCarabi.FutuhatMakkiyya,6,1908
JK009325,0562IbnHamdun.TadhkiraHamduniyya,1,117
Kraken21040818,0687Shahrazuri.NuzhatArwah,1,81
Noorlib0025675,0384IbnJuljul.TabaqatAtibbaWaHukama,3,670
Sham19Y0026523,1372KurdCali.MajallatMuqtabas,2,667
ShamAY0035000,1422CabdCazizSalman.IqazUliHimam,1,234
Shamela0011767,0337QudamaIbnJacfar.Kharaj,3,1399
Shamela0011790,0749IbnFadlAllahCumari.MasalikAbsar,1,188
Shamela0023789,0328IbnCabdRabbih.CiqdFarid,1,226
Shamela0023790,0276IbnQutaybaDinawari.CuyunAkhbar,2,304
