id,book,alignments,ch_match
EScr202304041409,1171Shubrawi.CunwanBayan,4,640
JK001324,0974IbnHajarHaytami.SawaciqMuhriqa,3,712
JK010473,1102NurDinYusi.MuhadaratFiLugha,3,488
Kraken220208041040,1031CabdRaufMunawi.KawakibDurriyya,1,203
Kraken220218125255,1283SafaDinBandaniji.JamicAnwar,1,132
Kraken220413203004,0652Mahalli.HadaiqWardiyya,2,1895
LAL2013020401BK1,0454Qudaci.DusturMacalim,1,92
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,1,220
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,1,311
ShamAY0034694,1119IbnMacsum.TirazAwwal,1,77
Shamela0007853,0421AbuSacdAbi.NathrDurr,1,142
Shamela0023741,0429AbuMansurThacalibi.IcjazWaIjaz,4,1340
Shia003697,0568MuwaffaqKhwarazmi.Manaqib,4,2079
Shia003710,0700IbnYusufIbnJabar.NahjIman,1,174
Shia003727Vols,0855IbnSabbaghMakki.FusulMuhimma,3,1520
Shia003729Vols,0871IbnAhmadShamsDinBacuni.JawahirMatalib,2,1147
Shia003754Vols,1294IbnIbrahimQunduzi.YanabicMawadda,2,678
Shia004092Vols,1411SayyidMarcashi.SharhIhqaq,1,176
Zaydiyya0000100,1152IbrahimShahari.TabaqatZaydiyyaKubra,1,136
Zaydiyya0000288,1450Anonymous.AnwarYaqin,2,1833
