id,book,alignments,ch_match
AOCP100014,0943KhwandMir.DasturWuzara,1,104
AOCP20250214639,0834TajDinSalmani.TarikhNama,1,199
AOCP20250214640Vols,0843MahmudKutubi.TarikhAlMuzaffar,1,118
AOCP20250214649Vols,0887CabdRazzaqSamarqandi.MatlacSacdayn,12,1871
AOCP20250214656Vols,0900DawlatshahSamarqandi.TadhkiratShucara,9,3073
AOCP20250214675,0914ZahirDinMarcashi.TarikhGilanDaylamistan,1,126
AOCP20250214681Vols,0942Khwandamir.HabibSiyar,1,199
AOCP20250214686,0950IbnTajDinAstarabadi.AtharAhmadi,1,100
AOCP20250214709Vols,1022AminAhmadRazi.HaftIqlim,1,216
AOCP20250214713Vols,1024QadiriBadauni.MuntakhabTawarikh,1,80
AOCP20250214855,1281Gupamawi.TadkhiraNataijAfkar,2,261
AOCP20250220654Vols,0903MirKhwand.RawdatSafa,2,255
AOCP20250220690Vols,0960ZaynDinWasifi.BadayicWaqayic,2,505
AOCP20250220763Vols,1050AwhadiBalyani.CarafatCashiqin,28,2996
AOCP20251117034,0910WacizKashifi.AnwarSuhayli,2,187
AOCP20251117036,0921NizamAstarabadi.Diwan,1,87
AOCP20251117044Vols,0977MuslihDinLari.MiratAdwar,3,430
AOCP20251117047,1037BaqaiBukharai.MajmacFudala,1,85
PDL00020,0595Khaqani.Diwan,1,306
PDL00050,0688FakhrDinCiraqi.Diwan,2,448
PDL00056,0725AmirKhusraw.Diwan,4,763
PDL00071,0778SalmanSawaji.JamshidUKhurshid,10,1586
PDL00072,0792Hafiz.Diwan,3,315
PDL00076,0820NicmatAllahWali.Diwan,1,84
