id,book,alignments,ch_match
EShia0086596,0363QadiNucman.ManaqibWaMathalib,6,993
GRAR000032,0595IbnRushdHafid.TalkhisShicrLiAristutalis,2,179
GVDB20200120,0692IbnCabdZahir.RawdZahir,13,4646
GVDB20200609,0732AbuFida.TibrMasbuk,1,141
GVDB20201027,0725BaybarsMansuri.ZubdatFikra,7,2486
GVDB20210106,0725BaybarsMansuri.MukhtarAkhbar,1,247
JK000001,0505Ghazali.IhyaCulumDin,20,4466
JK000015,0281IbnAbiDunya.MakarimAkhlaq,1,176
JK000021,0458Bayhaqi.ShucabIman,16,3560
JK000022,0430AbuNucaymIsbahani.HilyatAwliya,120,31903
JK000024,0458Bayhaqi.FadailAwqat,1,124
JK000028,0728IbnTaymiyya.Istiqama,2,191
JK000030,0581IbnKharratIshbili.CaqibaFiDhikrMawt,4,882
JK000034,0795IbnRajabHanbali.SharhHadithLabbayka,1,181
JK000038,0281IbnAbiDunya.Manamat,1,147
JK000042,0281IbnAbiDunya.Awliya,1,519
JK000045,0281IbnAbiDunya.CumrWaShayb,1,91
JK000050,0281IbnAbiDunya.Hawatif,1,135
JK000055,0181IbnMubarak.Zuhd,1,290
JK000076,1307Qannawji.Yaqza,1,119
JK000098,1327AhmadIbrahimCisa.TawdihMaqasid,3,743
JK000101,0751IbnQayyimJawziyya.SawaciqMursala,1,141
JK000110,0256Bukhari.Sahih,6,1080
JK000130,0303Nasai.SunanSughra,1,404
JK000134,0852IbnHajarCasqalani.TahdhibTahdhib,94,18288
JK000170,1252IbnCabidinDimashqi.RaddMuhtar,1,89
JK000187,1250Shawkani.QawlMufid,2,425
JK000195,0851IbnQadiShuhba.TabaqatShaficiyya,36,5659
JK000196,1118CabdHamidShirwani.Hawashi,2,242
JK000201,1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi,2,205
JK000206,0665AbuShama.MukhtasarMuammal,6,1266
JK000213,0526IbnAbiYacla.TabaqatHanabila,20,4194
JK000216,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,2,258
JK000221,0597IbnJawzi.TahqiqFiAhadithKhilaf,1,265
JK000275,0463KhatibBaghdadi.IhtijajBiShafici,9,1668
JK000291,0977KhatibShirbini.Iqnac,1,105
JK000295,1176ShahWaliAllahDihlawi.InsafFiBayan,1,96
JK000318,0571IbnCasakir.TabyinKadhb,14,2939
JK000334,0429IbnTahirBaghdadi.FarqBaynaFiraq,2,350
JK000362,0728IbnTaymiyya.DarTacarud,3,610
JK000364,1033MarciKarmi.ShahadaZakiyya,14,3959
JK000366,0842IbnNasirDinDimashqi.RaddWafir,7,2437
JK000369,0749IbnCaliSirajDinBazzaz.AclamCaliyya,1,128
JK000371,0728IbnTaymiyya.RaddCalaMantiqiyyin,1,109
JK000384,0395IbnMandahMuhammad.Iman,2,221
JK000386,0728IbnTaymiyya.SharhCumdatFiqh,1,222
JK000401,0821Qalqashandi.Maathir,3,605
JK000405,0628IbnCaliSanhaji.AkhbarMuluk,3,1758
JK000412,0240KhalifaIbnKhayyat.Tarikh,5,1059
JK000417,0927Nucaymi.DarisFiMadaris,14,2378
JK000435,0211CabdRazzakSancani.Tafsir,1,206
JK000443,0748Dhahabi.MacrifaQurraKibar,89,25162
JK000458,0982IbnMuhammadAbuSucud.IrshadCaqlSalim,1,113
JK000475,0303Nasai.SunanKubra,2,436
JK000477,0385Daraqutni.Sunan,3,554
JK000481,0287IbnAbiCasim.AhadWaMathani,3,388
