id,book,alignments,ch_match
JK000110,0256Bukhari.Sahih,2,274
JK000381,0728IbnTaymiyya.MajmucFatawa,2,265
JK000384,0395IbnMandaMuhammad.Iman,1,301
JK000482,0241IbnHanbal.FadailSahaba,1,131
JK000532,0748Dhahabi.TadhkiratHuffaz,1,299
JK000761,0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic,1,216
JK000784,0227IbnMansurKhurasani.TafsirMinSunanSacid,1,286
JK000786,0235IbnAbiShayba.Musannaf,1,149
JK000916,0571IbnCasakir.TarikhDimashq,4,816
JK000977,0430AbuNucaymIsbahani.MusnadMustakhrajCalaSahihMuslim,2,233
JK001138,0711IbnManzurIfriqi.MulhaqAghani,1,90
JK001325,1315Salawi.IstiqsaLiAhkbar,1,133
JK005004,0911Suyuti.LaaliMasnuca,1,101
JK005200,0743FakhrDinZaylaci.TabyinHaqaiq,1,129
JK006897,1206IbnCabdWahhab.Hadith,1,126
JK006950,0728IbnTaymiyya.RasailWaFatawa,1,132
JK007065,0488IbnFutuhHumaydi.JamcBaynaSahihayn,1,126
JK007099,1233SulaymanSibtIbnCabdWahhab.Taysir,1,210
JK009324,0449IbnBattalQurtubi.SharhSahihBukhari,1,133
JK009390,1423CabbasAhmadSaqr.JamicAhadith,1,281
Masaha002336,0483IbnMuhammadIbnMaghaziliWasiti.ManaqibCali,2,323
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,2,455
Sham19Y0001734,0739CalaDinIbnBalban.Ihsan,1,145
Sham19Y0013231,0468IbnAhmadWahidiNaysaburi.TafsirBasit,1,84
Sham19Y0013252,0804IbnMulaqqin.Tawdih,3,406
Sham19Y0013605,0786ShamsDinKirmani.Kawakib,2,251
Sham19Y0013667,0855BadrDinCayni.NukhabAfkar,1,282
Sham19Y0013784,0855BadrDinCayni.MinhatSuluk,1,129
Sham19Y0016584,0893IbnIsmacilShihabDinKurani.KawtharJari,2,273
Sham19Y0016684,0827BadrDinDamaminiMakhzumi.MasabihJamic,1,141
Sham19Y0016976,0727MuzhiriZaydani.Mafatih,1,130
Sham19Y0017063,0803SadrDinMunawi.KashfManahij,1,158
Sham19Y0018103,0831ShamsDinBirmawi.Lamic,2,263
Sham19Y0018106,0926ZakariyyaAnsari.MinhatBari,2,251
Sham19Y0018144,0316AbuCawana.Mustakhraj,1,298
Sham19Y0018176,0911Suyuti.Tawshih,2,274
Sham19Y0020591,1138IbnCabdHadiNurDinSindi.FathWadud,1,126
Sham19Y0022884,0783IbnMajidMaqdisi.Muqarrar,1,129
Sham19Y0029676,1362CabdQadirIskandarani.MajallatHaqaiq,1,123
Sham19Y0037618,0852IbnHajarCasqalani.MatalibCaliyya,4,544
Sham19Y0122257,0743SharafDinTibi.SharhMishkat,1,124
Sham19Y0127677,0911Suyuti.JamicKabir,6,926
Sham19Y0131521,0844IbnHusaynIbnRaslanRamli.SharhSunanAbiDawud,1,129
Sham19Y0146127,0748Dhahabi.Muhadhdhab,2,231
Sham19Y0148271,0597IbnJawzi.JamicMasanid,1,129
Sham19Y0148486,0458Bayhaqi.SunanKubra,2,307
ShamAY0031578,0606FakhrDinRazi.MafatihGhayb,1,84
ShamAY0032379,0388AbuSulaymanKhattabi.GharibHadith,1,110
ShamAY0033598,0761IbnKaykaldiCalai.ArbacinMughniyya,1,242
ShamAY0033630,0311IbnBajirBajiri.FadailQuran,1,158
ShamAY0034012,0444AbuCamrDani.CilmHadith,1,182
ShamAY0034041,0405HakimNaysaburi.MacrifatCulumHadith,1,150
ShamAY0034068,0977KhatibShirbini.SirajMunir,1,84
ShamAY0034128,0840ShihabDinBusiri.MisbahZujaja,1,145
ShamAY0034138,0597IbnJawzi.Mawducat,1,102
ShamAY0034156,0233YahyaIbnMacin.SualatIbnJunayd,1,92
