id,book,alignments,ch_match
Hindawi0061961973Vols,1300Anonymous.AlfLaylaWaLayla,3,180
Hindawi015792571,1376IbrahimZaydan.NawadirUdaba,3,264
Hindawi019507951,1365AhmadCisa.TarikhNabatCindaCarab,6,858
Hindawi030536269,1373AhmadAmin.DuhaIslam,3,246
Hindawi030807493,1450MuhammadCatif.AdabiyyatLughaCarabiyya,3,336
Hindawi062591496,1384AhmadAhmadBadawi.Sibawayh,3,240
Hindawi081316951,1371ZakiMubarak.Tasawwuf,3,360
Hindawi082959503,1363CabdRahmanBarquqi.SharhDiwanMutanabbi,3,333
Hindawi092963020,1373AhmadAmin.ZuhrIslam,3,198
JK000195,0851IbnQadiShuhba.TabaqatShaficiyya,6,738
JK000298,1031CabdRaufMunawi.FaydQadir,3,360
JK000410,0647CabdWahidMarrakushi.Mucjib,3,309
JK000418,1038CabdQadirCaydarus.TarikhNurSafir,2,256
JK000443,0748Dhahabi.MacrifaQurraKibar,3,360
JK000458,0982IbnMuhammadAbuSucud.IrshadCaqlSalim,3,246
JK000468,1067HajjiKhalifa.KashfZunun,12,1530
JK000533,0852IbnHajarCasqalani.IsabaFiTamyiz,6,1847
JK000676,1307Qannawji.AbjadCulum,6,831
JK000806BK1,0775IbnAbiWafa.JawahirMudiya,6,1263
JK000911,0630IbnAthirCizzDin.Kamil,3,603
JK000983,0879IbnMuhammadIbnAmirHajj.TaqrirWaTahbir,3,264
JK000998,1255Shawkani.BadrTalic,27,9036
JK001210,0597IbnJawzi.Mudhish,3,255
JK001319,0658IbnAbbar.TakmilaLiSila,10,1461
JK001325,1315Salawi.IstiqsaLiAhkbar,3,366
JK001330,0874IbnTaghribirdi.NujumZahira,9,726
JK001460,0911Suyuti.MuzhirFiCulumLugha,3,453
JK001477,0963CabdRahmanAbuFathCabbasi.MacahidTansis,3,798
JK003608,0902Sakhawi.DawLamic,68,32441
JK003609,0764Safadi.WafiBiWafayat,103,18478
JK005005,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,3,1056
JK006900,0542IbnBassamShantarini.Dhakhira,6,849
JK006920,0528IbnMuhammadIbnHaqanIshbili.MatmahAnfus,9,1359
JK006962,0458IbnSidaMursi.MuhkamWaMuhit,3,315
JK007014,0902Sakhawi.GhayaFiSharh,3,366
JK007054,0763IbnMuflihMaqdisi.AdabSharciyya,3,249
JK007062,0902Sakhawi.Buldaniyyat,3,360
JK007097,0842IbnNasirDinDimashqi.TawdihMushtabih,5,726
JK007140,1205MurtadaZabidi.TajCarus,22,4306
JK007143,1093CabdQadirBaghdadi.KhizanatAdab,3,780
JK009161,0748Dhahabi.MukhtasarMinDubaythi,6,1155
JK009191,0597IbnJawzi.TanwirGhabash,3,252
JK009211,0467IbnHasanBakharzi.DumyatQasr,12,1450
JK009229,0808MuhammadDamiri.HayatHayawanKubra,3,387
JK009239,0852IbnHajarCasqalani.InbaGhumr,24,10792
JK009370Vols,0597CimadDinKatibIsfahani.KharidatQasr,21,2415
JK010322,1010TaqiDinGhazzi.TabaqatSaniyya,5,926
JK010473,1102NurDinYusi.MuhadaratFiLugha,3,309
JK010522,0337IbnIshaqZajjaji.Amali,3,405
