ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
4,175,353,AOCP20251117034,424,895,1097,98,57
5,557,1236,AOCP20251117034,430,345,1225,233,26
9,457,1104,AOCP20251117034,446,502,1407,242,32
10,326,704,AOCP20251117034,448,11,486,172,42
10,1014,1350,AOCP20251117034,449,49,554,150,31
11,655,773,AOCP20251117034,450,1047,1351,69,30
12,121,999,AOCP20251117034,454,20,823,328,42
13,459,1363,AOCP20251117034,455,159,1395,427,41
14,56,775,AOCP20251117034,456,417,1371,377,48
20,22,654,AOCP20251117034,474,560,1386,231,30
21,11,400,AOCP20251117034,475,863,1349,200,50
21,1024,1214,AOCP20251117034,476,858,1369,81,19
25,524,1140,AOCP20251117034,485,0,653,184,27
26,79,725,AOCP20251117034,486,736,1295,229,36
28,217,542,AOCP20251117034,518,778,1342,201,45
28,689,1184,AOCP20251117034,519,599,1409,283,42
29,943,1321,AOCP20251117034,523,569,991,241,72
30,0,177,AOCP20251117034,523,969,1158,106,67
30,392,885,AOCP20251117034,524,44,772,250,41
31,1054,1366,AOCP20251117034,526,298,905,157,32
32,111,354,AOCP20251117034,526,939,1243,123,43
33,114,559,AOCP20251117034,488,580,1291,245,42
33,559,846,AOCP20251117034,489,14,518,133,31
34,5,630,AOCP20251117034,490,843,1310,186,36
34,1056,1279,AOCP20251117034,492,368,607,96,45
35,101,395,AOCP20251117034,492,1036,1332,143,58
35,1185,1344,AOCP20251117034,495,884,1089,99,62
36,493,1022,AOCP20251117034,496,6,762,263,43
38,276,465,AOCP20251117034,500,262,626,127,42
40,29,415,AOCP20251117034,509,403,785,159,41
42,633,1225,AOCP20251117034,516,666,1223,172,27
43,32,568,AOCP20251117034,528,290,925,233,42
45,0,181,AOCP20251117034,538,839,1050,114,63
45,719,894,AOCP20251117034,542,369,532,92,70
45,990,1216,AOCP20251117034,542,1138,1364,127,58
51,0,319,AOCP20251117034,563,511,963,157,41
53,684,1302,AOCP20251117034,593,30,892,351,51
60,461,719,AOCP20251117034,602,842,1101,165,80
66,350,745,AOCP20251117034,607,12,406,198,53
67,565,1218,AOCP20251117034,577,666,1350,246,40
69,26,736,AOCP20251117034,579,520,1157,246,36
70,240,713,AOCP20251117034,581,32,807,217,35
73,411,1342,AOCP20251117034,586,341,1217,296,34
83,151,654,AOCP20251117034,637,268,908,219,40
85,920,1232,AOCP20251117034,654,62,697,142,29
87,1067,1382,AOCP20251117034,658,121,538,179,47
90,828,1427,AOCP20250214601,112,636,1293,398,70
96,38,247,AOCP20250214593,7,1103,1333,157,83
105,815,1109,AOCP202502141226,15,151,604,195,49
137,951,1142,AOCP20251117034,94,834,1032,94,57
139,889,1153,AOCP20251117034,97,7,477,144,40
140,1007,1336,AOCP20251117034,98,1118,1386,150,52
140,412,801,AOCP20251117034,98,73,473,166,50
141,927,1096,AOCP20251117034,100,16,185,102,78
144,316,736,AOCP20251117034,105,88,767,208,39
145,0,485,AOCP20251117034,106,686,1335,226,44
146,30,314,AOCP20251117034,108,12,566,134,30
146,893,986,AOCP20251117034,109,16,114,66,88
148,3,369,AOCP20251117034,115,347,888,221,52
149,103,293,AOCP20251117034,116,1159,1402,110,56
149,507,1095,AOCP20251117034,117,553,1373,309,47
150,147,433,AOCP20251117034,118,618,983,165,56
150,972,1317,AOCP20251117034,119,585,1021,222,64
150,585,960,AOCP20251117034,119,0,402,163,40
151,116,252,AOCP20251117034,123,665,881,85,51
151,480,1142,AOCP20251117034,124,39,1110,331,39
152,889,1290,AOCP20251117034,126,562,1288,200,34
153,348,585,AOCP20251117034,127,614,934,143,54
155,335,1213,AOCP20251117034,131,10,1088,401,44
156,536,696,AOCP20250220629Vols,340,395,522,92,70
158,962,1246,AOCP20251117034,137,0,306,143,52
159,528,1161,AOCP20251117034,138,541,1373,211,30
160,963,1279,AOCP20251117034,141,0,558,136,31
163,140,718,AOCP20251117034,143,817,1342,178,30
166,0,403,AOCP20251117034,154,506,1070,197,43
166,698,1265,AOCP20251117034,155,595,1216,291,57
166,481,583,AOCP20251117034,155,11,165,43,41
167,134,727,AOCP20251117034,156,17,902,262,34
168,323,847,AOCP20251117034,158,294,1217,307,40
174,157,567,AOCP20251117034,172,428,1032,164,32
178,551,847,AOCP20251117034,184,813,1286,176,48
181,12,505,AOCP20251117034,89,296,828,166,32
182,37,283,AOCP20251117034,90,1141,1398,122,56
184,880,1188,AOCP20251117034,234,636,1192,135,32
185,15,956,AOCP20251117034,235,198,1348,433,44
186,1052,1266,AOCP20251117034,239,117,320,137,80
187,15,603,AOCP20251117034,239,401,1256,307,45
188,69,458,AOCP20251117034,241,125,581,199,54
189,443,621,AOCP20251117034,244,384,595,110,66
190,457,909,AOCP20251117034,246,5,710,214,38
191,219,955,AOCP20251117034,248,150,836,325,48
195,716,1404,AOCP20251117034,204,55,959,371,47
196,490,1095,AOCP20251117034,215,0,939,300,38
197,777,1326,AOCP20251117034,217,159,852,264,43
198,3,449,AOCP20251117034,217,860,1375,229,54
198,470,1062,AOCP20251117034,218,27,945,314,44
199,653,886,AOCP20251117034,220,1018,1241,139,70
200,471,969,AOCP20251117034,222,9,728,281,49
206,0,280,AOCP20251117034,279,666,1109,163,47
213,319,965,AOCP20251117034,295,388,1339,309,37
215,301,661,AOCP20251117034,298,625,1103,187,46
219,934,1157,AOCP20251117034,254,585,998,88,26
220,820,1048,AOCP20251117034,257,172,461,142,63
221,109,852,AOCP20251117034,258,465,976,191,29
228,274,1132,AOCP20251117034,348,26,1055,394,41
229,395,881,AOCP20251117034,350,725,1384,261,51
230,327,639,AOCP20251117034,352,772,1200,160,45
231,102,677,AOCP20251117034,363,554,1276,279,47
232,655,998,AOCP20251117034,365,234,858,199,37
233,78,394,AOCP20251117034,366,415,947,163,39
234,190,672,AOCP20251117034,368,811,1344,250,57
234,944,1324,AOCP20251117034,370,439,876,261,74
235,299,783,AOCP20251117034,370,439,1032,313,65
237,0,415,AOCP20251117034,373,791,1321,214,50
238,1169,1359,AOCP20251117034,377,641,806,103,64
239,789,1190,AOCP20251117034,378,741,1417,243,45
240,337,875,AOCP20251117034,379,627,1229,187,32
240,924,1212,AOCP20251117034,380,36,584,149,35
241,4,369,AOCP20251117034,380,835,1293,225,60
243,439,1202,AOCP20251117034,308,0,1013,322,39
244,223,643,AOCP20251117034,309,244,840,202,43
244,525,666,AOCP20250220629Vols,324,882,1037,103,82
245,474,953,AOCP20251117034,310,865,1389,173,31
