ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,882,1270,Hindawi020618509,38,1123,1494,302,94
1,882,1278,Hindawi030850472,61,785,1035,195,60
1,32,623,Hindawi030850472,128,532,1099,438,91
1,300,490,Shamela0004473,15222,332,508,140,89
1,32,906,Hindawi073626284,88,779,1611,667,94
1,906,1558,Hindawi073626284,89,0,626,508,94
1,17,1108,Hindawi073626284,94,192,1297,469,39
1,73,465,Hindawi049164181,130,1467,1688,178,56
1,300,623,Hindawi095280646,69,0,195,155,59
1,17,605,Hindawi048171614,1,1034,1597,456,95
1,605,1558,Hindawi048171614,2,0,914,743,95
1,32,645,Hindawi042593947,389,203,811,482,95
1,67,465,Hindawi026319263,75,774,1466,177,25
1,1214,1487,Hindawi019051692,21,345,621,189,84
1,498,645,Hindawi019051692,21,223,367,118,97
1,300,465,Shia004552Vols,342,278,439,130,97
1,58,298,Hindawi084602738,74,0,254,182,84
1,32,537,Hindawi081859390,94,1207,1699,363,87
1,537,1558,Hindawi081859390,95,0,956,750,89
1,367,1161,Hindawi081859390,99,86,1045,291,26
1,32,170,Hindawi096081727,59,750,886,103,87
1,1273,1465,Hindawi096081727,64,1163,1353,154,97
1,142,310,Hindawi096081727,66,367,546,124,83
2,899,1491,Shia000806Vols,41,256,595,270,56
2,897,1069,Shamela0006947,9570,482,654,137,100
2,865,1049,Shamela0004473,7242,698,878,146,97
2,0,1227,Hindawi073626284,89,626,1636,726,69
2,1227,1491,Hindawi073626284,90,0,260,203,95
2,363,578,Hindawi025308516Vols,972,1360,1587,164,87
2,1270,1491,Hindawi049164181,131,418,634,170,96
2,0,771,Hindawi048171614,2,914,1622,575,91
2,771,1491,Hindawi048171614,3,0,551,435,75
2,157,827,Hindawi019051692,21,567,946,272,48
2,863,1069,Shia004552Vols,235,777,984,165,99
2,1141,1268,Shia004552Vols,384,1325,1461,99,93
2,1317,1491,Hindawi091929150,26,347,508,127,91
2,136,376,Hindawi091929150,26,89,322,193,97
2,0,753,Hindawi081859390,95,956,1620,525,86
2,753,1491,Hindawi081859390,96,0,726,544,91
2,1317,1491,Hindawi081859390,162,497,668,135,97
2,1071,1453,Hindawi092597516,12,530,750,175,57
3,1190,1528,Shia000806Vols,41,877,1208,268,97
3,0,548,Shia000806Vols,41,595,842,200,45
3,71,360,Hindawi013961474,37,914,1191,226,95
3,0,1351,Hindawi073626284,90,260,1550,1042,95
3,1351,1528,Hindawi073626284,91,0,175,141,96
3,551,988,Hindawi073626284,95,215,390,135,38
3,18,548,Hindawi073626284,96,40,269,185,43
3,1190,1528,Hindawi073626284,96,294,454,130,46
3,38,363,Hindawi017138379,283,1185,1449,180,65
3,0,400,Hindawi069795368Vols,394,544,952,298,86
3,76,360,JK009362,453,1061,1328,172,73
3,614,815,Hindawi036246035,194,1232,1432,160,97
3,1262,1528,Hindawi036246035,243,1236,1486,165,73
3,1190,1528,Hindawi049164181,38,412,735,261,94
3,0,1528,Hindawi049164181,131,634,1489,684,55
3,0,1113,Hindawi048171614,3,551,1541,802,88
3,1113,1528,Hindawi048171614,4,0,396,321,94
3,6,749,JK009270,94,208,869,335,54
3,684,1516,JK009270,94,813,1531,367,49
3,1190,1494,Hindawi047174958,13,1248,1521,217,88
3,242,360,Shia004552Vols,334,11,135,93,88
3,1249,1494,Shia004552Vols,544,1303,1559,172,81
3,363,548,Masaha000554Vols,98,283,462,142,95
3,383,988,Hindawi084602738,92,975,1376,216,41
3,617,749,Hindawi084602738,100,474,598,96,90
3,1227,1528,Hindawi020938505Vols,335,1426,1629,122,47
3,849,988,Sham19Y0000259,136,1291,1420,90,81
3,849,1528,Hindawi080681963,101,1027,1490,365,66
3,1135,1523,Shia004549Vols,4,997,1351,241,71
3,0,416,Hindawi081859390,96,726,1124,325,95
3,363,519,Hindawi081859390,153,16,161,117,92
3,0,1156,Hindawi081859390,162,668,1616,757,80
3,1156,1528,Hindawi081859390,163,0,351,272,90
3,31,676,Hindawi096081727,64,648,1476,301,39
3,1202,1528,Hindawi096081727,68,542,1473,162,20
3,1190,1528,Hindawi092597516,24,1130,1466,264,93
4,1270,1401,Hindawi019272704,98,1531,1662,105,97
4,617,1170,Hindawi019272704,99,166,669,404,89
4,0,372,Shia000806Vols,41,1208,1568,294,96
4,372,479,Shia000806Vols,42,0,104,83,97
4,1270,1401,Shia000806Vols,42,120,252,106,99
4,1322,1542,Hindawi030850472,88,1145,1369,121,56
4,167,1210,Tafsir04056,124,600,1586,509,58
4,205,664,Hindawi073626284,68,257,424,120,31
4,0,1531,Hindawi073626284,91,175,1592,1138,91
4,1258,1542,Hindawi073626284,96,598,821,174,73
4,0,226,Hindawi073626284,96,454,628,140,75
4,999,1459,Hindawi036246035,114,405,907,266,58
4,622,744,Hindawi049164181,38,856,981,94,93
4,205,664,Hindawi049164181,110,1327,1496,127,35
4,1275,1542,Hindawi049164181,132,310,565,204,93
4,0,1245,Hindawi048171614,4,396,1594,965,95
4,1245,1542,Hindawi048171614,5,0,280,227,92
4,0,1170,Hindawi047174958,14,35,1156,897,94
4,205,479,Shia004552Vols,398,755,1010,191,84
4,232,451,Shia004552Vols,546,36,224,143,83
4,1286,1542,Shia004552Vols,546,502,711,165,78
4,1270,1542,Masaha000554Vols,98,818,1086,215,96
4,205,559,Masaha000554Vols,98,494,834,266,94
