ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,633,783,Zaydiyya0000075BK1,7,264,425,119,90
3,180,564,Shamela0004473,12862,538,1056,224,48
4,1144,1486,Zaydiyya0000004,153,962,1339,255,84
6,749,1367,Zaydiyya0000361,124,1016,1540,362,71
7,689,1174,Zaydiyya0000361,125,29,491,328,78
8,1213,1422,QuranAnalysis001,249,905,1115,166,99
8,1260,1422,Shia001432Vols,5239,0,162,129,100
8,1213,1422,Shia001432Vols,27103,819,1028,166,100
8,1136,1422,Shamela0021821,1930,359,642,170,60
8,1194,1422,Rafed0003257Vols,5277,81,317,171,91
8,1190,1390,Shamela0021715,1921,55,298,154,80
8,1190,1390,PV2024060602,280,1050,1293,153,79
8,1213,1422,JK009268,4482,849,1058,166,100
8,1190,1422,Sham19Y0023618,1800,856,1073,120,55
8,1241,1422,JK009362,8866,0,181,143,98
8,1213,1422,JK001110,98,1008,1217,166,100
8,1194,1422,Rafed0001713Vols,2792,887,1116,171,94
8,1194,1422,Shamela0029743,1153,30,259,171,94
8,1136,1422,Shamela0023632,3609,341,599,182,80
8,1190,1390,Sham19Y0018106,933,347,598,153,77
8,1190,1390,JK000110,280,1050,1293,153,79
8,1190,1396,Sham19Y0009800,330,1368,1576,157,93
8,1190,1390,Sham19Y0018176,510,1181,1434,153,76
8,1213,1422,JK009396,1690,876,1085,166,100
8,1136,1422,Shamela0023591,6664,858,1128,182,76
8,1213,1396,Shamela0023591,6665,1371,1554,145,98
8,1107,1422,Sham19Y0023608,4098,392,671,188,70
8,1190,1390,Sham19Y0013605,1466,184,389,149,92
8,181,798,Zaydiyya0000361,125,504,1029,346,69
8,1213,1422,Shamela0008473,4920,0,210,166,99
8,1194,1422,JK000791,2402,1251,1479,171,94
8,1190,1422,Meshkat0014420,4701,573,816,169,88
8,1190,1390,Sham19Y0018103,1022,698,942,153,79
11,78,297,QuranAnalysis001,250,109,328,176,99
11,78,297,JK001420,775,483,702,176,99
11,78,269,Shia001432Vols,5239,380,571,154,100
11,71,726,Shia000812Vols,46,316,1131,385,51
11,130,297,Sham19Y0016953Vols,1438,24,191,134,98
11,78,297,JK000122,478,405,624,176,99
11,78,297,Sham19Y0147312,2009,713,932,176,99
11,78,297,Shamela0009182,715,527,746,176,99
11,78,297,Rafed0003257Vols,5286,325,542,174,98
11,103,297,Shamela0021715,1921,304,498,155,98
11,113,297,Shamela0037361,135,0,189,148,96
11,78,297,Shamela0007798,9179,1232,1451,176,99
11,78,297,Shamela0023628,3556,537,754,174,98
11,78,297,Shamela0000041,2667,1107,1326,176,99
11,78,297,JK009268,4483,13,232,176,99
11,78,297,Meshkat00057178,3698,722,941,176,99
11,78,297,Sham19Y0023618,1803,983,1200,174,98
11,78,297,Sham19Y0013550,581,883,1100,174,98
11,78,297,Sham19Y0013550,582,122,339,174,98
11,78,297,Rafed0001713Vols,2799,178,395,174,98
11,78,297,Shamela0029743,1155,678,897,176,99
11,78,334,Tafsir04039,3520,492,997,148,35
11,78,297,Shamela0023632,3615,576,793,174,98
11,78,297,Zaydiyya0000274,750,26,245,176,99
11,103,297,Sham19Y0018106,933,611,805,155,98
11,78,297,JK009270,5645,965,1184,176,99
11,78,297,JK009270,5648,191,410,176,99
11,78,297,Sham19Y0014404,1589,596,815,176,99
11,107,297,Sham19Y0018176,511,0,190,152,98
11,78,297,Meshkat00042488,1802,401,618,174,98
11,78,297,JK009396,1695,674,893,176,99
11,78,297,Shamela0009759,335,654,871,174,98
11,78,297,Shamela0023591,6665,72,289,174,98
11,78,297,Sham19Y0023608,4105,46,263,174,98
11,103,297,Sham19Y0013605,1466,395,589,155,98
11,130,297,Zaydiyya0000063,221,1399,1566,134,98
11,113,297,Shamela0000922,1279,0,184,148,98
11,78,297,Sham19Y0020891,6566,1198,1417,176,99
11,130,313,Shamela0001426,47,753,981,78,42
11,78,297,Rafed0003943Vols,1601,560,777,174,98
11,78,297,Shia002382Vols,2455,560,778,175,98
11,66,297,Zaydiyya0000361,122,282,517,180,91
11,78,297,JK000196,965,701,920,176,99
11,78,297,Shamela0008473,4929,1073,1292,176,99
11,78,297,Shamela0023578,3291,1261,1478,174,98
11,78,297,Zaydiyya0000027,46,526,745,176,99
11,103,297,Shamela0005756,4488,122,314,153,97
11,78,297,Shamela0022371,281,1092,1311,176,99
11,130,284,Shia000234Vols,2969,429,583,125,100
11,78,297,Meshkat0014420,4710,1264,1483,176,99
11,78,297,JK009266,9208,235,453,175,98
11,103,297,Sham19Y0018103,1022,948,1142,155,98
17,794,945,Shamela0021821,1057,756,907,119,100
17,794,949,JK000791,1372,121,276,122,100
17,794,945,Shamela0006947,6482,1096,1247,119,100
23,653,1606,Shia000812Vols,77,204,1102,705,89
24,0,351,Shia000812Vols,77,1102,1547,252,66
24,357,1252,Shia000812Vols,78,0,827,596,81
