ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
2,1,199,Hindawi072518646,82,1601,1772,137,85
20,807,1214,Hindawi072518646,85,1044,1452,322,96
21,1057,1226,Hindawi072518646,85,1540,1702,126,91
21,1226,1574,Hindawi072518646,86,1,260,199,68
22,1,224,Hindawi072518646,86,260,442,140,76
24,960,1396,Hindawi072518646,86,515,940,299,79
24,243,488,Hindawi072518646,86,378,566,123,62
52,1294,1478,Hindawi072518646,87,1,177,140,94
57,1193,1447,Hindawi072518646,87,530,806,198,88
64,682,1053,Hindawi072518646,87,1026,1394,268,87
65,149,399,Hindawi072518646,87,1394,1641,200,98
98,1,208,JK003502,1653,1277,1483,154,93
130,440,762,Shamela0012722,1058,1178,1601,242,69
130,633,782,JK007607,62,449,650,121,74
130,824,1036,JK007607,68,16,382,164,55
173,864,1068,Sham19Y0018318,22,712,914,155,95
173,817,1068,Shia001388,80,429,676,188,92
173,864,1068,LMN20200827,4,1068,1269,151,93
173,864,1068,Shamela0004445,5367,885,1087,155,95
173,817,1058,Kraken22021606121201,1322,1140,1476,172,63
173,864,1068,Shamela0001002,2275,555,758,152,92
173,864,1068,JK010665,30,1357,1508,117,71
173,864,1068,JK000003,259,1043,1276,157,83
173,864,1068,JK010749,48,496,649,121,73
173,864,1068,Shamela0029677,1182,1034,1235,152,93
173,864,1068,Sham19Y0023644,5764,545,747,155,95
173,864,1068,Sham19Y0023644,6194,1001,1202,155,95
173,864,1068,JK007637,82,407,993,154,32
173,864,1078,Shamela0003118,6119,80,290,154,90
173,864,1068,JK010724,151,1072,1225,122,74
173,817,993,JK009233,190,1369,1543,141,97
173,993,1176,JK009233,191,1,230,141,76
173,864,1068,Sham19Y0145334,979,317,517,153,94
173,864,1068,JK003609,634,855,1054,153,93
173,864,1068,JK006907,139,216,416,153,94
173,864,1068,Shamela0005742,49,1079,1232,122,74
173,864,1068,Shamela0010275,768,861,1061,152,93
173,864,1068,Shamela0012406,3400,361,588,155,84
173,817,1122,Shamela0012404,319,1127,1426,189,77
173,864,1068,Sham19Y0000760,460,697,899,154,94
173,864,1068,JK000916,21280,697,922,151,82
173,883,1068,JK000916,24129,1,184,135,91
173,864,1068,Shamela0011790,1875,815,1017,151,93
173,856,1068,Shamela0011746,150,500,716,150,86
173,856,1068,Shia003445,36,43,253,153,90
173,864,1068,Shamela0001038,358,809,962,122,74
173,864,1068,JK001305,312,861,1013,117,71
173,864,1068,Sham19Y0018147,1340,993,1146,119,72
173,864,1068,JK010731,111,1326,1479,117,71
173,864,1068,JK009304,100,1212,1365,122,74
173,864,1068,JK009304,149,227,429,155,95
173,864,1068,Shamela0000728,73,1294,1447,121,73
173,864,1068,JK009237,6077,832,1032,156,95
173,864,1068,Shamela0005446,530,358,560,160,97
173,817,1068,Shamela0005446,553,977,1226,190,93
173,817,1068,JK000927,3516,163,363,152,74
173,817,1176,JK000927,3517,817,1459,271,52
173,817,1136,Shamela0009229,241,1184,1547,248,83
173,864,1068,Shamela0001000,1548,746,947,151,93
173,864,1068,Shamela0001043,95,225,424,153,93
173,864,1068,JK010658,29,277,427,118,71
173,864,1068,JK009364,217,1127,1328,151,93
173,817,1122,JK000919BK3,24,59,361,183,74
173,864,1068,Shamela0001003,683,973,1175,148,91
195,1175,1478,JK007607,8,785,1088,244,98
203,586,831,JK007639,90,698,947,190,94
204,878,1078,JK003609,4741,1354,1554,158,96
204,885,1078,JK007639,161,256,453,155,95
204,890,1078,Shamela0000580,138,1183,1370,150,96
205,926,1068,MMS00008,1434,1365,1481,68,61
205,926,1150,Shamela0004445,6200,677,899,103,54
205,926,1493,Shamela0012722,386,892,1352,191,38
205,926,1150,PV20220525,825,497,722,107,56
205,919,1155,JK003609,6513,1284,1465,86,47
205,869,1572,JK007639,162,1,1032,531,64
205,919,1068,Shamela0011790,2623,450,573,71,62
205,919,1493,Sham19Y0020990,1920,198,665,192,37
205,926,1061,Shamela0001003,923,972,1136,64,50
221,450,871,Shia003636Vols,11652,1075,1493,320,94
221,462,871,JK003609,4753,1,404,311,94
221,402,871,JK007639,161,1017,1526,366,88
221,402,871,JK009365,172,99,515,288,69
221,402,783,Hindawi090507395,174,815,1154,213,61
221,402,778,Hindawi091818506,19,591,915,213,63
228,1213,1683,Hindawi072518646,88,1137,1611,376,93
235,668,1196,JK009296,1040,380,786,236,54
425,1330,1573,JK007639,126,209,503,184,77
426,578,956,JK007639,124,211,738,268,64
426,985,1225,JK007639,124,1248,1491,172,89
427,88,900,JK007639,133,257,1447,590,61
429,572,1256,JK007639,127,138,880,494,82
436,445,911,JK007583,137,200,795,328,70
436,145,400,JK007639,147,1,259,197,94
436,526,709,Sham19Y0026183,561,415,598,133,92
436,471,921,JK006908,128,532,1097,286,58
451,1,219,JK007639,129,1295,1565,170,78
451,919,1555,JK007639,150,400,1063,423,80
452,1,339,JK007639,150,1125,1473,246,90
452,330,1058,JK007639,151,67,934,542,77
453,316,1238,JK007639,148,15,1323,559,47
472,1011,1614,JK007143,827,317,1037,386,66
472,1019,1614,JK009233,109,293,1053,415,67
472,1019,1440,JK007555,3,856,1545,285,51
474,389,626,Shamela0011786,2,1162,1460,168,72
474,389,670,JK009325,1290,610,909,185,79
474,389,626,JK010637,302,1226,1513,137,53
474,389,626,Shamela0037060,13,1257,1555,169,72
474,389,670,JK009233,219,611,907,200,85
474,389,602,JK003609,4710,1344,1569,142,80
474,375,670,JK010738,51,206,520,165,67
474,384,670,Shamela0001304,185,965,1224,142,59
474,389,670,Shamela0000580,63,208,507,184,73
474,402,708,JK000916,13724,1,305,177,71
474,384,618,JK000063,194,1296,1543,141,74
474,389,670,Hindawi092480708,117,780,1077,184,74
474,389,621,JK000927,2907,1267,1517,147,76
475,538,743,JK009233,219,373,587,154,89
639,644,1334,Shamela0009229,454,836,1550,511,88
645,242,646,ShamAY0037942,76,1034,1435,281,86
655,212,507,Sham19Y0021505,395,261,561,205,86
655,212,504,Shamela0009229,456,283,583,202,85
685,866,1278,JK009233,342,1048,1470,280,83
685,866,1444,Shamela0010798,3158,768,1440,397,74
685,866,1456,ShamAY0037942,79,277,960,425,78
685,866,1456,Shamela0035888,94,662,1304,347,61
686,925,1474,ShamAY0037942,42,203,722,363,82
687,1,318,ShamAY0037942,42,722,1052,224,86
786,920,1344,JK007639,145,328,1483,315,33
787,1,291,JK007639,146,164,618,213,57
845,316,909,JK007639,108,109,876,420,68
