ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,20,414,ShamAY0034178,20,1219,1572,260,81
1,414,1593,ShamAY0034178,21,1,1149,925,96
1,27,1593,Shamela0009707,1,1,1451,1146,90
2,1,449,ShamAY0034178,21,1149,1602,366,98
2,449,1652,ShamAY0034178,22,1,1174,953,97
2,1,140,Shamela0009707,1,1451,1590,115,100
2,140,1652,Shamela0009707,2,1,1483,1203,96
3,1,477,ShamAY0034178,22,1174,1627,367,95
3,477,1548,ShamAY0034178,23,1,1068,854,98
3,1,170,Shamela0009707,2,1483,1652,138,100
3,170,1548,Shamela0009707,3,1,1491,975,73
4,1,425,ShamAY0034178,23,1068,1494,333,99
4,425,1458,ShamAY0034178,24,1,955,759,91
4,23,1458,Shamela0009707,4,1,1330,1049,91
5,74,693,ShamAY0034178,24,973,1565,472,91
5,609,1712,ShamAY0034178,25,111,1111,819,90
5,74,211,Shamela0009707,4,1348,1485,111,98
5,211,1705,Shamela0009707,5,1,1560,1128,81
6,1,135,Shamela0001038,665,1049,1182,107,97
6,1,532,ShamAY0034178,25,1111,1643,432,99
6,532,1482,ShamAY0034178,26,1,953,745,99
6,112,1482,Shamela0009707,6,1,1402,1081,96
7,1,404,ShamAY0034178,26,953,1356,306,99
7,404,1357,ShamAY0034178,27,1,933,716,94
7,61,1357,Shamela0009707,7,1,1274,975,95
8,1,492,ShamAY0034178,27,933,1423,391,99
8,492,1472,ShamAY0034178,28,1,978,775,98
8,86,1472,Shamela0009707,8,1,1380,1098,99
9,1,534,ShamAY0034178,28,980,1515,434,99
9,534,1500,ShamAY0034178,29,1,980,767,97
9,1,109,Shamela0009707,8,1382,1490,88,100
9,111,1500,Shamela0009707,9,1,1405,1109,97
10,7,518,ShamAY0034178,29,973,1476,351,78
10,518,1469,ShamAY0034178,30,1,931,736,96
10,7,149,Shamela0009707,9,1398,1534,109,95
10,149,1469,Shamela0009707,10,1,1290,970,88
11,1,560,ShamAY0034178,30,931,1488,444,99
11,560,1542,ShamAY0034178,31,1,982,779,96
11,1,185,Shamela0009707,10,1290,1472,148,98
11,185,1542,Shamela0009707,11,1,1344,1064,96
12,1,474,ShamAY0034178,31,982,1504,357,85
12,474,1407,ShamAY0034178,32,1,941,732,99
12,423,782,ShamAY0034178,39,19,511,114,25
12,372,995,ShamAY0034178,65,310,506,91,19
12,1,162,Shamela0009707,11,1344,1505,124,100
12,162,1407,Shamela0009707,12,1,1300,964,93
12,372,995,Shamela0009707,45,590,786,91,19
13,1,500,ShamAY0034178,32,941,1440,400,99
13,500,1480,ShamAY0034178,33,1,966,764,98
13,1105,1374,ShamAY0034178,40,142,447,119,39
13,1,118,Shamela0009707,12,1300,1417,91,99
13,118,1480,Shamela0009707,13,1,1306,1034,95
13,1105,1374,Shamela0009707,20,471,776,119,39
14,1,500,ShamAY0034178,33,966,1452,382,96
14,500,1428,ShamAY0034178,34,1,932,731,99
14,1,163,Shamela0009707,13,1306,1454,108,90
14,167,1428,Shamela0009707,14,6,1270,999,99
15,1,538,ShamAY0034178,34,934,1471,432,100
15,538,1530,ShamAY0034178,35,1,991,793,99
15,1,206,Shamela0009707,14,1272,1477,163,100
15,206,1530,Shamela0009707,15,1,1323,1061,99
16,1,527,ShamAY0034178,35,991,1517,420,100
16,527,1537,ShamAY0034178,36,1,965,778,95
16,1,226,Shamela0009707,15,1323,1548,182,100
16,226,1537,Shamela0009707,16,1,1259,1011,95
17,1,608,ShamAY0034178,36,965,1572,492,99
17,608,1598,ShamAY0034178,37,1,982,796,98
17,1,287,Shamela0009707,16,1259,1545,232,99
17,287,1598,Shamela0009707,17,1,1299,1046,98
18,1,657,ShamAY0034178,37,982,1641,539,98
18,657,1649,ShamAY0034178,38,1,993,810,100
18,1,302,Shamela0009707,17,1299,1605,245,98
18,297,1649,Shamela0009707,18,23,1372,1105,99
19,1,556,ShamAY0034178,38,993,1536,425,97
19,573,1357,ShamAY0034178,39,5,789,608,100
19,1,316,Shamela0009707,18,1372,1675,249,96
19,316,1357,Shamela0009707,19,1,1032,785,98
20,723,1029,ShamAY0034178,33,585,860,116,38
20,1,595,ShamAY0034178,39,789,1383,472,100
20,595,1430,ShamAY0034178,40,1,829,631,94
20,723,1029,Shamela0009707,13,928,1203,116,38
20,1,266,Shamela0009707,19,1032,1297,207,100
20,266,1413,Shamela0009707,20,1,1188,881,92
21,1,559,ShamAY0034178,40,829,1386,433,99
21,559,1454,ShamAY0034178,41,1,896,719,100
21,1,253,Shamela0009707,20,1157,1408,190,99
21,253,1454,Shamela0009707,21,1,1202,962,100
22,1,587,ShamAY0034178,41,896,1475,453,98
22,587,1440,ShamAY0034178,42,1,846,670,98
22,1,299,Shamela0009707,21,1202,1500,237,100
22,299,1440,Shamela0009707,22,1,1127,886,98
23,1,671,ShamAY0034178,42,846,1517,542,99
23,671,1645,ShamAY0034178,43,1,977,799,99
23,1,344,Shamela0009707,22,1127,1470,278,100
23,344,1645,Shamela0009707,23,1,1304,1064,99
24,16,511,GRAR000014,11,311,691,159,38
24,1,650,ShamAY0034178,43,977,1626,521,99
24,650,1477,ShamAY0034178,44,1,820,643,97
24,1238,1466,ShamAY0034178,46,52,235,105,58
24,1,321,Shamela0009707,23,1304,1625,255,99
24,321,1477,Shamela0009707,24,1,1148,907,98
24,1238,1466,Shamela0009707,26,313,496,105,58
25,1,558,ShamAY0034178,44,820,1362,412,96
25,558,1452,ShamAY0034178,45,1,1045,724,85
25,285,699,ShamAY0034178,47,215,519,155,46
25,1,291,Shamela0009707,24,1148,1423,206,93
25,291,1452,Shamela0009707,25,1,1312,928,88
25,285,699,Shamela0009707,27,466,771,154,45
26,557,1001,ShamAY0034178,44,581,903,159,40
26,1,506,ShamAY0034178,45,1045,1529,369,92
26,506,1382,ShamAY0034178,46,1,863,672,98
26,557,1001,Shamela0009707,24,909,1231,158,40
26,1,231,Shamela0009707,25,1312,1535,171,90
26,231,1382,Shamela0009707,26,1,1120,868,97
27,1,475,ShamAY0034178,46,863,1336,359,98
27,475,1405,ShamAY0034178,47,5,919,727,98
27,1,222,Shamela0009707,26,1120,1343,171,98
27,222,1405,Shamela0009707,27,1,1171,912,97
28,1,524,ShamAY0034178,47,919,1442,411,100
28,524,1485,ShamAY0034178,48,1,962,772,99
28,1,218,Shamela0009707,27,1171,1388,166,100
28,218,1485,Shamela0009707,28,1,1261,1009,99
29,184,835,ShamAY0034178,43,419,1241,233,26
29,1,629,ShamAY0034178,48,962,1572,494,95
29,629,1602,ShamAY0034178,49,1,957,734,89
29,184,835,Shamela0009707,23,746,1568,248,28
29,1,290,Shamela0009707,28,1261,1550,237,100
29,290,1602,Shamela0009707,29,1,1280,994,90
30,3,598,ShamAY0034178,49,959,1511,430,92
30,598,1344,ShamAY0034178,50,1,746,571,99
30,3,339,Shamela0009707,29,1282,1575,232,86
30,339,1344,Shamela0009707,30,1,1004,769,99
31,1,722,ShamAY0034178,50,746,1464,588,99
31,722,1626,ShamAY0034178,51,1,909,737,99
31,1,393,Shamela0009707,30,1004,1392,318,98
31,393,1626,Shamela0009707,31,1,1237,1006,99
32,372,584,GRAR000014,6,390,510,50,34
32,1,617,ShamAY0034178,51,909,1528,479,98
32,617,1553,ShamAY0034178,52,1,933,743,94
32,409,705,ShamAY0034178,169,34,299,108,43
32,1,398,Shamela0009707,31,1237,1633,316,97
32,398,1553,Shamela0009707,32,1,1152,902,95
32,381,698,Shamela0009707,148,1047,1424,114,36
33,1,703,ShamAY0034178,52,933,1645,568,98
33,703,1586,ShamAY0034178,53,1,825,658,91
33,1,406,Shamela0009707,32,1152,1557,328,100
33,406,1586,Shamela0009707,33,1,1131,898,92
34,1,822,ShamAY0034178,53,825,1630,657,96
34,822,1596,ShamAY0034178,54,1,682,546,87
34,1,466,Shamela0009707,33,1131,1596,374,97
34,466,1596,Shamela0009707,34,1,1022,829,90
35,1,732,ShamAY0034178,54,684,1418,566,99
35,732,1295,ShamAY0034178,55,1,564,441,99
35,1,495,Shamela0009707,34,1024,1519,384,98
35,495,1295,Shamela0009707,35,1,798,621,99
36,1,1048,ShamAY0034178,55,586,1548,786,91
36,1048,1597,ShamAY0034178,56,1,554,438,98
36,1,772,Shamela0009707,35,820,1514,570,89
36,772,1597,Shamela0009707,36,1,825,654,98
37,1,986,ShamAY0034178,56,554,1538,793,99
37,986,1576,ShamAY0034178,57,1,586,477,99
37,1,708,Shamela0009707,36,825,1532,570,99
37,708,1576,Shamela0009707,37,1,863,699,99
38,1,1015,ShamAY0034178,57,586,1530,747,91
38,1015,1473,ShamAY0034178,58,1,459,362,100
38,1231,1473,ShamAY0034178,68,992,1303,126,48
38,1,730,Shamela0009707,37,863,1527,522,89
38,730,1473,Shamela0009707,38,1,740,582,98
38,1231,1446,Shamela0009707,48,1259,1544,110,46
39,1,1075,ShamAY0034178,58,459,1405,742,88
39,1075,1425,ShamAY0034178,59,1,352,279,99
39,1,696,Shamela0009707,38,740,1429,540,99
39,696,1425,Shamela0009707,39,1,603,477,82
40,1,1267,ShamAY0034178,59,352,1551,970,94
40,1267,1571,ShamAY0034178,60,1,239,190,78
40,1,995,Shamela0009707,39,603,1523,744,92
40,995,1571,Shamela0009707,40,1,511,410,88
41,1083,1491,ShamAY0034178,4,72,413,141,30
41,1,1315,ShamAY0034178,60,239,1466,967,92
41,1,961,Shamela0009707,40,511,1454,740,97
41,961,1479,Shamela0009707,41,1,453,344,77
