ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
49,10,299,JK010344,823,443,717,165,66
49,10,299,Shamela0001349,31,1140,1424,160,64
49,10,299,JK010768,100,1031,1299,164,67
49,10,276,Sham19Y0020762,475,844,1087,139,62
49,10,299,Sham19Y0000760,1033,13,287,164,69
49,10,304,Shamela0001000,818,910,1197,169,66
49,10,219,Shamela0023790,28,1271,1491,132,71
49,10,299,Sham19Y0021505,249,22,288,154,62
49,10,299,Shamela0023789,49,924,1207,169,67
49,10,299,Shia002185Vols,1469,68,367,159,61
49,10,299,JK001310,70,262,533,165,68
78,1275,1436,Sham19Y0026523,1442,1052,1222,96,56
78,1275,1465,Zaydiyya0000142,727,67,275,116,58
78,1275,1436,Hindawi050926304,36,598,768,96,56
78,1275,1465,Shia003636Vols,11447,3,210,116,58
78,1275,1465,Shamela0000736,4930,1218,1425,116,58
78,1280,1465,JK009325,145,726,934,114,56
78,1280,1429,Zaydiyya0000035,199,1455,1573,79,65
78,1275,1436,Hindawi094852947,4,427,597,95,56
78,1268,1465,Shamela0007853,645,694,903,113,56
78,1280,1465,Shamela0010283,1211,409,617,114,56
78,1268,1436,Kraken220603212436,288,1249,1420,94,55
78,1275,1436,ShamAY0035859,95,559,728,95,56
79,860,1109,JK010344,258,322,591,160,70
79,860,1097,Shamela0023849,180,839,1080,148,71
87,818,964,JK000786,4254,327,475,92,80
100,409,664,Kraken220603212436,227,958,1380,174,50
102,1102,1427,Shamela0023775,105,927,1303,180,52
102,1065,1374,Hindawi031861395,131,907,1204,154,53
114,906,1215,Shamela0003118,3983,533,938,174,52
114,906,1215,JK001189,117,149,535,182,56
114,906,1215,Shamela0006947,6130,872,1269,172,53
114,906,1091,JK000533,1669,602,776,106,70
114,967,1091,Shamela0001438,1802,1421,1545,82,82
114,967,1113,Shamela0001438,1803,171,321,99,81
114,901,1154,Sham19Y0020762,615,680,906,138,66
114,906,1113,ShamAY0034002,118,743,957,133,76
114,967,1113,JK008001,861,1250,1406,97,77
114,916,1120,Sham19Y0038171,1312,1019,1225,125,75
114,919,1113,Sham19Y0122096,1458,1034,1237,108,68
114,947,1113,Sham19Y0127677,973,565,733,102,74
114,947,1113,JK009390,1009,1022,1195,105,75
114,967,1113,Shamela0021659,573,30,180,99,81
114,906,1215,ShamAY0032946,11,1050,1448,174,53
114,967,1113,JK009274,407,1151,1301,99,81
114,967,1113,JK000216,259,332,482,99,81
117,979,1147,Shamela0006687,92,1086,1264,104,70
142,398,769,Shamela0023775,220,782,1239,90,19
142,398,769,Hindawi035168479,38,413,870,88,18
142,398,769,ShamAY0035859,267,294,748,88,18
145,996,1129,JK009336,1009,1,364,90,31
145,973,1129,Zaydiyya0000035,23,110,360,109,56
145,967,1193,ShamAY0033948,158,542,1143,142,30
146,785,986,Sham19Y0036110,67,341,592,154,76
146,174,443,Shia002334,255,20,332,175,70
146,134,443,Masaha002880Vols,246,284,695,181,55
146,134,443,Shamela0006944,184,27,260,158,63
146,257,478,Zaydiyya0000259,75,1179,1396,139,77
146,247,453,Sham19Y0020762,1719,459,675,143,81
146,244,443,Shia003697,254,59,273,155,89
146,304,443,Masaha003104,124,748,887,109,96
146,821,986,JK000583,463,394,877,131,33
146,821,986,Sham19Y0127677,1483,408,800,127,40
146,793,986,JK000637,876,152,789,149,29
146,244,423,Masaha002064Vols,113,1366,1543,136,94
146,240,443,JK009391,111,411,607,145,86
146,821,986,JK001160,264,435,903,128,33
146,107,443,Shia003727Vols,98,262,643,194,62
151,1295,1508,JK009270,3718,1116,1277,91,49
151,141,703,Shamela0007798,7329,1148,1547,220,49
151,141,732,Shamela0008473,3676,741,1194,246,50
151,1295,1508,Sham19Y0145435,1346,1163,1324,92,50
151,240,732,Shamela0023578,2410,13,395,206,49
151,1295,1508,Shamela0023578,2410,611,773,90,49
151,1295,1508,ShamAY0037152,459,1216,1403,93,49
151,84,682,Shamela0010283,2959,246,686,224,47
162,901,1112,Rafed0002654Vols,4321,1011,1220,158,92
164,320,618,JK008001,6267,640,1123,167,43
200,1075,1278,Shamela0010488,407,529,758,99,49
200,1085,1244,Sham19Y0014075,1107,451,627,118,84
202,391,493,Rafed0002267,62,666,768,76,97
202,391,493,JK010621,142,408,507,70,91
202,391,488,Shia001432Vols,16865,696,793,73,97
202,391,488,Shamela0006944,136,186,283,73,97
202,395,493,JK000533,1277,1378,1476,74,96
202,391,488,Shamela0001390,116,1337,1434,75,100
202,391,488,Shamela0009250,328,1321,1418,72,96
202,391,493,JK009325,697,1402,1503,74,94
202,391,488,Shamela0011767,262,1041,1138,74,98
202,391,488,Shamela0010913,125,283,380,72,96
202,391,488,JK007143,187,1406,1503,73,97
202,391,488,JK009209,28,773,868,69,93
202,391,488,Sham19Y0017724,307,131,594,74,20
202,391,493,Shamela0023775,861,1277,1379,78,99
202,391,488,Sham19Y0036072,237,457,554,74,98
202,391,488,Sham19Y0148539,3,1141,1238,73,97
206,42,187,Hindawi084858130,45,77,282,99,61
