ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,1,1599,ShamAY0034394BK1,1,1,1599,1298,100
1,1,1599,ShamAY0034394BK3,1,1,1599,1298,100
1,119,517,ShamAY0034390,1,65,413,252,76
2,1,1605,ShamAY0034394BK1,2,1,1605,1304,100
2,1,1605,ShamAY0034394BK3,2,1,1605,1304,100
3,1359,1584,JK006950,277,40,249,168,92
3,1,1584,ShamAY0034394BK1,3,1,1584,1283,100
3,1,1584,ShamAY0034394BK3,3,1,1584,1283,100
3,1359,1584,Shamela0007289,6049,151,360,168,92
4,12,689,JK006950,277,256,892,508,91
4,1,1627,ShamAY0034394BK1,4,1,1627,1326,100
4,1,1627,ShamAY0034394BK3,4,1,1627,1326,100
4,12,689,Shamela0007289,6049,367,1003,508,91
5,1,1695,ShamAY0034394BK1,5,1,1695,1394,100
5,1,1695,ShamAY0034394BK3,5,1,1695,1394,100
6,1,1630,ShamAY0034394BK1,6,1,1630,1329,100
6,1,1630,ShamAY0034394BK3,6,1,1630,1329,100
7,1,1648,ShamAY0034394BK1,7,1,1648,1347,100
7,885,1057,Shamela0000927,367,738,910,139,97
7,1,1648,ShamAY0034394BK3,7,1,1648,1347,100
7,716,857,JK000362,125,461,602,117,100
8,660,1035,Shamela0009107,422,1178,1521,243,80
8,1035,1512,Shamela0009107,423,1,465,208,43
8,958,1512,Shamela0009107,424,600,1089,319,66
8,1035,1512,Shamela0004473,580,704,1184,352,89
8,1315,1512,Shamela0004473,6257,163,484,133,51
8,780,1512,Shamela0036446,885,661,1346,525,89
8,968,1516,Shamela0011162,9,364,802,333,76
8,953,1512,Zaydiyya0000067,196,215,763,419,93
8,718,1516,Sham19Y0014255,2,560,1382,562,81
8,763,1133,Sham19Y0122257,1255,555,1163,155,27
8,1161,1311,Sham19Y0122257,1257,1459,1603,115,94
8,1311,1512,Sham19Y0122257,1259,116,317,155,99
8,977,1512,Shamela0009856,29,1,479,302,63
8,1,1516,ShamAY0034394BK1,8,1,1516,1215,100
8,777,1258,Noorlib0000587,173,1022,1446,278,68
8,1261,1512,Noorlib0000587,174,5,234,162,78
8,953,1512,Shia002702Vols,11566,183,724,382,81
8,1141,1512,Shamela0010895,3,1,372,288,97
8,673,1125,JK011564,14,695,1132,284,73
8,666,1512,Shamela0012981,281,409,1142,455,67
8,1180,1512,ShamAY0034397,77,27,320,165,54
8,679,1085,Shamela0007891,676,1031,1460,311,90
8,1085,1512,Shamela0007891,677,1,426,327,96
8,953,1512,Shamela0011353,100,629,1096,363,82
8,780,1167,Shamela0021766,5016,1156,1513,253,81
8,1170,1512,Shamela0021766,5017,1,343,262,96
8,695,1512,JK000786,3029,841,1328,300,42
8,695,1215,Shamela0012872,130,1093,1483,270,65
8,1215,1512,Shamela0012872,131,1,289,218,93
8,780,1512,Zaydiyya0000015,22,322,1007,496,83
8,1050,1516,Shamela0011216,16,5,497,330,84
8,958,1512,Tafsir04040,132,603,995,283,62
8,953,1512,Sham19Y0017791,695,299,857,440,99
8,1328,1512,Sham19Y0017791,697,452,799,139,51
8,1353,1516,Shamela0003118,2070,100,221,89,71
8,972,1512,JK009390,653,216,728,352,77
8,972,1512,JK009390,875,507,1016,353,77
8,972,1512,JK009390,984,424,960,408,96
8,777,1380,JK009390,4783,958,1535,445,90
8,1380,1512,JK009390,4784,1,139,101,94
8,752,1105,Shamela0096228,616,416,604,140,50
8,992,1294,Sham19Y0145212,1559,728,1047,236,93
8,1269,1512,Sham19Y0145212,1560,168,457,187,82
8,745,1512,Shia001432Vols,30285,637,1443,415,55
8,777,1512,Shamela0023578,683,484,1185,500,84
8,940,1512,Sham19Y0017063,482,186,758,440,97
8,968,1512,Shamela0007663,105,457,1003,415,94
8,673,1343,Shamela0003722,8347,965,1481,362,65
8,1,1516,ShamAY0034394BK3,8,1,1516,1215,100
8,666,1328,Zaydiyya0000342,152,830,1485,450,82
8,1328,1512,Zaydiyya0000342,153,1,146,107,73
8,1035,1512,Sham19Y0020891,5430,1,467,362,95
8,1055,1512,Shamela0023635,352,1030,1376,256,68
8,1017,1512,Zaydiyya0000373Vols,2,323,770,290,66
8,953,1512,ShamAY0034055,11217,133,670,373,79
8,1001,1516,ShamIbadiyya0000431,37,741,1143,273,63
8,1175,1516,Shamela0007289,765,1,363,231,78
8,1151,1512,Shamela0007289,4147,1,379,204,58
