ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,763,1623,Shamela0095735,518,105,899,377,43
1,84,1234,Shamela0095735,618,463,1613,934,99
1,1234,1623,Shamela0095735,619,1,391,314,98
1,1294,1406,Shamela0095735,627,915,1027,87,97
2,190,511,Sham19Y0014119,636,159,480,237,87
2,248,511,Shamela0003722,6642,1,248,188,88
2,175,506,Sham19Y0148271,890,742,1042,208,76
2,178,500,JK009336,2550,1232,1535,218,80
2,218,417,JK007044,6837,1,543,137,31
2,175,587,Rafed0003489,193,714,1102,242,72
2,190,511,Sham19Y0016976,1925,1308,1627,238,88
2,260,506,Sham19Y0016976,1926,7,552,151,32
2,190,339,JK007045,887,1426,1557,100,83
2,339,533,JK007045,888,1,180,136,84
2,233,506,JK009274,547,744,953,157,68
2,175,366,JK000533,1369,1090,1358,114,52
2,233,506,Sham19Y0127677,1463,258,518,197,87
2,196,546,Sham19Y0017063,1627,1026,1367,246,84
2,214,552,JK000094,1475,563,790,148,54
2,190,552,Shamela0004445,2901,21,360,236,80
2,178,587,JK000080,1048,1042,1430,299,91
2,178,506,Sham19Y0020944,533,189,497,236,88
2,190,506,Sham19Y0013614,852,699,1005,231,88
2,190,470,Sham19Y0122257,3535,731,1017,220,94
2,175,461,Sham19Y0020591,899,1293,1592,213,89
2,175,506,JK009141,1484,659,958,214,79
2,175,506,Shamela0026527,2,229,477,130,44
2,182,511,Kraken230106005528,910,656,953,207,75
2,175,506,JK000916,59,216,562,230,79
2,282,506,Shamela0036446,1274,1,199,158,87
2,175,506,Sham19Y0131521,3355,869,1194,236,86
2,150,506,Masaha004227,3,761,1061,166,53
2,169,425,Sham19Y0127654,112,725,1241,148,34
2,190,533,Shamela0021766,2832,151,465,239,86
2,233,533,Shamela0001438,2318,748,1023,209,84
2,1,1174,Shamela0095735,619,391,1564,939,98
2,1174,1532,Shamela0095735,620,1,359,286,100
2,175,506,Shamela0010480,1354,492,807,221,81
2,218,506,JK009390,1367,834,1062,163,67
2,214,506,Sham19Y0014601,3773,1,283,215,89
2,175,506,ShamAY0034585,425,168,869,241,41
2,175,506,Shamela0010798,175,119,449,240,87
2,187,506,JK000142,549,299,606,236,91
2,182,533,JK009154,19,848,1150,224,78
2,175,366,Shamela0025794,3105,1204,1407,138,85
2,233,506,Shamela0021659,669,1156,1365,158,69
2,190,349,Sham19Y0145212,3846,1119,1283,121,92
2,349,533,Sham19Y0145212,3847,522,691,128,83
2,178,824,Sham19Y0014592,972,333,601,164,31
2,190,506,Sham19Y0017791,2173,661,969,237,91
2,233,546,JK008001,4492,18,271,175,64
2,178,578,Shamela0012027,490,613,992,299,92
2,175,506,Sham19Y0023644,2703,724,997,192,71
2,175,533,Shamela0021809,1542,702,1039,240,82
3,50,333,JK009229,493,341,675,208,78
3,150,342,Shamela0012847,18,1,194,144,91
3,50,333,Sham19Y0148271,379,1026,1334,215,87
3,6,342,Shamela0021765,1152,145,629,250,65
3,6,342,Shamela0021765,1439,597,1075,243,64
3,6,333,Shamela0021765,2064,134,575,219,59
3,54,346,Shamela0008473,4809,452,765,221,88
3,6,392,JK009313,4287,532,953,250,70
3,768,979,Sham19Y0127677,4944,1262,1472,158,94
3,50,333,JK000637,1690,557,877,211,83
3,464,570,JK001226,39,48,155,83,98
3,1331,1472,Shamela0001440Vols,693,1260,1401,113,100
3,50,327,JK000707,338,1127,1412,184,75
3,738,969,Shia002069Vols,171,338,572,181,96
3,50,260,Sham19Y0001729,2253,1233,1435,148,86
3,50,327,Sham19Y0001729,2254,455,741,186,76
3,738,1469,JK000916,80,719,1346,279,35
3,988,1277,JK000916,99,797,1096,216,90
3,50,333,JK000916,122,184,507,222,86
3,464,570,JK000916,150,989,1102,83,92
3,764,1469,Shamela0003118,19,113,798,226,25
3,1056,1277,Shamela0003118,22,1,222,167,94
3,50,333,Shamela0003118,26,759,1058,221,93
3,443,570,Shamela0003118,33,619,756,86,80
3,768,895,Shamela0001438,6902,1340,1466,98,96
3,1,1122,Shamela0095735,620,359,1480,889,99
3,1122,1472,Shamela0095735,621,1,350,277,99
3,1,218,Zaydiyya0000142,2834,1181,1417,160,84
3,218,333,Zaydiyya0000142,2835,1,142,88,80
3,768,979,JK009390,6894,1028,1216,126,70
3,50,333,JK000883,525,495,792,216,91
3,54,303,Shamela0025794,4049,1165,1424,192,93
3,50,327,Shamela0001524,3141,642,939,185,73
3,768,1137,JK008001,5258,800,1051,181,60
3,988,1175,ShamAY0033632,231,1245,1447,142,87
3,21,333,Sham19Y0023644,1961,151,506,206,68
3,50,360,Shamela0021809,3126,141,469,229,88
4,737,1060,ShamAY0038134,76,903,1135,139,48
4,77,360,Shamela0001440Vols,694,1,295,213,91
4,682,833,Sham19Y0020879,483,1306,1447,110,92
4,833,1164,Sham19Y0020879,484,1,297,232,87
4,1,347,Shamela0003118,19,444,798,270,96
4,1,1099,Shamela0095735,621,350,1439,855,98
4,1099,1420,Shamela0095735,622,1,320,250,98
4,737,1060,Sham19Y0020878,804,614,846,140,49
5,1214,1387,JK000766,57,857,1106,122,62
5,1,386,Sham19Y0020879,484,321,580,201,65
5,1,1195,Shamela0095735,622,320,1522,953,98
5,1195,1546,Shamela0095735,623,1,352,279,99
6,340,528,Shamela0011363,87,176,372,135,83
6,948,1126,Sham19Y0148271,719,230,423,136,88
6,948,1126,Shamela0008473,4371,159,349,139,91
6,398,528,Sham19Y0127677,826,1115,1242,97,91
6,981,1126,Sham19Y0127677,4654,1,153,116,94
6,344,768,JK000080,1050,34,414,202,53
6,337,528,Shamela0012884,2061,1322,1506,126,82
6,337,566,JK000467,2613,665,906,154,77
6,948,1126,JK000916,96,1044,1240,135,86
6,337,528,JK000916,4979,357,540,126,83
6,337,528,JK000916,21965,1029,1218,131,82
6,330,528,Shamela0003118,19,1082,1290,106,52
6,340,528,Shamela0003118,6286,909,1096,130,83
6,398,566,Shamela0001438,1696,115,343,124,66
6,948,1126,Shamela0001438,6633,1117,1311,139,89
6,1,1202,Shamela0095735,623,352,1545,954,98
6,1202,1535,Shamela0095735,624,1,335,263,99
6,926,1142,Shamela0095735,637,361,604,158,80
6,366,528,JK009390,886,1258,1420,109,79
6,948,1126,JK009390,6577,1037,1231,139,89
6,948,1126,JK000097,326,408,598,136,90
6,948,1126,Shamela0025794,3096,722,919,139,88
6,948,1126,JK008001,1403,757,951,139,89
6,402,528,Zaydiyya0000103,116,555,670,90,88
6,948,1126,Shamela0021809,1080,70,260,139,91
7,167,273,Shamela0036357,218,1380,1481,65,77
7,327,569,JK000786,3372,785,1006,160,82
7,150,322,JK000629,194,281,458,119,82
7,167,360,Shamela0012579,140,706,904,106,55
7,322,627,Sham19Y0127677,5042,1065,1337,182,75
7,754,1006,JK000637,2536,271,503,163,79
7,167,360,Sham19Y0018315,157,1328,1518,103,59
7,713,1046,JK000474,2054,567,1151,213,44
7,336,569,Shamela0012884,2060,379,596,161,85
7,327,609,JK000916,264,803,1070,180,76
7,349,627,JK000916,265,1,357,199,68
7,336,569,Shamela0003118,60,207,440,180,98
7,336,627,Shamela0001438,7098,114,414,184,76
7,1,1135,Shamela0095735,624,335,1471,888,98
7,1135,1462,Shamela0095735,625,1,327,251,96
7,322,627,JK009390,7019,591,877,183,75
7,327,627,Shamela0010798,195,1173,1436,178,73
7,327,1006,Shamela0010798,294,242,1015,304,38
7,575,1006,JK000746,233,270,528,200,57
8,651,821,JK000025,49,1,168,130,93
8,1010,1162,JK001203,9,1228,1373,100,82
8,1010,1162,JK001303,14,564,729,110,86
8,1010,1162,Shamela0012884,2108,351,514,110,86
8,328,674,JK000467,1399,1002,1344,137,35
8,1010,1162,Shia001626Vols,416,1094,1240,99,80
8,1010,1162,Shamela0035100,445,125,277,109,89
8,456,690,JK000916,154,1123,1455,174,65
8,690,1162,JK000916,155,1,894,351,47
8,608,809,Shamela0003118,34,1298,1496,159,98
8,809,1010,Shamela0003118,35,1,183,145,86
8,1,1237,Shamela0095735,625,327,1545,969,96
8,1237,1524,Shamela0095735,626,1,285,224,98
8,1015,1162,JK009241,755,660,819,108,87
8,992,1162,ShamAY0037387,5,319,475,105,77
9,664,796,JK000786,4153,450,597,94,75
9,476,796,Sham19Y0013252,10237,939,1336,118,28
9,1020,1232,Shamela0008473,3164,127,488,120,35
9,632,796,Shamela0009082,1320,907,1085,115,77
9,801,963,Shamela0009082,1424,634,795,126,96
9,1269,1470,Sham19Y0127677,4740,373,561,112,65
9,801,963,JK001226,41,993,1153,126,96
9,1034,1232,Shamela0012884,3432,686,1254,106,22
9,1269,1396,JK000916,93,96,225,97,96
9,801,1236,JK000916,151,311,1045,266,40
9,268,427,JK000916,152,833,996,117,92
9,108,263,JK000482,378,205,380,106,77
9,108,796,Shamela0003118,17,818,1370,209,28
9,1277,1396,Shamela0003118,20,1127,1247,93,99
9,786,1223,Shamela0003118,33,609,1020,178,42
9,1269,1470,Shamela0001438,6755,828,1036,108,57
9,1,1182,Shamela0095735,626,285,1482,936,97
9,1182,1470,Shamela0095735,627,1,290,226,99
9,1269,1470,JK009390,6817,567,760,112,68
9,268,420,Shamela0010798,179,417,570,113,94
