ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
23,968,1177,Shamela9007669,457,954,1178,130,61
23,755,1128,Shamela0012286,2678,181,503,141,37
62,983,1237,Shamela0012286,3014,457,703,87,30
62,1012,1260,Shia003408Vols,2416,1193,1422,109,52
87,1039,1176,Shamela0012286,193,506,658,88,72
109,1143,1596,JK001082,197,560,1320,304,46
134,894,1012,Shamela0012286,2521,960,1303,58,18
134,971,1404,Shia003408Vols,1857,940,1104,85,24
137,992,1206,Shamela9007669,518,335,698,94,28
155,356,944,Shamela9007669,520,514,932,127,18
185,934,1579,Shamela0012286,2887,1107,1526,164,28
230,887,1029,JK001082,92,1144,1546,101,31
255,1170,1576,Shamela0096603,217,641,1259,225,41
263,1268,1442,Shamela0012286,1986,289,457,97,54
266,29,341,Shamela0012286,1803,1284,1450,89,34
271,1429,1573,ShamAY0035955,34,1628,1767,111,94
291,1372,1502,Shia003408Vols,1723,1446,1558,70,62
298,782,943,Shia003408Vols,2395,1465,1597,90,68
314,746,1043,Shamela0012286,2908,879,1123,145,56
316,875,1114,Shamela0012286,2678,1277,1464,127,65
319,432,902,Shamela0012286,1538,565,1030,102,18
333,1367,1699,Shamela0012286,1805,303,546,123,37
333,1374,1702,Shia003408Vols,565,1445,1623,87,32
333,1367,1702,Shia003408Vols,1310,234,541,170,52
357,1260,1637,Shamela0012286,1613,1066,1469,123,28
357,275,451,Shamela0012286,2470,886,1089,85,49
357,1190,1637,Shia003408Vols,1167,1090,1206,81,22
359,910,1210,Shamela0012286,1479,1352,1580,143,57
359,693,1230,Shia003408Vols,1048,967,1268,122,24
369,1010,1601,Shamela0012286,2157,825,1008,119,24
385,119,674,Shamela0012286,2681,608,1021,144,29
399,1199,1531,Shamela0012286,2860,972,1385,107,24
