ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
2,663,986,Hindawi042414252,81,761,1003,171,66
2,663,873,Hindawi017083713,81,1566,1691,93,55
2,462,981,Hindawi097186416,140,637,1186,348,80
2,474,934,Kraken210904174303,211,1,536,259,58
2,467,749,Kraken210904174302,51,890,1426,190,45
2,462,956,Kraken210904174302,254,901,1405,303,65
2,663,981,Noorlib0010827,160,857,1065,136,54
3,1166,1399,Kraken210904174302,117,310,537,176,93
3,673,1545,Kraken210904174302,195,619,1459,477,60
4,98,1426,Kraken210904174302,196,9,1489,619,42
5,174,1438,Kraken210904174302,197,261,1508,799,68
6,1,202,Hindawi092963020,147,1385,1585,154,96
6,202,544,Hindawi092963020,148,1,345,274,97
6,711,1091,Hindawi097186416,20,1,332,260,86
6,50,279,Kraken210904174302,104,1447,1586,108,58
6,1,1325,Kraken210904174302,198,151,1541,709,56
7,226,564,Kraken220228162440,20,1278,1602,237,86
7,245,564,Hindawi097186416,25,1362,1681,261,100
7,1424,1536,Hindawi097186416,151,1485,1597,87,99
7,71,202,Kraken210615213257,30,887,1016,96,90
7,417,1324,Kraken210904174302,199,624,1565,506,58
8,1,249,Hindawi097186416,152,16,264,206,100
8,1285,1490,Kraken210904174302,111,1380,1582,122,62
8,1273,1570,Kraken210904174302,201,1,321,215,84
9,19,157,Kraken210904174303,210,975,1115,108,95
9,1,1175,Kraken210904174302,201,284,1519,748,66
9,1175,1492,Kraken210904174302,202,1,366,207,68
10,245,1104,Kraken210904174302,202,594,1528,588,71
10,1108,1579,Kraken210904174302,203,1,484,308,67
11,494,683,Kraken210904174303,210,157,345,148,97
11,494,683,Kraken210904174302,72,666,854,147,97
11,8,1136,Kraken210904174302,203,500,1638,635,58
