ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
17,733,1526,AOCP20250214649Vols,683,0,713,415,59
18,195,725,AOCP20250214649Vols,683,940,1278,171,41
20,912,1045,AOCP20250220763Vols,1370,48,240,97,65
35,1014,1176,AOCP20250217717Vols,777,1216,1377,116,88
38,490,603,AOCP20250220763Vols,40,853,972,79,87
47,249,557,AOCP20250220763Vols,1453,39,365,195,76
54,1279,1439,AOCP20250214713Vols,405,1081,1246,122,93
56,12,507,AOCP20250214681Vols,3610,1263,1618,250,61
66,0,305,AOCP20250220784,228,262,798,224,52
66,0,118,PDL00072,150,1094,1213,92,97
66,118,988,PDL00072,151,53,1248,538,52
67,342,553,AOCP20250217717Vols,426,356,650,159,67
76,1127,1529,AOCP20250214649Vols,721,197,589,286,84
76,1230,1521,AOCP20250217717Vols,1051,0,260,209,86
77,5,729,AOCP20250214649Vols,721,673,1477,400,55
83,280,865,AOCP20250214649Vols,1020,666,1277,359,68
83,280,517,AOCP20250217717Vols,1050,4,240,161,76
84,618,891,Shia003636Vols,2430,568,807,107,44
84,596,891,AOCP20250217717Vols,657,462,724,175,65
84,596,883,AOCP20250217717Vols,1052,1359,1579,161,67
106,243,349,AOCP20250220763Vols,2149,229,342,82,93
124,1236,1379,AOCP20250214681Vols,3254,577,720,111,95
