ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,1,1348,JK008004,1,260,1646,1019,88
2,1341,1593,Shamela0026568,850,611,888,197,85
2,1335,1593,Shamela0023685,968,970,1253,202,85
3,1,660,Shamela0026568,850,888,1597,506,88
3,660,1470,Shamela0026568,851,1,850,615,87
3,1,331,Shamela0023685,968,1253,1597,248,90
3,331,1470,Shamela0023685,969,1,1172,857,87
9,1235,1533,Sham19Y0145212,118,892,1207,181,65
10,1,365,Sham19Y0145212,118,1207,1569,280,93
10,365,1625,Sham19Y0145212,119,1,1327,946,85
10,1,760,Shamela0026568,842,1008,1546,417,67
10,1,281,Shamela0023685,960,1429,1658,180,77
10,281,760,Shamela0023685,961,1,318,243,62
11,57,390,Sham19Y0145212,119,1323,1600,187,64
11,366,681,Sham19Y0145212,120,105,429,221,80
11,248,705,Shamela0026568,843,15,481,319,83
11,248,705,Shamela0023685,961,403,859,315,83
13,695,1218,Shamela0009627,203,671,1524,394,57
13,1218,1475,Shamela0009627,204,1,399,194,61
13,713,1271,Kraken210630005153,3669,402,952,269,45
13,713,908,Sham19Y0122236,397,1240,1372,105,65
13,1042,1179,Kraken220208041040,545,1084,1223,99,92
13,746,1271,Sham19Y0023644,5788,496,812,186,41
13,787,1276,Shamela0006686,116,1,574,246,41
13,1218,1453,Kraken220218125255,253,1,632,158,31
15,715,1100,ShamAY0035035,8551,105,629,258,60
19,1182,1370,Shamela0009627,291,1,255,151,72
21,437,597,Shamela0010273,110,1006,1164,115,92
21,437,597,Tafsir03037,59,618,776,115,92
21,437,597,Shamela0012722,963,730,892,107,83
21,1,110,Sham19Y0148529,268,1156,1265,81,98
25,1197,1558,Shamela0010273,1849,1234,1520,209,72
25,1197,1566,Tafsir03037,1647,1176,1478,220,73
26,1,369,Shamela0010273,1850,9,289,204,68
26,38,369,Tafsir03037,1648,1,252,180,66
26,1235,1522,Shamela0006167,10,52,327,195,84
27,1,568,Shamela0006167,10,327,791,261,50
28,891,1116,Shamela0095590,361,888,1113,161,88
28,891,1116,Shia002616Vols,396,982,1206,160,88
28,891,1116,Sham19Y0016364,111,1191,1414,159,87
28,891,1116,Sham19Y0020643,190,625,850,161,88
28,891,1116,Tanzil001,4,113,338,161,88
28,891,1116,ShamAY0034073,145,783,1008,161,88
28,891,1116,Sham19Y0020891,467,40,263,159,87
28,891,1116,Shamela0012884,171,884,1109,161,88
28,891,1116,Shamela0000041,88,924,1149,161,88
28,891,1116,JK000791,59,248,473,161,88
28,891,1116,ShamAY0036821,124,1107,1331,161,88
28,928,1116,Shamela0009231,171,1,189,132,86
28,891,1116,Shamela0023629,76,705,928,159,87
28,891,1116,JK007018,24,589,814,161,87
28,891,1116,Masaha000554Vols,142,256,480,159,87
28,891,1116,Shamela0010273,109,362,585,159,87
28,648,820,Shamela0010273,110,1428,1603,131,92
28,824,1506,Shamela0010273,111,1,651,488,86
28,648,1224,Tafsir03037,59,1040,1575,398,85
28,1224,1506,Tafsir03037,60,1,286,215,89
28,891,1116,Shamela0029743,23,1244,1469,161,88
28,891,1116,Sham19Y0014404,71,15,240,161,88
28,891,1063,Sham19Y0014592,2017,821,992,134,96
28,891,1116,Shamela0007798,433,881,1106,161,88
28,891,1116,Shia002356Vols,63,1083,1307,160,88
28,891,1116,Shamela0023591,392,400,623,159,87
28,891,1116,Tafsir07076,1166,127,351,160,88
28,891,1116,Masaha003709,11,487,710,159,87
28,891,1116,Shamela0023628,91,450,673,159,87
28,891,1116,Sham19Y0023590,144,814,1037,159,87
28,891,1116,ShamAY0034378,31,242,467,161,88
28,891,1116,Rafed0003257Vols,224,1151,1374,159,87
28,891,1116,Shamela0023588,114,537,760,159,87
28,891,1116,JK009266,452,71,296,161,88
28,891,1116,Shamela0001394,63,574,799,161,88
28,891,1116,Shia002341Vols,283,952,1177,161,88
28,891,1116,Shia002642Vols,12,1253,1478,161,88
28,891,1116,Shamela0023594,60,69,292,159,87
28,891,1116,Shia002359Vols,230,940,1165,161,88
28,891,1078,Shamela0000170,240,1448,1634,146,96
28,891,1116,Shia002334,167,1149,1374,161,88
28,922,1116,Shia001432Vols,5873,1,196,137,86
28,891,1116,Shamela0037458,152,449,674,161,88
28,891,1116,Sham19Y0023608,99,385,608,159,87
28,891,1116,Sham19Y0023618,155,1055,1278,159,87
28,891,1116,Shamela0004473,14087,1181,1406,161,88
28,891,1116,Shia002406Vols,183,729,954,160,88
28,891,1116,Shamela0023578,122,129,352,159,87
28,891,1116,Shia002394Vols,195,861,1086,161,88
28,891,1116,Shamela0021821,62,422,647,161,88
28,891,1116,JK009396,61,1206,1431,161,88
28,891,1116,Rafed0001792Vols,354,937,1160,159,87
28,891,1116,Shamela0023623,152,365,588,159,87
28,891,1116,Sham19Y0147312,138,698,923,161,88
28,891,1116,Shia002702Vols,440,1225,1452,163,88
28,891,1116,Rafed0003902Vols,321,645,868,159,87
28,891,1116,Shamela0022928,46,692,917,161,88
28,891,1116,ShamAY0034052,118,247,473,162,88
28,891,1116,Rafed0003943Vols,41,1093,1316,159,87
28,891,1116,Shia003721Vols,332,405,630,161,88
28,891,1116,Sham19Y0014579,86,1059,1284,161,88
28,891,1116,Rafed0001713Vols,114,84,307,159,87
28,891,1116,Shamela0000922,57,1243,1468,161,88
28,891,1116,Shamela0022371,53,1019,1243,160,88
30,1134,1438,Shamela0009627,144,9,452,219,61
30,454,702,Shamela0009627,396,673,910,157,72
30,299,702,ShamAY0031741,60,1070,1463,293,85
30,303,764,Kraken21042901,364,52,415,252,62
31,1257,1483,JK001330,1817,383,541,121,66
32,991,1596,Kraken220208041038,279,642,1325,324,56
32,986,1562,Shamela0021660,1295,1018,1459,253,52
43,10,673,Sham19Y0014045,194,30,661,361,60
43,60,673,Sham19Y0014404,934,841,1482,259,45
46,487,883,Shamela0027084,41,1293,1597,227,71
46,538,1228,JK003609,1845,1,428,323,57
46,487,876,Shamela0000131,165,1295,1586,218,69
46,499,620,Shamela0023156,189,883,1006,95,95
46,448,1198,Shamela0021608,1779,1140,1643,370,60
46,573,1228,Shamela19Y0145334,411,1,433,320,60
49,919,1226,Shamela0009627,87,28,422,236,74
51,778,1243,Shamela0021654,1777,465,768,211,55
51,757,989,Kraken220602101901,36,118,537,149,44
61,1,157,Shamela0000655,35,1410,1562,111,86
64,404,1234,Sham19Y0023618,1947,358,751,294,42
65,776,1047,ShamAY0034066,1529,324,513,127,54
65,776,1047,Sham19Y0023618,1947,931,1120,129,54
68,419,644,Shamela0010664,545,455,709,166,82
73,1311,1519,Shamela0036558,306,269,498,154,85
73,1307,1519,Shamela0010646,44,758,950,137,81
73,1311,1519,Shamela0006947,11971,776,1006,152,83
73,1307,1519,Masaha002979Vols,896,453,648,146,86
74,404,622,Shamela0095590,4367,1323,1541,177,98
74,433,622,Shia002380Vols,774,687,1152,143,37
74,372,622,Tanzil001,231,649,899,204,98
74,372,622,Shamela0023614,1196,10,260,204,98
74,1,925,Shamela0036558,306,498,1004,317,39
74,372,550,ShamAY0034073,5084,1401,1579,145,98
74,475,622,Rafed0002905Vols,8511,1,148,122,99
74,482,622,Sham19Y0020891,6162,817,1042,116,61
74,381,595,Shamela0000041,2487,837,1097,174,81
74,404,622,JK000791,2222,752,970,177,98
74,397,622,ShamAY0036821,1759,1,227,180,96
74,1,153,Shamela0010646,44,950,1108,113,87
