ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
59,265,1314,Shamela0023735,17,302,1356,505,48
65,1118,1407,Shamela0011767,73,443,790,166,58
68,1150,1453,Shamela0023735,885,412,748,198,66
68,1150,1449,Shamela0023735,994,1240,1571,189,64
68,1150,1453,Hindawi072836250,15,168,504,198,66
68,1150,1453,Sham19Y0124335,327,678,1020,202,68
68,1150,1453,Shamela0001043,295,720,1031,188,70
68,1150,1453,JK010491,53,744,1068,195,68
68,1150,1453,Rafed0002485,43,104,435,200,68
76,1229,1558,Shamela0011780,267,46,662,231,46
76,1251,1558,Shamela0011787,512,550,1387,211,31
81,169,613,Sham19Y0127698,225,674,832,93,25
90,645,883,Shamela0011767,196,382,811,168,47
91,614,804,Shamela0011269,6,1092,1338,138,67
105,383,1260,Shamela0011685,327,96,1017,466,58
106,18,397,Shamela0011800BK1,78,544,1015,233,54
112,1303,1646,Shamela0023735,3198,60,702,183,35
112,1065,1276,Shamela0011685,9,768,1128,112,39
113,646,1265,Shamela0035100,4272,234,794,245,43
113,278,637,Shamela0009631,44,954,1374,216,61
