ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,700,1235,Shamela0005756,10907,486,876,235,53
1,645,1286,ShamAY0033598,31,32,499,236,41
1,531,1404,Sham19Y0013241,1269,367,1001,252,31
1,1110,1404,Shamela0026389,190,291,498,82,31
2,362,617,JK000786,2928,774,1037,149,65
2,624,1365,JK000761,184,493,795,216,37
2,624,933,JK000916,23498,817,1039,136,53
2,362,848,Shamela0026548,38,569,1062,163,28
2,752,1226,ShamAY0032826,420,1223,1406,98,27
2,575,1009,Masaha002336,216,866,1278,173,39
2,295,827,Shamela0012406,1537,81,682,241,45
2,575,1009,Rafed0002654Vols,5884,560,961,169,40
2,575,1009,Shia004092Vols,6203,725,1139,166,39
2,63,617,JK000675,256,425,886,221,44
3,304,549,JK009185,29,893,1074,131,67
3,345,549,Shamela0008237,51,1,152,108,67
4,497,885,Shamela0026495,12,298,602,169,48
4,596,885,JK009226,832,77,774,139,25
4,32,347,Shamela0021821,161,998,1301,175,67
4,693,898,Shamela0006944,33,1204,1394,120,72
4,733,881,JK001503,712,54,267,92,54
5,81,549,Sham19Y0127677,5437,863,1349,274,62
5,1212,1466,JK000135,98,11,265,152,66
5,1250,1481,JK000485,75,268,471,123,62
5,909,1466,JK000532,815,874,1280,299,66
5,86,549,JK000916,16210,786,1403,283,52
5,918,1325,Shamela0010906,5939,1248,1535,183,54
5,1325,1466,Shamela0010906,5940,1,142,112,100
5,346,549,Shia001432Vols,6707,7,194,146,88
5,1250,1481,Sham19Y0013252,5902,1036,1242,141,73
5,1250,1481,Shamela0005756,10094,969,1181,141,71
5,1084,1481,Shamela0012749,43,740,1030,172,53
5,101,549,JK000116,83,295,620,210,57
5,1250,1481,Sham19Y0016584,2620,30,236,141,73
5,1250,1481,Shamela0025794,155,307,514,123,61
5,1250,1481,Shamela0025794,215,126,333,123,61
5,1250,1471,Shamela0025794,247,1268,1448,123,69
5,1,583,JK000384,64,400,945,301,55
5,1141,1481,Masaha002336,37,491,803,171,55
5,258,716,Shia001334,343,1,464,220,54
5,1212,1481,Shia001353,371,1091,1313,126,57
5,1250,1481,Sham19Y0016684,1324,1036,1242,141,73
5,1250,1481,ShamAY0038638,224,1,204,127,64
5,78,549,Shamela0013122,306,429,854,286,71
5,1250,1481,JK000871,2352,644,851,160,85
5,1220,1466,Shamela0026716,2,651,885,150,70
5,1250,1481,Sham19Y0131521,6152,1164,1365,129,66
5,78,549,JK000784,290,50,475,286,71
5,1066,1481,ShamAY0038144,43,176,510,184,53
5,86,549,Rafed0002654Vols,8034,1,404,275,71
5,1250,1481,JK000110,915,400,606,141,73
5,1250,1466,JK000239,437,884,1060,95,48
5,101,549,JK009336,2382,501,1032,301,68
5,1246,1481,JK000142,1044,326,531,132,67
5,1173,1481,JK000484,5200,350,653,142,53
5,371,583,JK008001,3810,1,224,145,75
5,1141,1481,ShamAY0033630,19,680,946,158,58
5,1,423,JK000764,672,1032,1425,210,57
5,101,583,Shamela0021493,75,455,1044,314,64
5,1231,1481,JK000482,280,481,709,131,60
5,89,549,Shamela0001438,7554,297,768,273,63
5,1250,1481,Sham19Y0018103,2356,889,1082,131,68
5,1163,1481,Sham19Y0001729,2280,415,666,145,54
5,78,549,Sham19Y0013667,4857,838,1271,282,69
5,1250,1481,Sham19Y0146127,2829,524,747,118,56
5,1250,1481,Sham19Y0146127,2853,71,242,113,59
5,1250,1481,Shamela0004445,3553,952,1158,141,73
5,89,549,JK009390,5692,910,1415,281,64
5,78,549,Shia004092Vols,8320,21,445,285,71
5,1250,1481,Sham19Y0018106,2470,265,471,141,73
5,1291,1466,JK000365,477,234,402,117,82
5,78,549,Shamela0012981,2122,497,935,285,69
5,1212,1466,Sham19Y0018144,1626,1069,1308,153,68
5,78,652,Sham19Y0018144,2429,565,1039,298,60
5,1241,1481,Sham19Y0148271,1634,188,404,129,60
5,1250,1481,Sham19Y0018176,1329,835,1041,141,73
5,1250,1445,Sham19Y0013605,2930,396,556,118,77
5,1173,1428,JK000977,14,1123,1282,92,45
5,1173,1481,JK000977,930,1046,1317,141,49
6,1,164,Shamela0001875,1248,721,883,132,99
6,1,164,JK000165,3125,979,1141,129,94
6,1,250,Sham19Y0017063,814,44,359,158,57
6,1,157,JK001011,38,1349,1519,123,89
