ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,1,609,Sham19Y0026523,1771,640,1152,387,73
1,200,437,Hindawi016479464,306,642,1077,152,40
2,19,314,Noorlib0025675,24,781,1096,204,74
2,476,754,Noorlib0025675,52,1408,1688,200,78
2,326,820,Sham19Y0026523,1771,1167,1712,330,67
2,339,694,Hindawi016479464,304,790,1101,205,65
4,1207,1320,Kraken21040818,156,584,696,87,96
6,1,301,Shamela0011767,267,663,955,222,85
8,620,862,JK001412,178,1226,1470,169,81
14,322,566,Shamela0023790,29,207,399,122,58
14,754,1024,Shamela0023790,31,1126,1457,177,62
14,728,1099,ShamAY0035000,142,118,537,234,63
14,728,1099,JK001412,152,816,1192,275,91
14,314,580,JK001412,157,331,610,189,83
14,314,556,JK009325,149,602,791,117,57
15,71,1596,Shamela0011767,283,13,1405,988,76
15,159,568,Hindawi095926405Vols,1172,981,1552,206,41
15,618,1249,Hindawi095926405Vols,1173,46,744,298,45
16,30,247,Shamela0011767,283,1405,1619,147,78
17,397,609,JK001412,134,842,1031,144,84
19,919,1108,JK001412,87,1384,1573,147,95
19,502,851,JK001412,90,1163,1524,255,86
23,1380,1693,JK009237,2293,931,1230,167,61
24,462,1187,JK009237,2293,244,1571,488,43
24,1187,1577,JK009237,2294,1,225,148,46
25,199,1131,ALCorpus00034,58,229,1497,303,27
25,1,1359,JK009237,2294,225,1617,595,40
25,973,1324,JK009237,2295,1307,1632,239,80
25,1324,1549,JK009237,2296,1,231,158,74
26,1,186,ALCorpus00034,59,600,915,98,34
27,1332,1639,Shamela0023789,1733,366,867,221,53
