ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,207,429,Masaha004755,242,1325,1540,174,96
1,439,1592,Masaha004755,243,1,1093,814,84
1,1260,1493,Shamela0006617,1690,896,1363,114,28
2,1,500,Masaha004755,243,1093,1586,371,87
2,500,1609,Masaha004755,244,1,1098,856,94
3,1,595,Masaha004755,244,1098,1607,381,77
3,595,1618,Masaha004755,245,1,802,555,64
4,1,748,Masaha004755,245,802,1624,532,75
6,791,1520,Rafed0002163Vols,922,600,1210,291,43
12,992,1346,Rafed0002163Vols,929,479,821,168,54
16,679,1082,Rafed0002163Vols,936,910,1345,106,23
