ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
3,1436,1711,ShamAY0037901,1,1265,1540,219,98
3,1334,1711,Shamela0006631,342,1143,1354,139,45
4,67,325,ShamAY0037901,2,1,259,205,100
4,427,787,ShamAY0037901,37,1143,1535,239,65
4,944,1552,ShamAY0037901,38,686,1364,468,82
4,421,1008,Shamela0006631,357,561,1662,285,29
4,1008,1239,Shamela0006631,358,1,177,105,56
5,1269,1603,MMS00001,472,1,233,171,63
5,136,859,ShamAY0037901,52,805,1526,575,99
5,912,1495,JK000951,3,178,487,210,45
5,1079,1450,MMS00005,57,12,215,134,45
5,912,1598,Sham19Y0016362,613,488,1133,369,56
5,1269,1603,Shamela0010283,5149,1059,1334,162,57
5,1130,1598,Shamela0010283,5243,624,1056,189,44
5,912,1598,Shamela0010283,5326,1,585,360,58
5,1172,1598,ShamAY0034638,188,12,435,238,62
5,990,1603,Shamela0009619,53,830,1442,346,63
5,136,881,Shamela0005400,37,444,660,165,27
5,912,1603,Shamela0012722,165,236,797,368,61
5,912,1598,Sham19Y0145334,469,412,1085,397,60
5,912,1603,ShamAY0035950,801,9,539,366,63
5,941,1401,Shamela0004445,6030,1242,1585,241,63
5,927,1603,Shamela0004445,6156,271,831,378,64
5,866,1555,Shia003636Vols,3465,135,588,260,42
5,990,1603,Sham19Y0023644,7410,211,811,347,64
5,136,886,Sham19Y0023644,7496,583,953,295,48
5,905,1595,JK003501,292,987,1604,370,60
5,673,886,Shamela0006631,342,1431,1589,127,72
5,941,1603,Shamela0006669,104,869,1378,207,31
5,1033,1598,MMS00024,32,1,404,265,56
5,927,1578,JK000911,4453,778,1382,228,31
5,912,1595,Shamela0006739,1732,228,904,375,59
5,905,1603,ShamAY0034633,171,62,747,408,63
5,1050,1219,Shamela0010906,6284,559,755,73,35
5,941,1555,Shamela0006617,1371,1213,1577,212,41
5,866,1139,ShamAY0034660,601,927,1249,179,58
5,1198,1603,PV20220525,101,1,390,165,37
5,912,1495,Masaha0003164Vols,623,567,876,210,45
5,1106,1603,Shamela0009061,63,138,751,202,31
5,1065,1603,Sham19Y0014045,114,1017,1576,242,41
5,912,1603,JK001330,1449,902,1567,332,53
5,1065,1603,Sham19Y014789,9,233,884,311,52
5,912,1603,Shamela0023156,857,367,885,268,41
7,1034,1172,Kraken220413202151,46,509,646,105,96
7,616,810,Shamela0010665,9,142,336,141,92
7,187,472,Sham19Y0014075,553,893,1507,157,32
