ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,742,1027,Shamela0004473,15605,1127,1509,231,72
1,1,154,Shamela0004473,15611,366,519,128,100
1,1,752,Shamela0004473,15612,960,1711,622,100
1,752,1648,Shamela0004473,15613,1,897,725,100
1,742,1027,Shamela0008959,9,590,972,231,72
2,308,445,Shamela0004473,15606,632,770,111,99
2,1,683,Shamela0004473,15613,897,1579,553,100
2,683,1604,Shamela0004473,15614,1,922,750,100
2,308,445,Shamela0008959,10,62,200,111,99
2,877,1030,JK006710,3,431,580,115,90
2,1438,1604,JK006710,7,269,430,131,96
3,1,671,Shamela0004473,15614,922,1592,541,100
3,671,1594,Shamela0004473,15615,1,924,752,100
3,59,319,Shamela0001687,6179,274,539,201,95
3,1013,1128,JK001437,1058,838,965,91,88
3,76,282,Shamela0028100,1199,199,405,160,97
3,76,353,Masaha000955Vols,1053,724,1000,200,90
3,6,655,JK006710,7,430,1286,367,44
3,726,1362,JK006710,9,886,1555,326,51
3,1050,1594,JK006710,10,21,532,230,40
3,142,322,JK007140,8691,411,600,136,90
4,1,729,Shamela0004473,15615,924,1652,599,100
4,729,1663,Shamela0004473,15616,1,935,763,100
4,917,1118,JK001437,1409,810,1012,141,82
4,842,1118,Shia001432Vols,18562,35,333,163,66
4,925,1118,Sham19Y0145212,3367,393,592,136,81
4,1,416,JK006710,10,532,1624,235,26
4,557,761,JK006710,11,1098,1550,147,39
4,757,1496,JK006710,12,173,1608,577,48
4,853,1118,ShamAY0034059,5201,1262,1438,130,59
5,1,714,Shamela0004473,15616,935,1648,584,100
5,714,1663,Shamela0004473,15617,1,950,778,100
5,1,630,JK006710,13,399,1428,454,52
5,625,1663,JK006710,14,44,1588,550,38
5,8,170,JK007140,11964,62,311,88,45
6,1,679,Shamela0004473,15617,950,1628,549,100
6,679,1637,Shamela0004473,15618,1,959,787,100
6,1002,1391,Shamela0001687,4844,1,391,280,82
6,872,1316,JK001437,963,864,1208,265,71
6,783,1162,Shamela0028100,353,1041,1503,277,73
6,783,1356,Masaha000955Vols,818,916,1604,419,73
6,866,1132,Shia003961Vols,610,554,890,151,48
6,783,1316,JK000107,182,897,1433,374,77
6,75,872,JK006710,15,467,1572,542,58
6,1448,1632,JK006710,16,106,359,139,65
6,866,1391,JK007140,6838,381,1500,355,39
6,848,1290,ShamAY0007299,3930,307,782,232,48
6,872,1132,Sham19Y0023644,17,1227,1495,198,88
7,1,696,Shamela0004473,15618,959,1654,566,100
7,696,1651,Shamela0004473,15619,1,956,784,100
7,1395,1584,Shamela0001687,9232,178,537,144,48
7,1368,1584,Shamela0028100,437,1275,1516,168,86
7,1368,1584,Masaha000955Vols,1570,556,945,167,53
7,1350,1584,JK000107,219,598,805,150,76
7,1,759,JK006710,16,359,1662,562,51
7,759,1651,JK006710,17,1,1321,690,62
7,1368,1584,JK007140,12163,770,1179,164,48
7,1368,1584,JK009336,3008,518,722,142,80
8,1,743,Shamela0004473,15619,956,1698,613,100
8,743,1668,Shamela0004473,15620,1,926,754,100
8,27,1147,JK006710,18,29,1656,712,47
8,1147,1500,JK006710,19,1,696,201,33
9,1,665,Shamela0004473,15620,926,1590,535,100
9,665,1515,Shamela0004473,15621,1,851,679,100
10,738,1110,JK000116,34,1154,1477,229,72
10,365,845,JK000116,35,809,1363,173,29
10,630,1321,Shamela0004473,13308,317,1137,346,43
10,1,673,Shamela0004473,15621,851,1523,543,100
10,673,1488,Shamela0004473,15622,1,816,644,100
11,601,758,Tafsir08060,429,373,515,111,89
11,601,758,Shamela0023578,2591,525,668,111,89
11,746,879,Shamela0023578,2695,1189,1322,104,100
11,913,1148,Shamela0023578,2748,846,1081,188,100
11,913,1148,Shamela0023578,2749,746,1259,163,36
11,601,758,Shamela0004445,329,1092,1235,111,89
11,1,226,JK000116,38,538,762,180,99
11,578,1509,JK000116,86,1,914,666,84
11,578,1101,JK000116,200,1134,1335,155,37
11,921,1040,JK009237,3979,1297,1416,96,100
11,601,740,Shamela0037458,3515,1247,1386,108,98
11,964,1148,Shamela0037458,3792,1,185,147,100
11,913,1148,Sham19Y0014592,794,539,773,188,99
11,954,1148,Shamela0004473,91,1,195,155,100
11,740,879,Shamela0004473,4975,570,709,109,100
11,735,879,Shamela0004473,11094,269,413,113,100
11,1,667,Shamela0004473,15622,816,1482,537,100
11,667,1509,Shamela0004473,15623,1,843,671,100
11,913,1148,Sham19Y0014404,1299,145,829,188,34
11,621,758,Shia003721Vols,242,1,125,96,87
11,913,1101,ShamAY0033108,1574,457,829,135,43
11,913,1040,Shamela0007798,8014,1299,1426,102,100
11,921,1148,Shamela0007798,8015,446,1132,176,32
11,913,1101,Tafsir02094,3417,509,1403,149,20
11,740,874,Rafed0002679Vols,371,1409,1540,102,97
11,601,758,Rafed0002679Vols,1132,1174,1317,111,89
11,627,758,Sham19Y0147312,1664,1,118,91,87
