ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,714,914,EScr202304041409,69,1057,1184,88,57
1,467,652,Zaydiyya0000100,137,6,193,136,87
1,229,1377,Zaydiyya0000288,219,277,1413,819,87
1,623,845,Shia003710,199,580,799,174,96
1,874,1285,JK010473,248,154,390,141,44
1,28,652,Rafed0002654Vols,2404,751,1284,311,55
1,652,1454,JK001324,206,359,1055,449,63
1,229,1454,Kraken220413203004,120,152,1371,871,83
1,652,1427,Shia003727Vols,91,510,1277,527,80
1,652,1427,Rafed0000705Vols,1029,914,1266,220,36
1,950,1303,Kraken220218125255,42,309,508,132,47
1,361,652,Shia004092Vols,2805,1,251,176,72
1,623,931,Shamela0023741,10,1281,1520,178,71
1,931,1454,Shamela0023741,11,1,468,328,76
1,652,1454,Shia003754Vols,406,689,1329,458,68
1,623,1448,Shia003729Vols,221,703,1452,472,66
1,28,950,Shia003697,258,632,1489,602,79
1,950,1454,Shia003697,259,1,476,358,91
2,1317,1476,LAL2013020401BK1,5,796,1056,92,44
2,1,382,Shamela0007853,107,627,1120,142,30
2,1,208,EScr202304041409,69,1323,1470,119,70
2,255,460,EScr202304041409,70,20,340,133,53
2,713,1424,EScr202304041409,88,878,1378,300,44
2,1,1432,Zaydiyya0000288,220,82,1535,1014,79
2,985,1373,JK010473,243,237,459,166,52
2,147,1476,JK010473,247,18,320,181,17
2,55,382,JK001324,206,1077,1325,142,55
2,1317,1476,JK001324,207,18,174,121,92
2,110,1544,Kraken220413203004,121,1,1524,1024,76
2,1,216,Shia003727Vols,91,1281,1497,171,97
2,216,1476,Shia003727Vols,92,1,1283,822,69
2,1163,1476,ShamAY0034694,823,411,646,77,28
2,1,1290,Shamela0023741,11,494,1456,656,58
2,1290,1544,Shamela0023741,12,1,252,178,79
2,875,1471,Kraken220208041040,76,882,1226,203,37
2,1027,1476,Shia003754Vols,407,83,366,220,59
2,1,1226,Shia003729Vols,222,28,1546,675,47
2,1,928,Shia003697,259,502,1455,626,72
2,928,1544,Shia003697,260,1,620,493,97
